description,attribute,metric,value
State Data,Statewide,Cases,159234
State Data,Statewide,Hospitalizations,11056
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1436205
State Data,Statewide,Test Encounters,2485451
State Data,Statewide,Deaths Among Cases,2525
State Data,Statewide,Deaths Due to COVID-19,2234
State Data,Statewide,Outbreaks,1637
State Data,Statewide,Rate Per 100000,2762.57
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,21789
Colorado Case Counts by County,Alamosa County,Cases,449
Colorado Case Counts by County,Arapahoe County,Cases,19430
Colorado Case Counts by County,Archuleta County,Cases,94
Colorado Case Counts by County,Baca County,Cases,42
Colorado Case Counts by County,Bent County,Cases,33
Colorado Case Counts by County,Boulder County,Cases,8266
Colorado Case Counts by County,Broomfield County,Cases,1487
Colorado Case Counts by County,Chaffee County,Cases,487
Colorado Case Counts by County,Cheyenne County,Cases,27
Colorado Case Counts by County,Clear Creek County,Cases,139
Colorado Case Counts by County,Conejos County,Cases,122
Colorado Case Counts by County,Costilla County,Cases,59
Colorado Case Counts by County,Crowley County,Cases,614
Colorado Case Counts by County,Custer County,Cases,50
Colorado Case Counts by County,Delta County,Cases,340
Colorado Case Counts by County,Denver County,Cases,26988
Colorado Case Counts by County,Dolores County,Cases,3
Colorado Case Counts by County,Douglas County,Cases,6892
Colorado Case Counts by County,Eagle County,Cases,1853
