description,attribute,metric,value
State Data,Statewide,Cases,452304
State Data,Statewide,Hospitalizations,24652
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2687027
State Data,Statewide,Test Encounters,6763424
State Data,Statewide,Deaths Among Cases,6074
State Data,Statewide,Deaths Due to COVID-19,6180
State Data,Statewide,Outbreaks,4192
State Data,Statewide,Rate Per 100000,7847.08
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,50596
Colorado Case Counts by County,Alamosa County,Cases,1337
Colorado Case Counts by County,Arapahoe County,Cases,50963
Colorado Case Counts by County,Archuleta County,Cases,730
Colorado Case Counts by County,Baca County,Cases,277
Colorado Case Counts by County,Bent County,Cases,1484
Colorado Case Counts by County,Boulder County,Cases,20038
Colorado Case Counts by County,Broomfield County,Cases,4082
Colorado Case Counts by County,Chaffee County,Cases,1485
Colorado Case Counts by County,Cheyenne County,Cases,126
Colorado Case Counts by County,Clear Creek County,Cases,388
Colorado Case Counts by County,Conejos County,Cases,460
Colorado Case Counts by County,Costilla County,Cases,200
Colorado Case Counts by County,Crowley County,Cases,2124
Colorado Case Counts by County,Custer County,Cases,165
Colorado Case Counts by County,Delta County,Cases,2512
Colorado Case Counts by County,Denver County,Cases,62796
Colorado Case Counts by County,Dolores County,Cases,67
Colorado Case Counts by County,Douglas County,Cases,23096
Colorado Case Counts by County,Eagle County,Cases,5566
Colorado Case Counts by County,El Paso County,Cases,55241
Colorado Case Counts by County,Elbert County,Cases,1384
Colorado Case Counts by County,Fremont County,Cases,5597
Colorado Case Counts by County,Garfield County,Cases,5310
Colorado Case Counts by County,Gilpin County,Cases,184
Colorado Case Counts by County,Grand County,Cases,1313
Colorado Case Counts by County,Gunnison County,Cases,1225
Colorado Case Counts by County,Hinsdale County,Cases,17
Colorado Case Counts by County,Huerfano County,Cases,329
Colorado Case Counts by County,International,Cases,55
Colorado Case Counts by County,Jackson County,Cases,52
Colorado Case Counts by County,Jefferson County,Cases,39560
Colorado Case Counts by County,Kiowa County,Cases,91
Colorado Case Counts by County,Kit Carson County,Cases,572
Colorado Case Counts by County,La Plata County,Cases,3239
Colorado Case Counts by County,Lake County,Cases,688
Colorado Case Counts by County,Larimer County,Cases,21554
Colorado Case Counts by County,Las Animas County,Cases,1029
Colorado Case Counts by County,Lincoln County,Cases,1004
Colorado Case Counts by County,Logan County,Cases,3783
Colorado Case Counts by County,Mesa County,Cases,13634
Colorado Case Counts by County,Mineral County,Cases,85
Colorado Case Counts by County,Moffat County,Cases,694
Colorado Case Counts by County,Montezuma County,Cases,1777
Colorado Case Counts by County,Montrose County,Cases,3306
Colorado Case Counts by County,Morgan County,Cases,2515
Colorado Case Counts by County,Otero County,Cases,1875
Colorado Case Counts by County,Ouray County,Cases,270
Colorado Case Counts by County,Park County,Cases,591
Colorado Case Counts by County,Phillips County,Cases,346
Colorado Case Counts by County,Pitkin County,Cases,2298
Colorado Case Counts by County,Prowers County,Cases,1167
Colorado Case Counts by County,Pueblo County,Cases,15518
Colorado Case Counts by County,Rio Blanco County,Cases,505
Colorado Case Counts by County,Rio Grande County,Cases,750
Colorado Case Counts by County,Routt County,Cases,2027
Colorado Case Counts by County,Saguache County,Cases,328
Colorado Case Counts by County,San Juan County,Cases,43
Colorado Case Counts by County,San Miguel County,Cases,845
Colorado Case Counts by County,Sedgwick County,Cases,199
Colorado Case Counts by County,Summit County,Cases,3247
Colorado Case Counts by County,Teller County,Cases,1374
Colorado Case Counts by County,Washington County,Cases,430
Colorado Case Counts by County,Weld County,Cases,26936
Colorado Case Counts by County,Yuma County,Cases,825
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.21
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,11.38
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.85
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.09
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.14
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.08
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.67
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.39
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.15
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.03
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.03
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.16
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.76
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.94
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.54
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.75
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.46
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.14
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.23
