description,attribute,metric,value
State Data,Statewide,Cases,12255
State Data,Statewide,Hospitalizations,2366
State Data,Statewide,Counties,56
State Data,Statewide,People Tested,56789
State Data,Statewide,Deaths,674
State Data,Statewide,Outbreaks,134
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results.,NA
Colorado Case Counts by County,Adams County,Cases,1252
Colorado Case Counts by County,Alamosa County,Cases,10
Colorado Case Counts by County,Arapahoe County,Cases,2030
Colorado Case Counts by County,Archuleta County,Cases,8
Colorado Case Counts by County,Baca County,Cases,10
Colorado Case Counts by County,Bent County,Cases,0
Colorado Case Counts by County,Boulder County,Cases,470
Colorado Case Counts by County,Broomfield County,Cases,126
Colorado Case Counts by County,Chaffee County,Cases,66
Colorado Case Counts by County,Cheyenne County,Cases,0
Colorado Case Counts by County,Clear Creek County,Cases,13
Colorado Case Counts by County,Conejos County,Cases,0
Colorado Case Counts by County,Costilla County,Cases,3
Colorado Case Counts by County,Crowley County,Cases,2
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,26
Colorado Case Counts by County,Denver County,Cases,2385
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,414
Colorado Case Counts by County,Eagle County,Cases,506
Colorado Case Counts by County,El Paso County,Cases,853
Colorado Case Counts by County,Elbert County,Cases,27
Colorado Case Counts by County,Fremont County,Cases,19
Colorado Case Counts by County,Garfield County,Cases,81
Colorado Case Counts by County,Gilpin County,Cases,1
Colorado Case Counts by County,Grand County,Cases,5
Colorado Case Counts by County,Grand Total County,Cases,12255
Colorado Case Counts by County,Gunnison County,Cases,123
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,1
Colorado Case Counts by County,Jackson County,Cases,0
Colorado Case Counts by County,Jefferson County,Cases,1157
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,19
Colorado Case Counts by County,La Plata County,Cases,56
Colorado Case Counts by County,Lake County,Cases,12
Colorado Case Counts by County,Larimer County,Cases,291
Colorado Case Counts by County,Las Animas County,Cases,3
Colorado Case Counts by County,Lincoln County,Cases,3
Colorado Case Counts by County,Logan County,Cases,31
Colorado Case Counts by County,Mesa County,Cases,37
Colorado Case Counts by County,Mineral County,Cases,2
Colorado Case Counts by County,Moffat County,Cases,6
Colorado Case Counts by County,Montezuma County,Cases,15
Colorado Case Counts by County,Montrose County,Cases,83
Colorado Case Counts by County,Morgan County,Cases,232
Colorado Case Counts by County,Otero County,Cases,8
Colorado Case Counts by County,Ouray County,Cases,5
Colorado Case Counts by County,Park County,Cases,7
Colorado Case Counts by County,Phillips County,Cases,5
Colorado Case Counts by County,Pitkin County,Cases,59
Colorado Case Counts by County,Prowers County,Cases,1
Colorado Case Counts by County,Pueblo County,Cases,116
Colorado Case Counts by County,Rio Blanco County,Cases,1
Colorado Case Counts by County,Rio Grande County,Cases,7
Colorado Case Counts by County,Routt County,Cases,52
Colorado Case Counts by County,Saguache County,Cases,3
Colorado Case Counts by County,San Juan County,Cases,0
Colorado Case Counts by County,San Miguel County,Cases,17
Colorado Case Counts by County,Sedgwick County,Cases,0
Colorado Case Counts by County,Summit County,Cases,97
Colorado Case Counts by County,Teller County,Cases,26
Colorado Case Counts by County,Unknown Or Pending County,Cases,103
Colorado Case Counts by County,Washington County,Cases,6
Colorado Case Counts by County,Weld County,Cases,1353
Colorado Case Counts by County,Yuma County,Cases,6
Colorado Case Counts by County,Note,People who tested positive for COVID-19 in Colorado while visiting are included in the county where they were identified.,NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,1.13
COVID-19 in Colorado by Age Group,19-Oct,Percent of Cases,2.6
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,13.33
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,16.16
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,16.65
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,17.59
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,13.73
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,9.34
COVID-19 in Colorado by Age Group,80+,Percent of Cases,9.09
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.38
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.47
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,2.78
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,7.62
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,33.34
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.55
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,52.67
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.91
COVID-19 in Colorado by Race & Ethnicity,Note,Cases with an unknown race or ethnicity are excluded from the above calculations.,NA
