description,attribute,metric,value
State Data,Statewide,Cases,55800
State Data,Statewide,Hospitalizations,6894
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,678335
State Data,Statewide,Test Encounters,955641
State Data,Statewide,Deaths Among Cases,1926
State Data,Statewide,Deaths Due to COVID-19,1826
State Data,Statewide,Outbreaks,581
State Data,Statewide,Rate Per 100000,968.08
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,7248
Colorado Case Counts by County,Alamosa County,Cases,237
Colorado Case Counts by County,Arapahoe County,Cases,7907
Colorado Case Counts by County,Archuleta County,Cases,46
Colorado Case Counts by County,Baca County,Cases,15
Colorado Case Counts by County,Bent County,Cases,11
Colorado Case Counts by County,Boulder County,Cases,2247
Colorado Case Counts by County,Broomfield County,Cases,523
Colorado Case Counts by County,Chaffee County,Cases,314
Colorado Case Counts by County,Cheyenne County,Cases,9
Colorado Case Counts by County,Clear Creek County,Cases,34
Colorado Case Counts by County,Conejos County,Cases,31
Colorado Case Counts by County,Costilla County,Cases,29
Colorado Case Counts by County,Crowley County,Cases,73
Colorado Case Counts by County,Custer County,Cases,13
Colorado Case Counts by County,Delta County,Cases,147
Colorado Case Counts by County,Denver County,Cases,11038
Colorado Case Counts by County,Dolores County,Cases,2
Colorado Case Counts by County,Douglas County,Cases,1927
Colorado Case Counts by County,Eagle County,Cases,1167
Colorado Case Counts by County,El Paso County,Cases,5806
Colorado Case Counts by County,Elbert County,Cases,117
Colorado Case Counts by County,Fremont County,Cases,152
Colorado Case Counts by County,Garfield County,Cases,821
Colorado Case Counts by County,Gilpin County,Cases,17
Colorado Case Counts by County,Grand County,Cases,57
Colorado Case Counts by County,Gunnison County,Cases,286
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,8
Colorado Case Counts by County,International,Cases,20
Colorado Case Counts by County,Jackson County,Cases,9
Colorado Case Counts by County,Jefferson County,Cases,4645
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,74
Colorado Case Counts by County,La Plata County,Cases,234
Colorado Case Counts by County,Lake County,Cases,80
