description,attribute,metric,value
State Data,Statewide,Cases,339172
State Data,Statewide,Hospitalizations,18678
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2151952
State Data,Statewide,Test Encounters,4474747
State Data,Statewide,Deaths Among Cases,4912
State Data,Statewide,Deaths Due to COVID-19,3907
State Data,Statewide,Outbreaks,3052
State Data,Statewide,Rate Per 100000,5884.34
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,40499
Colorado Case Counts by County,Alamosa County,Cases,949
Colorado Case Counts by County,Arapahoe County,Cases,38557
Colorado Case Counts by County,Archuleta County,Cases,493
Colorado Case Counts by County,Baca County,Cases,197
Colorado Case Counts by County,Bent County,Cases,1139
Colorado Case Counts by County,Boulder County,Cases,14796
Colorado Case Counts by County,Broomfield County,Cases,2844
Colorado Case Counts by County,Chaffee County,Cases,1081
Colorado Case Counts by County,Cheyenne County,Cases,89
Colorado Case Counts by County,Clear Creek County,Cases,284
Colorado Case Counts by County,Conejos County,Cases,319
Colorado Case Counts by County,Costilla County,Cases,163
Colorado Case Counts by County,Crowley County,Cases,1660
Colorado Case Counts by County,Custer County,Cases,148
Colorado Case Counts by County,Delta County,Cases,1621
Colorado Case Counts by County,Denver County,Cases,48246
Colorado Case Counts by County,Dolores County,Cases,52
Colorado Case Counts by County,Douglas County,Cases,15887
Colorado Case Counts by County,Eagle County,Cases,3404
Colorado Case Counts by County,El Paso County,Cases,41838
Colorado Case Counts by County,Elbert County,Cases,1002
Colorado Case Counts by County,Fremont County,Cases,4723
Colorado Case Counts by County,Garfield County,Cases,3942
Colorado Case Counts by County,Gilpin County,Cases,128
Colorado Case Counts by County,Grand County,Cases,675
Colorado Case Counts by County,Gunnison County,Cases,720
Colorado Case Counts by County,Hinsdale County,Cases,14
Colorado Case Counts by County,Huerfano County,Cases,278
Colorado Case Counts by County,International,Cases,27
Colorado Case Counts by County,Jackson County,Cases,33
