description,attribute,metric,value
State Data,Statewide,Cases,5429
State Data,Statewide,Hospitalizations,1079
State Data,Statewide,Counties,54
State Data,Statewide,People Tested,28094
State Data,Statewide,Deaths,179
State Data,Statewide,Outbreaks,44
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results.,NA
State Data,Note,Outbreaks are investigated at residential and non-hospital heathcare facilities.,NA
Case Counts by County,Adams County,Cases,388
Case Counts by County,Adams County,Rate Per 100000,75.85933177313368
Case Counts by County,Alamosa County,Cases,4
Case Counts by County,Alamosa County,Rate Per 100000,NA
Case Counts by County,Arapahoe County,Cases,718
Case Counts by County,Arapahoe County,Rate Per 100000,110.23394775709228
Case Counts by County,Archuleta County,Cases,6
Case Counts by County,Archuleta County,Rate Per 100000,43.67765887748416
Case Counts by County,Baca County,Cases,9
Case Counts by County,Baca County,Rate Per 100000,253.73555117000282
Case Counts by County,Bent County,Cases,0
Case Counts by County,Bent County,Rate Per 100000,NA
Case Counts by County,Boulder County,Cases,206
Case Counts by County,Boulder County,Rate Per 100000,63.2919170691541
Case Counts by County,Broomfield County,Cases,50
Case Counts by County,Broomfield County,Rate Per 100000,71.99113069269866
Case Counts by County,Chaffee County,Cases,22
Case Counts by County,Chaffee County,Rate Per 100000,109.846215298582
Case Counts by County,Cheyenne County,Cases,0
Case Counts by County,Cheyenne County,Rate Per 100000,NA
Case Counts by County,Clear Creek County,Cases,7
Case Counts by County,Clear Creek County,Rate Per 100000,72.44127082686536
Case Counts by County,Conejos County,Cases,0
Case Counts by County,Conejos County,Rate Per 100000,NA
Case Counts by County,Costilla County,Cases,3
Case Counts by County,Costilla County,Rate Per 100000,NA
Case Counts by County,Crowley County,Cases,1
Case Counts by County,Crowley County,Rate Per 100000,NA
Case Counts by County,Custer County,Cases,2
Case Counts by County,Custer County,Rate Per 100000,NA
Case Counts by County,Delta County,Cases,5
Case Counts by County,Delta County,Rate Per 100000,16.16239979312128
Case Counts by County,Denver County,Cases,884
Case Counts by County,Denver County,Rate Per 100000,123.15459663386724
Case Counts by County,Dolores County,Cases,0
Case Counts by County,Dolores County,Rate Per 100000,NA
Case Counts by County,Douglas County,Cases,232
Case Counts by County,Douglas County,Rate Per 100000,67.6696554097806
Case Counts by County,Eagle County,Cases,372
Case Counts by County,Eagle County,Rate Per 100000,678.0526037584528
Case Counts by County,El Paso County,Cases,457
Case Counts by County,El Paso County,Rate Per 100000,63.9702125574787
Case Counts by County,Elbert County,Cases,9
Case Counts by County,Elbert County,Rate Per 100000,34.327561217484174
Case Counts by County,Fremont County,Cases,4
