description,attribute,metric,value
State Data,Statewide,Cases,10447
State Data,Statewide,Hospitalizations,2003
State Data,Statewide,Counties,56
State Data,Statewide,People Tested,48704
State Data,Statewide,Deaths,486
State Data,Statewide,Outbreaks,119
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results.,NA
State Data,Note,Outbreaks are investigated at all facilities.,NA
Case Counts by County,Adams County,Cases,996
Case Counts by County,Adams County,Rate Per 100000,194.73168671660088
Case Counts by County,Alamosa County,Cases,9
Case Counts by County,Alamosa County,Rate Per 100000,55.61047948591201
Case Counts by County,Arapahoe County,Cases,1649
Case Counts by County,Arapahoe County,Rate Per 100000,253.1696098209543
Case Counts by County,Archuleta County,Cases,7
Case Counts by County,Archuleta County,Rate Per 100000,50.957268690398195
Case Counts by County,Baca County,Cases,10
Case Counts by County,Baca County,Rate Per 100000,281.928390188892
Case Counts by County,Bent County,Cases,0
Case Counts by County,Bent County,Rate Per 100000,NA
Case Counts by County,Boulder County,Cases,390
Case Counts by County,Boulder County,Rate Per 100000,119.82450318917523
Case Counts by County,Broomfield County,Cases,106
Case Counts by County,Broomfield County,Rate Per 100000,152.62119706852116
Case Counts by County,Chaffee County,Cases,38
Case Counts by County,Chaffee County,Rate Per 100000,189.73437187936887
Case Counts by County,Cheyenne County,Cases,0
Case Counts by County,Cheyenne County,Rate Per 100000,NA
Case Counts by County,Clear Creek County,Cases,11
Case Counts by County,Clear Creek County,Rate Per 100000,113.83628272793129
Case Counts by County,Conejos County,Cases,0
Case Counts by County,Conejos County,Rate Per 100000,NA
Case Counts by County,Costilla County,Cases,3
Case Counts by County,Costilla County,Rate Per 100000,NA
Case Counts by County,Crowley County,Cases,2
Case Counts by County,Crowley County,Rate Per 100000,NA
Case Counts by County,Custer County,Cases,2
Case Counts by County,Custer County,Rate Per 100000,NA
Case Counts by County,Delta County,Cases,25
Case Counts by County,Delta County,Rate Per 100000,80.81199896560642
Case Counts by County,Denver County,Cases,2004
Case Counts by County,Denver County,Rate Per 100000,279.18756974464924
Case Counts by County,Dolores County,Cases,0
Case Counts by County,Dolores County,Rate Per 100000,NA
Case Counts by County,Douglas County,Cases,384
Case Counts by County,Douglas County,Rate Per 100000,112.00494688515408
Case Counts by County,Eagle County,Cases,487
Case Counts by County,Eagle County,Rate Per 100000,887.6656398665767
Case Counts by County,El Paso County,Cases,744
Case Counts by County,El Paso County,Rate Per 100000,104.14406595790842
Case Counts by County,Elbert County,Cases,24
Case Counts by County,Elbert County,Rate Per 100000,91.54016324662446
Case Counts by County,Fremont County,Cases,11
Case Counts by County,Fremont County,Rate Per 100000,22.95875772249123
Case Counts by County,Garfield County,Cases,71
Case Counts by County,Garfield County,Rate Per 100000,118.71520056180715
Case Counts by County,Gilpin County,Cases,1
Case Counts by County,Gilpin County,Rate Per 100000,NA
Case Counts by County,Grand County,Cases,5
Case Counts by County,Grand County,Rate Per 100000,32.312265736073414
Case Counts by County,Grand Total County,Cases,10447
Case Counts by County,Grand Total County,Rate Per 100000,NA
Case Counts by County,Gunnison County,Cases,121
Case Counts by County,Gunnison County,Rate Per 100000,704.5944214755721
Case Counts by County,Hinsdale County,Cases,3
Case Counts by County,Hinsdale County,Rate Per 100000,NA
Case Counts by County,Huerfano County,Cases,1
Case Counts by County,Huerfano County,Rate Per 100000,NA
Case Counts by County,Jackson County,Cases,0
Case Counts by County,Jackson County,Rate Per 100000,NA
Case Counts by County,Jefferson County,Cases,1011
Case Counts by County,Jefferson County,Rate Per 100000,174.4634515462708
Case Counts by County,Kiowa County,Cases,0
Case Counts by County,Kiowa County,Rate Per 100000,NA
Case Counts by County,Kit Carson County,Cases,18
Case Counts by County,Kit Carson County,Rate Per 100000,251.50202598854267
Case Counts by County,La Plata County,Cases,51
Case Counts by County,La Plata County,Rate Per 100000,90.42072230200522
Case Counts by County,Lake County,Cases,8
Case Counts by County,Lake County,Rate Per 100000,103.0662200463798
Case Counts by County,Larimer County,Cases,250
Case Counts by County,Larimer County,Rate Per 100000,71.35477020909802
Case Counts by County,Las Animas County,Cases,3
Case Counts by County,Las Animas County,Rate Per 100000,NA
Case Counts by County,Lincoln County,Cases,3
Case Counts by County,Lincoln County,Rate Per 100000,NA
Case Counts by County,Logan County,Cases,23
Case Counts by County,Logan County,Rate Per 100000,105.24389127848448
Case Counts by County,Mesa County,Cases,35
Case Counts by County,Mesa County,Rate Per 100000,22.78200872225477
Case Counts by County,Mineral County,Cases,2
Case Counts by County,Mineral County,Rate Per 100000,NA
Case Counts by County,Moffat County,Cases,6
Case Counts by County,Moffat County,Rate Per 100000,45.520066762764586
Case Counts by County,Montezuma County,Cases,13
Case Counts by County,Montezuma County,Rate Per 100000,49.6960893000497
Case Counts by County,Montrose County,Cases,80
Case Counts by County,Montrose County,Rate Per 100000,189.3043066729768
Case Counts by County,Morgan County,Cases,180
Case Counts by County,Morgan County,Rate Per 100000,631.5124723713293
Case Counts by County,Otero County,Cases,7
Case Counts by County,Otero County,Rate Per 100000,38.11805706817687
Case Counts by County,Ouray County,Cases,5
Case Counts by County,Ouray County,Rate Per 100000,104.21008753647354
Case Counts by County,Park County,Cases,6
Case Counts by County,Park County,Rate Per 100000,32.33281241579997
Case Counts by County,Phillips County,Cases,5
Case Counts by County,Phillips County,Rate Per 100000,117.20581340834507
Case Counts by County,Pitkin County,Cases,58
Case Counts by County,Pitkin County,Rate Per 100000,324.40293081268527
Case Counts by County,Prowers County,Cases,1
Case Counts by County,Prowers County,Rate Per 100000,NA
Case Counts by County,Pueblo County,Cases,92
Case Counts by County,Pueblo County,Rate Per 100000,55.05158093779171
Case Counts by County,Rio Blanco County,Cases,1
Case Counts by County,Rio Blanco County,Rate Per 100000,NA
Case Counts by County,Rio Grande County,Cases,7
Case Counts by County,Rio Grande County,Rate Per 100000,62.35524674861927
Case Counts by County,Routt County,Cases,51
Case Counts by County,Routt County,Rate Per 100000,198.57493283494918
Case Counts by County,Saguache County,Cases,3
Case Counts by County,Saguache County,Rate Per 100000,NA
Case Counts by County,San Juan County,Cases,0
Case Counts by County,San Juan County,Rate Per 100000,NA
Case Counts by County,San Miguel County,Cases,17
Case Counts by County,San Miguel County,Rate Per 100000,207.9002079002079
Case Counts by County,Sedgwick County,Cases,0
Case Counts by County,Sedgwick County,Rate Per 100000,NA
Case Counts by County,Summit County,Cases,88
Case Counts by County,Summit County,Rate Per 100000,284.118425725632
Case Counts by County,Teller County,Cases,25
Case Counts by County,Teller County,Rate Per 100000,99.76057462090981
Case Counts by County,Unknown Or Pending County,Cases,105
Case Counts by County,Unknown Or Pending County,Rate Per 100000,NA
Case Counts by County,Washington County,Cases,6
Case Counts by County,Washington County,Rate Per 100000,126.87671812222456
Case Counts by County,Weld County,Cases,1180
Case Counts by County,Weld County,Rate Per 100000,375.4960206968315
Case Counts by County,Yuma County,Cases,3
