description,attribute,metric,value
State Data,Statewide,Cases,29901
State Data,Statewide,Hospitalizations,5308
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,264466
State Data,Statewide,Deaths Among Cases,1638
State Data,Statewide,Deaths Due to COVID-19,1417
State Data,Statewide,Outbreaks,324
State Data,Statewide,Rate Per 100000,525.11
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,3819
Colorado Case Counts by County,Alamosa County,Cases,140
Colorado Case Counts by County,Arapahoe County,Cases,4885
Colorado Case Counts by County,Archuleta County,Cases,8
Colorado Case Counts by County,Baca County,Cases,12
Colorado Case Counts by County,Bent County,Cases,3
Colorado Case Counts by County,Boulder County,Cases,1173
Colorado Case Counts by County,Broomfield County,Cases,271
Colorado Case Counts by County,Chaffee County,Cases,78
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,18
Colorado Case Counts by County,Conejos County,Cases,7
Colorado Case Counts by County,Costilla County,Cases,17
Colorado Case Counts by County,Crowley County,Cases,68
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,80
Colorado Case Counts by County,Denver County,Cases,6493
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,825
Colorado Case Counts by County,Eagle County,Cases,633
Colorado Case Counts by County,El Paso County,Cases,2024
Colorado Case Counts by County,Elbert County,Cases,54
Colorado Case Counts by County,Fremont County,Cases,30
Colorado Case Counts by County,Garfield County,Cases,205
Colorado Case Counts by County,Gilpin County,Cases,6
Colorado Case Counts by County,Grand County,Cases,17
Colorado Case Counts by County,Gunnison County,Cases,181
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,3
Colorado Case Counts by County,International,Cases,15
Colorado Case Counts by County,Jackson County,Cases,0
Colorado Case Counts by County,Jefferson County,Cases,2508
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,31
Colorado Case Counts by County,La Plata County,Cases,86
Colorado Case Counts by County,Lake County,Cases,42
Colorado Case Counts by County,Larimer County,Cases,661
Colorado Case Counts by County,Las Animas County,Cases,7
Colorado Case Counts by County,Lincoln County,Cases,3
Colorado Case Counts by County,Logan County,Cases,634
Colorado Case Counts by County,Mesa County,Cases,77
Colorado Case Counts by County,Mineral County,Cases,2
Colorado Case Counts by County,Moffat County,Cases,9
Colorado Case Counts by County,Montezuma County,Cases,66
Colorado Case Counts by County,Montrose County,Cases,198
Colorado Case Counts by County,Morgan County,Cases,647
Colorado Case Counts by County,Otero County,Cases,22
Colorado Case Counts by County,Ouray County,Cases,9
Colorado Case Counts by County,Park County,Cases,23
Colorado Case Counts by County,Phillips County,Cases,15
Colorado Case Counts by County,Pitkin County,Cases,78
Colorado Case Counts by County,Prowers County,Cases,16
Colorado Case Counts by County,Pueblo County,Cases,351
Colorado Case Counts by County,Rio Blanco County,Cases,2
Colorado Case Counts by County,Rio Grande County,Cases,57
Colorado Case Counts by County,Routt County,Cases,63
Colorado Case Counts by County,Saguache County,Cases,98
Colorado Case Counts by County,San Juan County,Cases,1
Colorado Case Counts by County,San Miguel County,Cases,28
Colorado Case Counts by County,Sedgwick County,Cases,0
Colorado Case Counts by County,Summit County,Cases,262
Colorado Case Counts by County,Teller County,Cases,39
Colorado Case Counts by County,Washington County,Cases,44
Colorado Case Counts by County,Weld County,Cases,2698
Colorado Case Counts by County,Yuma County,Cases,49
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.44
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,5.16
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,17.04
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.36
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,17.01
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,15.67
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,10.87
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,6.88
COVID-19 in Colorado by Age Group,80+,Percent of Cases,7.43
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.14
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.18
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.55
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.73
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.63
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.35
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.76
