description,attribute,metric,value
State Data,Statewide,Cases,463685
State Data,Statewide,Hospitalizations,25484
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2732615
State Data,Statewide,Test Encounters,7002984
State Data,Statewide,Deaths Among Cases,6117
State Data,Statewide,Deaths Due to COVID-19,6250
State Data,Statewide,Outbreaks,4302
State Data,Statewide,Rate Per 100000,8044.53
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,51495
Colorado Case Counts by County,Alamosa County,Cases,1351
Colorado Case Counts by County,Arapahoe County,Cases,52135
Colorado Case Counts by County,Archuleta County,Cases,749
Colorado Case Counts by County,Baca County,Cases,278
Colorado Case Counts by County,Bent County,Cases,1483
Colorado Case Counts by County,Boulder County,Cases,20668
Colorado Case Counts by County,Broomfield County,Cases,4203
Colorado Case Counts by County,Chaffee County,Cases,1504
Colorado Case Counts by County,Cheyenne County,Cases,125
Colorado Case Counts by County,Clear Creek County,Cases,403
Colorado Case Counts by County,Conejos County,Cases,460
Colorado Case Counts by County,Costilla County,Cases,203
Colorado Case Counts by County,Crowley County,Cases,2141
Colorado Case Counts by County,Custer County,Cases,175
Colorado Case Counts by County,Delta County,Cases,2544
Colorado Case Counts by County,Denver County,Cases,64542
Colorado Case Counts by County,Dolores County,Cases,67
Colorado Case Counts by County,Douglas County,Cases,23895
Colorado Case Counts by County,Eagle County,Cases,5756
Colorado Case Counts by County,El Paso County,Cases,56922
Colorado Case Counts by County,Elbert County,Cases,1427
Colorado Case Counts by County,Fremont County,Cases,5651
Colorado Case Counts by County,Garfield County,Cases,5439
Colorado Case Counts by County,Gilpin County,Cases,188
Colorado Case Counts by County,Grand County,Cases,1338
Colorado Case Counts by County,Gunnison County,Cases,1258
Colorado Case Counts by County,Hinsdale County,Cases,16
Colorado Case Counts by County,Huerfano County,Cases,335
Colorado Case Counts by County,International,Cases,57
Colorado Case Counts by County,Jackson County,Cases,52
Colorado Case Counts by County,Jefferson County,Cases,40529
Colorado Case Counts by County,Kiowa County,Cases,92
Colorado Case Counts by County,Kit Carson County,Cases,587
Colorado Case Counts by County,La Plata County,Cases,3347
Colorado Case Counts by County,Lake County,Cases,699
Colorado Case Counts by County,Larimer County,Cases,22407
Colorado Case Counts by County,Las Animas County,Cases,1041
Colorado Case Counts by County,Lincoln County,Cases,1005
Colorado Case Counts by County,Logan County,Cases,3835
Colorado Case Counts by County,Mesa County,Cases,13724
Colorado Case Counts by County,Mineral County,Cases,86
Colorado Case Counts by County,Moffat County,Cases,700
Colorado Case Counts by County,Montezuma County,Cases,1803
Colorado Case Counts by County,Montrose County,Cases,3330
Colorado Case Counts by County,Morgan County,Cases,2540
Colorado Case Counts by County,Otero County,Cases,1886
Colorado Case Counts by County,Ouray County,Cases,275
Colorado Case Counts by County,Park County,Cases,610
Colorado Case Counts by County,Phillips County,Cases,352
