description,attribute,metric,value
State Data,Statewide,Cases,51756
State Data,Statewide,Hospitalizations,6685
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,602296
State Data,Statewide,Test Encounters,825062
State Data,Statewide,Deaths Among Cases,1875
State Data,Statewide,Deaths Due to COVID-19,1756
State Data,Statewide,Outbreaks,532
State Data,Statewide,Rate Per 100000,908.91
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,6621
Colorado Case Counts by County,Alamosa County,Cases,232
Colorado Case Counts by County,Arapahoe County,Cases,7405
Colorado Case Counts by County,Archuleta County,Cases,38
Colorado Case Counts by County,Baca County,Cases,15
Colorado Case Counts by County,Bent County,Cases,9
Colorado Case Counts by County,Boulder County,Cases,2098
Colorado Case Counts by County,Broomfield County,Cases,482
Colorado Case Counts by County,Chaffee County,Cases,306
Colorado Case Counts by County,Cheyenne County,Cases,9
Colorado Case Counts by County,Clear Creek County,Cases,30
Colorado Case Counts by County,Conejos County,Cases,23
Colorado Case Counts by County,Costilla County,Cases,23
Colorado Case Counts by County,Crowley County,Cases,73
Colorado Case Counts by County,Custer County,Cases,11
Colorado Case Counts by County,Delta County,Cases,129
Colorado Case Counts by County,Denver County,Cases,10370
Colorado Case Counts by County,Dolores County,Cases,1
Colorado Case Counts by County,Douglas County,Cases,1765
Colorado Case Counts by County,Eagle County,Cases,1133
Colorado Case Counts by County,El Paso County,Cases,5229
Colorado Case Counts by County,Elbert County,Cases,108
Colorado Case Counts by County,Fremont County,Cases,131
Colorado Case Counts by County,Garfield County,Cases,776
Colorado Case Counts by County,Gilpin County,Cases,17
Colorado Case Counts by County,Grand County,Cases,53
