description,attribute,metric,value
State Data,Statewide,Cases,182801
State Data,Statewide,Hospitalizations,11980
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1537359
State Data,Statewide,Test Encounters,2695700
State Data,Statewide,Deaths Among Cases,2730
State Data,Statewide,Deaths Due to COVID-19,2350
State Data,Statewide,Outbreaks,1853
State Data,Statewide,Rate Per 100000,3171.44
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,24504
Colorado Case Counts by County,Alamosa County,Cases,488
Colorado Case Counts by County,Arapahoe County,Cases,22200
Colorado Case Counts by County,Archuleta County,Cases,120
Colorado Case Counts by County,Baca County,Cases,52
Colorado Case Counts by County,Bent County,Cases,46
Colorado Case Counts by County,Boulder County,Cases,9231
Colorado Case Counts by County,Broomfield County,Cases,1656
Colorado Case Counts by County,Chaffee County,Cases,518
Colorado Case Counts by County,Cheyenne County,Cases,41
Colorado Case Counts by County,Clear Creek County,Cases,157
Colorado Case Counts by County,Conejos County,Cases,139
Colorado Case Counts by County,Costilla County,Cases,63
Colorado Case Counts by County,Crowley County,Cases,796
Colorado Case Counts by County,Custer County,Cases,54
Colorado Case Counts by County,Delta County,Cases,417
Colorado Case Counts by County,Denver County,Cases,30321
Colorado Case Counts by County,Dolores County,Cases,7
Colorado Case Counts by County,Douglas County,Cases,8199
Colorado Case Counts by County,Eagle County,Cases,1987
Colorado Case Counts by County,El Paso County,Cases,20401
Colorado Case Counts by County,Elbert County,Cases,447
Colorado Case Counts by County,Fremont County,Cases,1875
Colorado Case Counts by County,Garfield County,Cases,1744
Colorado Case Counts by County,Gilpin County,Cases,73
Colorado Case Counts by County,Grand County,Cases,251
Colorado Case Counts by County,Gunnison County,Cases,428
Colorado Case Counts by County,Hinsdale County,Cases,6
Colorado Case Counts by County,Huerfano County,Cases,98
Colorado Case Counts by County,International,Cases,25
Colorado Case Counts by County,Jackson County,Cases,14
Colorado Case Counts by County,Jefferson County,Cases,16299
Colorado Case Counts by County,Kiowa County,Cases,18
Colorado Case Counts by County,Kit Carson County,Cases,242
Colorado Case Counts by County,La Plata County,Cases,710
Colorado Case Counts by County,Lake County,Cases,221
Colorado Case Counts by County,Larimer County,Cases,7937
Colorado Case Counts by County,Las Animas County,Cases,143
Colorado Case Counts by County,Lincoln County,Cases,102
Colorado Case Counts by County,Logan County,Cases,1903
Colorado Case Counts by County,Mesa County,Cases,4354
Colorado Case Counts by County,Mineral County,Cases,21
Colorado Case Counts by County,Moffat County,Cases,192
Colorado Case Counts by County,Montezuma County,Cases,483
Colorado Case Counts by County,Montrose County,Cases,714
Colorado Case Counts by County,Morgan County,Cases,1357
Colorado Case Counts by County,Otero County,Cases,363
Colorado Case Counts by County,Ouray County,Cases,104
Colorado Case Counts by County,Park County,Cases,186
Colorado Case Counts by County,Phillips County,Cases,145
Colorado Case Counts by County,Pitkin County,Cases,413
Colorado Case Counts by County,Prowers County,Cases,410
Colorado Case Counts by County,Pueblo County,Cases,5736
Colorado Case Counts by County,Rio Blanco County,Cases,80
Colorado Case Counts by County,Rio Grande County,Cases,185
Colorado Case Counts by County,Routt County,Cases,472
Colorado Case Counts by County,Saguache County,Cases,195
Colorado Case Counts by County,San Juan County,Cases,19
Colorado Case Counts by County,San Miguel County,Cases,173
Colorado Case Counts by County,Sedgwick County,Cases,91
Colorado Case Counts by County,Summit County,Cases,1227
Colorado Case Counts by County,Teller County,Cases,483
Colorado Case Counts by County,Washington County,Cases,173
Colorado Case Counts by County,Weld County,Cases,11009
Colorado Case Counts by County,Yuma County,Cases,283
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.86
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,11.21
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,22.65
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.07
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.44
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.18
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.33
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.2
