description,attribute,metric,value
State Data,Statewide,Cases,241172
State Data,Statewide,Hospitalizations,14363
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1779383
State Data,Statewide,Test Encounters,3288900
State Data,Statewide,Deaths Among Cases,3193
State Data,Statewide,Deaths Due to COVID-19,2708
State Data,Statewide,Outbreaks,2310
State Data,Statewide,Rate Per 100000,4184.13
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,30538
Colorado Case Counts by County,Alamosa County,Cases,631
Colorado Case Counts by County,Arapahoe County,Cases,28064
Colorado Case Counts by County,Archuleta County,Cases,259
Colorado Case Counts by County,Baca County,Cases,108
Colorado Case Counts by County,Bent County,Cases,203
Colorado Case Counts by County,Boulder County,Cases,11454
Colorado Case Counts by County,Broomfield County,Cases,2109
Colorado Case Counts by County,Chaffee County,Cases,668
Colorado Case Counts by County,Cheyenne County,Cases,69
Colorado Case Counts by County,Clear Creek County,Cases,198
Colorado Case Counts by County,Conejos County,Cases,181
Colorado Case Counts by County,Costilla County,Cases,84
Colorado Case Counts by County,Crowley County,Cases,1242
Colorado Case Counts by County,Custer County,Cases,78
Colorado Case Counts by County,Delta County,Cases,690
Colorado Case Counts by County,Denver County,Cases,37510
Colorado Case Counts by County,Dolores County,Cases,21
Colorado Case Counts by County,Douglas County,Cases,11188
Colorado Case Counts by County,Eagle County,Cases,2438
Colorado Case Counts by County,El Paso County,Cases,28394
Colorado Case Counts by County,Elbert County,Cases,633
Colorado Case Counts by County,Fremont County,Cases,2998
Colorado Case Counts by County,Garfield County,Cases,2321
Colorado Case Counts by County,Gilpin County,Cases,87
Colorado Case Counts by County,Grand County,Cases,421
Colorado Case Counts by County,Gunnison County,Cases,477
Colorado Case Counts by County,Hinsdale County,Cases,9
Colorado Case Counts by County,Huerfano County,Cases,182
Colorado Case Counts by County,International,Cases,25
Colorado Case Counts by County,Jackson County,Cases,22
Colorado Case Counts by County,Jefferson County,Cases,21476
Colorado Case Counts by County,Kiowa County,Cases,26
Colorado Case Counts by County,Kit Carson County,Cases,312
Colorado Case Counts by County,La Plata County,Cases,1412
Colorado Case Counts by County,Lake County,Cases,291
Colorado Case Counts by County,Larimer County,Cases,10627
Colorado Case Counts by County,Las Animas County,Cases,274
Colorado Case Counts by County,Lincoln County,Cases,388
Colorado Case Counts by County,Logan County,Cases,2355
Colorado Case Counts by County,Mesa County,Cases,6172
Colorado Case Counts by County,Mineral County,Cases,36
Colorado Case Counts by County,Moffat County,Cases,324
Colorado Case Counts by County,Montezuma County,Cases,741
Colorado Case Counts by County,Montrose County,Cases,1159
Colorado Case Counts by County,Morgan County,Cases,1691
Colorado Case Counts by County,Otero County,Cases,769
Colorado Case Counts by County,Ouray County,Cases,118
Colorado Case Counts by County,Park County,Cases,240
Colorado Case Counts by County,Phillips County,Cases,190
Colorado Case Counts by County,Pitkin County,Cases,530
Colorado Case Counts by County,Prowers County,Cases,672
Colorado Case Counts by County,Pueblo County,Cases,9048
Colorado Case Counts by County,Rio Blanco County,Cases,149
Colorado Case Counts by County,Rio Grande County,Cases,244
Colorado Case Counts by County,Routt County,Cases,708
Colorado Case Counts by County,Saguache County,Cases,224
Colorado Case Counts by County,San Juan County,Cases,19
Colorado Case Counts by County,San Miguel County,Cases,216
Colorado Case Counts by County,Sedgwick County,Cases,112
Colorado Case Counts by County,Summit County,Cases,1582
Colorado Case Counts by County,Teller County,Cases,654
Colorado Case Counts by County,Washington County,Cases,257
Colorado Case Counts by County,Weld County,Cases,14509
Colorado Case Counts by County,Yuma County,Cases,345
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.84
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.95
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,22.11
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.16
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.48
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.12
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.45
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.48
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.36
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.05
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.03
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.16
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.63
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.85
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,3.04
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.39
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,11.93
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.46
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.52
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
