description,attribute,metric,value
State Data,Statewide,Cases,50324
State Data,Statewide,Hospitalizations,6602
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,582639
State Data,Statewide,Test Encounters,791022
State Data,Statewide,Deaths Among Cases,1857
State Data,Statewide,Deaths Due to COVID-19,1736
State Data,Statewide,Outbreaks,513
State Data,Statewide,Rate Per 100000,883.76
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,6438
Colorado Case Counts by County,Alamosa County,Cases,227
Colorado Case Counts by County,Arapahoe County,Cases,7286
Colorado Case Counts by County,Archuleta County,Cases,35
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,9
Colorado Case Counts by County,Boulder County,Cases,2026
Colorado Case Counts by County,Broomfield County,Cases,460
Colorado Case Counts by County,Chaffee County,Cases,302
Colorado Case Counts by County,Cheyenne County,Cases,8
Colorado Case Counts by County,Clear Creek County,Cases,30
Colorado Case Counts by County,Conejos County,Cases,23
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,72
Colorado Case Counts by County,Custer County,Cases,11
Colorado Case Counts by County,Delta County,Cases,121
Colorado Case Counts by County,Denver County,Cases,10173
Colorado Case Counts by County,Dolores County,Cases,1
Colorado Case Counts by County,Douglas County,Cases,1726
Colorado Case Counts by County,Eagle County,Cases,1120
Colorado Case Counts by County,El Paso County,Cases,4958
Colorado Case Counts by County,Elbert County,Cases,104
Colorado Case Counts by County,Fremont County,Cases,123
Colorado Case Counts by County,Garfield County,Cases,764
Colorado Case Counts by County,Gilpin County,Cases,16
Colorado Case Counts by County,Grand County,Cases,46
Colorado Case Counts by County,Gunnison County,Cases,269
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,8
Colorado Case Counts by County,International,Cases,18
Colorado Case Counts by County,Jackson County,Cases,9
Colorado Case Counts by County,Jefferson County,Cases,4160
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,51
Colorado Case Counts by County,La Plata County,Cases,207
Colorado Case Counts by County,Lake County,Cases,77
Colorado Case Counts by County,Larimer County,Cases,1531
Colorado Case Counts by County,Las Animas County,Cases,17
Colorado Case Counts by County,Lincoln County,Cases,8
Colorado Case Counts by County,Logan County,Cases,651
Colorado Case Counts by County,Mesa County,Cases,301
Colorado Case Counts by County,Mineral County,Cases,18
Colorado Case Counts by County,Moffat County,Cases,27
Colorado Case Counts by County,Montezuma County,Cases,112
Colorado Case Counts by County,Montrose County,Cases,297
Colorado Case Counts by County,Morgan County,Cases,684
Colorado Case Counts by County,Otero County,Cases,71
Colorado Case Counts by County,Ouray County,Cases,13
Colorado Case Counts by County,Park County,Cases,42
Colorado Case Counts by County,Phillips County,Cases,19
Colorado Case Counts by County,Pitkin County,Cases,187
Colorado Case Counts by County,Prowers County,Cases,52
