description,attribute,metric,value
State Data,Statewide,Cases,19703
State Data,Statewide,Hospitalizations,3631
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,104077
State Data,Statewide,Deaths,971
State Data,Statewide,Outbreaks,190
State Data,Statewide,"Rate per 100,000",346.01
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
Colorado Case Counts by County,Adams,Cases,2242
Colorado Case Counts by County,Alamosa,Cases,25
Colorado Case Counts by County,Arapahoe,Cases,3272
Colorado Case Counts by County,Archuleta,Cases,8
Colorado Case Counts by County,Baca,Cases,12
Colorado Case Counts by County,Bent,Cases,1
Colorado Case Counts by County,Boulder,Cases,767
Colorado Case Counts by County,Broomfield,Cases,198
Colorado Case Counts by County,Chaffee,Cases,68
Colorado Case Counts by County,Cheyenne,Cases,4
Colorado Case Counts by County,Clear Creek,Cases,14
Colorado Case Counts by County,Conejos,Cases,1
Colorado Case Counts by County,Costilla,Cases,3
Colorado Case Counts by County,Crowley,Cases,39
Colorado Case Counts by County,Custer,Cases,2
Colorado Case Counts by County,Delta,Cases,55
Colorado Case Counts by County,Denver,Cases,4070
Colorado Case Counts by County,Dolores,Cases,0
Colorado Case Counts by County,Douglas,Cases,601
Colorado Case Counts by County,Eagle,Cases,558
Colorado Case Counts by County,El Paso,Cases,1124
Colorado Case Counts by County,Elbert,Cases,39
Colorado Case Counts by County,Fremont,Cases,23
Colorado Case Counts by County,Garfield,Cases,104
Colorado Case Counts by County,Gilpin,Cases,3
Colorado Case Counts by County,Grand,Cases,5
Colorado Case Counts by County,Gunnison,Cases,173
Colorado Case Counts by County,Hinsdale,Cases,3
Colorado Case Counts by County,Huerfano,Cases,3
Colorado Case Counts by County,Jackson,Cases,0
Colorado Case Counts by County,Jefferson,Cases,1649
Colorado Case Counts by County,Kiowa,Cases,0
Colorado Case Counts by County,Kit Carson,Cases,26
Colorado Case Counts by County,La Plata,Cases,65
Colorado Case Counts by County,Lake,Cases,23
Colorado Case Counts by County,Larimer,Cases,448
Colorado Case Counts by County,Las Animas,Cases,4
Colorado Case Counts by County,Lincoln,Cases,3
Colorado Case Counts by County,Logan,Cases,401
Colorado Case Counts by County,Mesa,Cases,51
Colorado Case Counts by County,Mineral,Cases,2
Colorado Case Counts by County,Moffat,Cases,6
Colorado Case Counts by County,Montezuma,Cases,23
Colorado Case Counts by County,Montrose,Cases,124
Colorado Case Counts by County,Morgan,Cases,508
Colorado Case Counts by County,Otero,Cases,10
Colorado Case Counts by County,Ouray,Cases,6
Colorado Case Counts by County,Park,Cases,15
Colorado Case Counts by County,Phillips,Cases,8
Colorado Case Counts by County,Pitkin,Cases,54
Colorado Case Counts by County,Prowers,Cases,9
Colorado Case Counts by County,Pueblo,Cases,182
Colorado Case Counts by County,Rio Blanco,Cases,1
Colorado Case Counts by County,Rio Grande,Cases,7
Colorado Case Counts by County,Routt,Cases,58
Colorado Case Counts by County,Saguache,Cases,5
Colorado Case Counts by County,San Juan,Cases,1
Colorado Case Counts by County,San Miguel,Cases,20
Colorado Case Counts by County,Sedgwick,Cases,0
Colorado Case Counts by County,Summit,Cases,165
Colorado Case Counts by County,Teller,Cases,31
Colorado Case Counts by County,Unknown Or Pending,Cases,222
Colorado Case Counts by County,Washington,Cases,9
Colorado Case Counts by County,Weld,Cases,2139
Colorado Case Counts by County,Yuma,Cases,11
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,1.67
COVID-19 in Colorado by Age Group,19-Oct,Percent of Cases,3.6
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,14.98
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.15
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,17.27
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,16.7
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,12.33
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,7.86
COVID-19 in Colorado by Age Group,80+,Percent of Cases,8.15
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.28
COVID-19 in Colorado by Age Group,19-Oct,Percent of Deaths,0.1
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.51
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.51
