description,attribute,metric,value
State Data,Statewide,Cases,388620
State Data,Statewide,Hospitalizations,21562
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2361191
State Data,Statewide,Test Encounters,5279863
State Data,Statewide,Deaths Among Cases,5517
State Data,Statewide,Deaths Due to COVID-19,4817
State Data,Statewide,Outbreaks,3428
State Data,Statewide,Rate Per 100000,6742.22
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,45055
Colorado Case Counts by County,Alamosa County,Cases,1127
Colorado Case Counts by County,Arapahoe County,Cases,44150
Colorado Case Counts by County,Archuleta County,Cases,599
Colorado Case Counts by County,Baca County,Cases,262
Colorado Case Counts by County,Bent County,Cases,1285
Colorado Case Counts by County,Boulder County,Cases,16847
Colorado Case Counts by County,Broomfield County,Cases,3332
Colorado Case Counts by County,Chaffee County,Cases,1271
Colorado Case Counts by County,Cheyenne County,Cases,115
Colorado Case Counts by County,Clear Creek County,Cases,340
Colorado Case Counts by County,Conejos County,Cases,397
Colorado Case Counts by County,Costilla County,Cases,176
Colorado Case Counts by County,Crowley County,Cases,1766
Colorado Case Counts by County,Custer County,Cases,159
Colorado Case Counts by County,Delta County,Cases,2277
Colorado Case Counts by County,Denver County,Cases,54812
Colorado Case Counts by County,Dolores County,Cases,62
Colorado Case Counts by County,Douglas County,Cases,18478
Colorado Case Counts by County,Eagle County,Cases,4268
Colorado Case Counts by County,El Paso County,Cases,47069
Colorado Case Counts by County,Elbert County,Cases,1123
Colorado Case Counts by County,Fremont County,Cases,5078
Colorado Case Counts by County,Garfield County,Cases,4712
Colorado Case Counts by County,Gilpin County,Cases,145
Colorado Case Counts by County,Grand County,Cases,908
Colorado Case Counts by County,Gunnison County,Cases,1014
Colorado Case Counts by County,Hinsdale County,Cases,15
Colorado Case Counts by County,Huerfano County,Cases,288
Colorado Case Counts by County,International,Cases,38
Colorado Case Counts by County,Jackson County,Cases,44
Colorado Case Counts by County,Jefferson County,Cases,33960
Colorado Case Counts by County,Kiowa County,Cases,85
Colorado Case Counts by County,Kit Carson County,Cases,500
Colorado Case Counts by County,La Plata County,Cases,2658
Colorado Case Counts by County,Lake County,Cases,495
Colorado Case Counts by County,Larimer County,Cases,17637
Colorado Case Counts by County,Las Animas County,Cases,902
Colorado Case Counts by County,Lincoln County,Cases,885
Colorado Case Counts by County,Logan County,Cases,3583
Colorado Case Counts by County,Mesa County,Cases,11681
Colorado Case Counts by County,Mineral County,Cases,57
Colorado Case Counts by County,Moffat County,Cases,614
Colorado Case Counts by County,Montezuma County,Cases,1604
Colorado Case Counts by County,Montrose County,Cases,2918
Colorado Case Counts by County,Morgan County,Cases,2342
Colorado Case Counts by County,Otero County,Cases,1781
Colorado Case Counts by County,Ouray County,Cases,194
Colorado Case Counts by County,Park County,Cases,473
Colorado Case Counts by County,Phillips County,Cases,322
Colorado Case Counts by County,Pitkin County,Cases,1795
Colorado Case Counts by County,Prowers County,Cases,1112
Colorado Case Counts by County,Pueblo County,Cases,14199
Colorado Case Counts by County,Rio Blanco County,Cases,387
