description,attribute,metric,value
State Data,Statewide,Cases,24767
State Data,Statewide,Hospitalizations,4196
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,160796
State Data,Statewide,Deaths Among Cases,1392
State Data,Statewide,Deaths Due to COVID-19,1135
State Data,Statewide,Outbreaks,271
State Data,Statewide,"Rate per 100,000",434.94
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams,Cases,3006
Colorado Case Counts by County,Alamosa,Cases,57
Colorado Case Counts by County,Arapahoe,Cases,4166
Colorado Case Counts by County,Archuleta,Cases,8
Colorado Case Counts by County,Baca,Cases,12
Colorado Case Counts by County,Bent,Cases,2
Colorado Case Counts by County,Boulder,Cases,947
Colorado Case Counts by County,Broomfield,Cases,226
Colorado Case Counts by County,Chaffee,Cases,71
Colorado Case Counts by County,Cheyenne,Cases,5
Colorado Case Counts by County,Clear Creek,Cases,16
Colorado Case Counts by County,Conejos,Cases,1
Colorado Case Counts by County,Costilla,Cases,5
Colorado Case Counts by County,Crowley,Cases,63
Colorado Case Counts by County,Custer,Cases,2
Colorado Case Counts by County,Delta,Cases,67
Colorado Case Counts by County,Denver,Cases,5316
Colorado Case Counts by County,Dolores,Cases,0
Colorado Case Counts by County,Douglas,Cases,695
Colorado Case Counts by County,Eagle,Cases,580
Colorado Case Counts by County,El Paso,Cases,1600
Colorado Case Counts by County,Elbert,Cases,51
Colorado Case Counts by County,Fremont,Cases,26
Colorado Case Counts by County,Garfield,Cases,135
Colorado Case Counts by County,Gilpin,Cases,3
Colorado Case Counts by County,Grand,Cases,8
Colorado Case Counts by County,Gunnison,Cases,177
Colorado Case Counts by County,Hinsdale,Cases,3
Colorado Case Counts by County,Huerfano,Cases,3
Colorado Case Counts by County,International,Cases,13
Colorado Case Counts by County,Jackson,Cases,0
Colorado Case Counts by County,Jefferson,Cases,2098
Colorado Case Counts by County,Kiowa,Cases,0
Colorado Case Counts by County,Kit Carson,Cases,26
Colorado Case Counts by County,La Plata,Cases,77
Colorado Case Counts by County,Lake,Cases,27
Colorado Case Counts by County,Larimer,Cases,552
Colorado Case Counts by County,Las Animas,Cases,5
Colorado Case Counts by County,Lincoln,Cases,3
Colorado Case Counts by County,Logan,Cases,582
Colorado Case Counts by County,Mesa,Cases,51
Colorado Case Counts by County,Mineral,Cases,2
Colorado Case Counts by County,Moffat,Cases,7
Colorado Case Counts by County,Montezuma,Cases,36
Colorado Case Counts by County,Montrose,Cases,163
Colorado Case Counts by County,Morgan,Cases,616
Colorado Case Counts by County,Otero,Cases,15
Colorado Case Counts by County,Ouray,Cases,8
Colorado Case Counts by County,Park,Cases,23
Colorado Case Counts by County,Phillips,Cases,12
Colorado Case Counts by County,Pitkin,Cases,57
Colorado Case Counts by County,Prowers,Cases,13
Colorado Case Counts by County,Pueblo,Cases,278
Colorado Case Counts by County,Rio Blanco,Cases,1
Colorado Case Counts by County,Rio Grande,Cases,13
Colorado Case Counts by County,Routt,Cases,61
Colorado Case Counts by County,Saguache,Cases,25
Colorado Case Counts by County,San Juan,Cases,1
Colorado Case Counts by County,San Miguel,Cases,23
Colorado Case Counts by County,Sedgwick,Cases,0
Colorado Case Counts by County,Summit,Cases,214
Colorado Case Counts by County,Teller,Cases,32
Colorado Case Counts by County,Washington,Cases,33
Colorado Case Counts by County,Weld,Cases,2430
Colorado Case Counts by County,Yuma,Cases,19
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.09
COVID-19 in Colorado by Age Group,19-Oct,Percent of Cases,4.4
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,15.74
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.22
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,17.24
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,16.08
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,11.58
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,7.45
