description,attribute,metric,value
State Data,Statewide,Cases,36591
State Data,Statewide,Hospitalizations,5885
State Data,Statewide,Counties,61
State Data,Statewide,People Tested,389099
State Data,Statewide,Deaths Among Cases,1725
State Data,Statewide,Deaths Due to COVID-19,1586
State Data,Statewide,Outbreaks,398
State Data,Statewide,Rate Per 100000,642.59
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,4719
Colorado Case Counts by County,Alamosa County,Cases,204
Colorado Case Counts by County,Arapahoe County,Cases,5627
Colorado Case Counts by County,Archuleta County,Cases,12
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,4
Colorado Case Counts by County,Boulder County,Cases,1513
Colorado Case Counts by County,Broomfield County,Cases,341
Colorado Case Counts by County,Chaffee County,Cases,93
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,21
Colorado Case Counts by County,Conejos County,Cases,18
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,71
Colorado Case Counts by County,Custer County,Cases,3
Colorado Case Counts by County,Delta County,Cases,83
Colorado Case Counts by County,Denver County,Cases,7832
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,1134
Colorado Case Counts by County,Eagle County,Cases,761
Colorado Case Counts by County,El Paso County,Cases,3000
Colorado Case Counts by County,Elbert County,Cases,62
Colorado Case Counts by County,Fremont County,Cases,43
Colorado Case Counts by County,Garfield County,Cases,403
Colorado Case Counts by County,Gilpin County,Cases,8
Colorado Case Counts by County,Grand County,Cases,27
Colorado Case Counts by County,Gunnison County,Cases,192
