description,attribute,metric,value
State Data,Statewide,Cases,142402
State Data,Statewide,Hospitalizations,10538
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1387268
State Data,Statewide,Test Encounters,2347268
State Data,Statewide,Deaths Among Cases,2443
State Data,Statewide,Deaths Due to COVID-19,2201
State Data,Statewide,Outbreaks,1551
State Data,Statewide,Rate Per 100000,2470.55
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,19705
Colorado Case Counts by County,Alamosa County,Cases,413
Colorado Case Counts by County,Arapahoe County,Cases,17664
Colorado Case Counts by County,Archuleta County,Cases,78
Colorado Case Counts by County,Baca County,Cases,41
Colorado Case Counts by County,Bent County,Cases,28
Colorado Case Counts by County,Boulder County,Cases,7425
Colorado Case Counts by County,Broomfield County,Cases,1348
Colorado Case Counts by County,Chaffee County,Cases,473
Colorado Case Counts by County,Cheyenne County,Cases,16
Colorado Case Counts by County,Clear Creek County,Cases,114
Colorado Case Counts by County,Conejos County,Cases,107
Colorado Case Counts by County,Costilla County,Cases,51
Colorado Case Counts by County,Crowley County,Cases,245
Colorado Case Counts by County,Custer County,Cases,44
Colorado Case Counts by County,Delta County,Cases,290
Colorado Case Counts by County,Denver County,Cases,24769
Colorado Case Counts by County,Dolores County,Cases,3
Colorado Case Counts by County,Douglas County,Cases,6080
Colorado Case Counts by County,Eagle County,Cases,1748
Colorado Case Counts by County,El Paso County,Cases,15666
Colorado Case Counts by County,Elbert County,Cases,335
Colorado Case Counts by County,Fremont County,Cases,1248
Colorado Case Counts by County,Garfield County,Cases,1434
Colorado Case Counts by County,Gilpin County,Cases,49
Colorado Case Counts by County,Grand County,Cases,186
Colorado Case Counts by County,Gunnison County,Cases,374
Colorado Case Counts by County,Hinsdale County,Cases,5
Colorado Case Counts by County,Huerfano County,Cases,66
Colorado Case Counts by County,International,Cases,23
Colorado Case Counts by County,Jackson County,Cases,11
Colorado Case Counts by County,Jefferson County,Cases,12664
Colorado Case Counts by County,Kiowa County,Cases,9
Colorado Case Counts by County,Kit Carson County,Cases,213
Colorado Case Counts by County,La Plata County,Cases,522
Colorado Case Counts by County,Lake County,Cases,173
Colorado Case Counts by County,Larimer County,Cases,5976
Colorado Case Counts by County,Las Animas County,Cases,101
Colorado Case Counts by County,Lincoln County,Cases,41
Colorado Case Counts by County,Logan County,Cases,1601
Colorado Case Counts by County,Mesa County,Cases,2798
Colorado Case Counts by County,Mineral County,Cases,22
Colorado Case Counts by County,Moffat County,Cases,112
Colorado Case Counts by County,Montezuma County,Cases,313
Colorado Case Counts by County,Montrose County,Cases,578
Colorado Case Counts by County,Morgan County,Cases,1120
Colorado Case Counts by County,Otero County,Cases,235
Colorado Case Counts by County,Ouray County,Cases,62
Colorado Case Counts by County,Park County,Cases,135
Colorado Case Counts by County,Phillips County,Cases,98
Colorado Case Counts by County,Pitkin County,Cases,346
Colorado Case Counts by County,Prowers County,Cases,302
Colorado Case Counts by County,Pueblo County,Cases,3693
Colorado Case Counts by County,Rio Blanco County,Cases,41
Colorado Case Counts by County,Rio Grande County,Cases,149
Colorado Case Counts by County,Routt County,Cases,325
Colorado Case Counts by County,Saguache County,Cases,185
Colorado Case Counts by County,San Juan County,Cases,13
Colorado Case Counts by County,San Miguel County,Cases,127
Colorado Case Counts by County,Sedgwick County,Cases,62
Colorado Case Counts by County,Summit County,Cases,1030
Colorado Case Counts by County,Teller County,Cases,339
Colorado Case Counts by County,Washington County,Cases,136
Colorado Case Counts by County,Weld County,Cases,8587
Colorado Case Counts by County,Yuma County,Cases,255
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.92
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,11.04
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,22.64
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.98
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.4
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.01
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.18
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.4
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.37
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.06
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.04
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.16
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.7
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.82
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.87
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.75
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.2
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.21
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.25
