description,attribute,metric,value
State Data,Statewide,Cases,93400
State Data,Statewide,Hospitalizations,8598
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1137570
State Data,Statewide,Test Encounters,1818196
State Data,Statewide,Deaths Among Cases,2218
State Data,Statewide,Deaths Due to COVID-19,2076
State Data,Statewide,Outbreaks,1056
State Data,Statewide,Rate Per 100000,1620.41
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,13065
Colorado Case Counts by County,Alamosa County,Cases,298
Colorado Case Counts by County,Arapahoe County,Cases,11939
Colorado Case Counts by County,Archuleta County,Cases,65
Colorado Case Counts by County,Baca County,Cases,30
Colorado Case Counts by County,Bent County,Cases,14
Colorado Case Counts by County,Boulder County,Cases,5339
Colorado Case Counts by County,Broomfield County,Cases,887
Colorado Case Counts by County,Chaffee County,Cases,386
Colorado Case Counts by County,Cheyenne County,Cases,15
Colorado Case Counts by County,Clear Creek County,Cases,68
Colorado Case Counts by County,Conejos County,Cases,66
Colorado Case Counts by County,Costilla County,Cases,36
Colorado Case Counts by County,Crowley County,Cases,89
Colorado Case Counts by County,Custer County,Cases,20
Colorado Case Counts by County,Delta County,Cases,199
Colorado Case Counts by County,Denver County,Cases,17096
Colorado Case Counts by County,Dolores County,Cases,3
Colorado Case Counts by County,Douglas County,Cases,3609
Colorado Case Counts by County,Eagle County,Cases,1411
Colorado Case Counts by County,El Paso County,Cases,9592
Colorado Case Counts by County,Elbert County,Cases,200
Colorado Case Counts by County,Fremont County,Cases,628
Colorado Case Counts by County,Garfield County,Cases,1135
Colorado Case Counts by County,Gilpin County,Cases,29
Colorado Case Counts by County,Grand County,Cases,142
Colorado Case Counts by County,Gunnison County,Cases,305
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,33
Colorado Case Counts by County,International,Cases,23
Colorado Case Counts by County,Jackson County,Cases,9
Colorado Case Counts by County,Jefferson County,Cases,7903
Colorado Case Counts by County,Kiowa County,Cases,3
Colorado Case Counts by County,Kit Carson County,Cases,131
Colorado Case Counts by County,La Plata County,Cases,347
Colorado Case Counts by County,Lake County,Cases,127
Colorado Case Counts by County,Larimer County,Cases,3883
Colorado Case Counts by County,Las Animas County,Cases,69
Colorado Case Counts by County,Lincoln County,Cases,24
Colorado Case Counts by County,Logan County,Cases,1177
Colorado Case Counts by County,Mesa County,Cases,1281
Colorado Case Counts by County,Mineral County,Cases,21
Colorado Case Counts by County,Moffat County,Cases,61
Colorado Case Counts by County,Montezuma County,Cases,192
Colorado Case Counts by County,Montrose County,Cases,455
Colorado Case Counts by County,Morgan County,Cases,846
Colorado Case Counts by County,Otero County,Cases,125
Colorado Case Counts by County,Ouray County,Cases,36
Colorado Case Counts by County,Park County,Cases,93
Colorado Case Counts by County,Phillips County,Cases,48
Colorado Case Counts by County,Pitkin County,Cases,276
