description,attribute,metric,value
State Data,Statewide,Cases,349450
State Data,Statewide,Hospitalizations,19703
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2195311
State Data,Statewide,Test Encounters,4597755
State Data,Statewide,Deaths Among Cases,5050
State Data,Statewide,Deaths Due to COVID-19,3986
State Data,Statewide,Outbreaks,3145
State Data,Statewide,Rate Per 100000,6062.66
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,41653
Colorado Case Counts by County,Alamosa County,Cases,969
Colorado Case Counts by County,Arapahoe County,Cases,39738
Colorado Case Counts by County,Archuleta County,Cases,507
Colorado Case Counts by County,Baca County,Cases,200
Colorado Case Counts by County,Bent County,Cases,1152
Colorado Case Counts by County,Boulder County,Cases,15307
Colorado Case Counts by County,Broomfield County,Cases,2947
Colorado Case Counts by County,Chaffee County,Cases,1124
Colorado Case Counts by County,Cheyenne County,Cases,95
Colorado Case Counts by County,Clear Creek County,Cases,304
Colorado Case Counts by County,Conejos County,Cases,327
Colorado Case Counts by County,Costilla County,Cases,165
Colorado Case Counts by County,Crowley County,Cases,1666
Colorado Case Counts by County,Custer County,Cases,150
Colorado Case Counts by County,Delta County,Cases,1753
Colorado Case Counts by County,Denver County,Cases,49899
Colorado Case Counts by County,Dolores County,Cases,54
Colorado Case Counts by County,Douglas County,Cases,16373
Colorado Case Counts by County,Eagle County,Cases,3556
Colorado Case Counts by County,El Paso County,Cases,42806
Colorado Case Counts by County,Elbert County,Cases,1032
Colorado Case Counts by County,Fremont County,Cases,4807
