description,attribute,metric,value
State Data,Statewide,Cases,373483
State Data,Statewide,Hospitalizations,20664
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2288202
State Data,Statewide,Test Encounters,4973741
State Data,Statewide,Deaths Among Cases,5363
State Data,Statewide,Deaths Due to COVID-19,4502
State Data,Statewide,Outbreaks,3286
State Data,Statewide,Rate Per 100000,6479.61
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,43743
Colorado Case Counts by County,Alamosa County,Cases,1063
Colorado Case Counts by County,Arapahoe County,Cases,42456
Colorado Case Counts by County,Archuleta County,Cases,562
Colorado Case Counts by County,Baca County,Cases,239
Colorado Case Counts by County,Bent County,Cases,1266
Colorado Case Counts by County,Boulder County,Cases,16196
Colorado Case Counts by County,Broomfield County,Cases,3148
Colorado Case Counts by County,Chaffee County,Cases,1212
Colorado Case Counts by County,Cheyenne County,Cases,106
Colorado Case Counts by County,Clear Creek County,Cases,330
Colorado Case Counts by County,Conejos County,Cases,369
Colorado Case Counts by County,Costilla County,Cases,172
Colorado Case Counts by County,Crowley County,Cases,1744
Colorado Case Counts by County,Custer County,Cases,156
Colorado Case Counts by County,Delta County,Cases,2087
Colorado Case Counts by County,Denver County,Cases,53121
Colorado Case Counts by County,Dolores County,Cases,55
Colorado Case Counts by County,Douglas County,Cases,17727
Colorado Case Counts by County,Eagle County,Cases,3951
Colorado Case Counts by County,El Paso County,Cases,45595
Colorado Case Counts by County,Elbert County,Cases,1083
Colorado Case Counts by County,Fremont County,Cases,4979
Colorado Case Counts by County,Garfield County,Cases,4488
Colorado Case Counts by County,Gilpin County,Cases,137
Colorado Case Counts by County,Grand County,Cases,785
Colorado Case Counts by County,Gunnison County,Cases,863
Colorado Case Counts by County,Hinsdale County,Cases,15
Colorado Case Counts by County,Huerfano County,Cases,286
