description,attribute,metric,value
State Data,Statewide,Cases,475
State Data,Statewide,Hospitalizations,49
State Data,Statewide,Counties,29
State Data,Statewide,People Tested,4550
State Data,Statewide,Deaths,5
State Data,Statewide,Rate Per 100000,8.34
Case Counts by County,*Unknown or pending,Rate Per 100000,NA
Case Counts by County,*Unknown or pending,Cases,1
Case Counts by County,Adams,Rate Per 100000,2.73587118
Case Counts by County,Adams,Cases,14
Case Counts by County,Alamosa,Rate Per 100000,NA
Case Counts by County,Alamosa,Cases,0
Case Counts by County,Arapahoe,Rate Per 100000,6.139555159
Case Counts by County,Arapahoe,Cases,40
Case Counts by County,Archuleta,Rate Per 100000,NA
Case Counts by County,Archuleta,Cases,0
Case Counts by County,Baca,Rate Per 100000,NA
Case Counts by County,Baca,Cases,0
Case Counts by County,Bent,Rate Per 100000,NA
Case Counts by County,Bent,Cases,0
Case Counts by County,Boulder,Rate Per 100000,9.216023593
Case Counts by County,Boulder,Cases,30
Case Counts by County,Broomfield,Rate Per 100000,1.446549978
Case Counts by County,Broomfield,Cases,1
Case Counts by County,Chaffee,Rate Per 100000,9.995002499
Case Counts by County,Chaffee,Cases,2
Case Counts by County,Cheyenne,Rate Per 100000,NA
Case Counts by County,Cheyenne,Cases,0
Case Counts by County,Clear Creek,Rate Per 100000,31.05911585
Case Counts by County,Clear Creek,Cases,3
Case Counts by County,Conejos,Rate Per 100000,NA
Case Counts by County,Conejos,Cases,0
Case Counts by County,Costilla,Rate Per 100000,NA
Case Counts by County,Costilla,Cases,0
Case Counts by County,Crowley,Rate Per 100000,17.0794193
Case Counts by County,Crowley,Cases,1
Case Counts by County,Custer,Rate Per 100000,NA
Case Counts by County,Custer,Cases,0
Case Counts by County,Delta,Rate Per 100000,NA
Case Counts by County,Delta,Cases,0
Case Counts by County,Denver,Rate Per 100000,13.51234638
Case Counts by County,Denver,Cases,97
Case Counts by County,Dolores,Rate Per 100000,NA
Case Counts by County,Dolores,Cases,0
Case Counts by County,Douglas,Rate Per 100000,7.873166208
Case Counts by County,Douglas,Cases,27
Case Counts by County,Eagle,Rate Per 100000,134.8028054
Case Counts by County,Eagle,Cases,74
Case Counts by County,El Paso,Rate Per 100000,5.178185564
Case Counts by County,El Paso,Cases,37
Case Counts by County,Elbert,Rate Per 100000,11.43161986
Case Counts by County,Elbert,Cases,3
Case Counts by County,Fremont,Rate Per 100000,NA
Case Counts by County,Fremont,Cases,0
Case Counts by County,Garfield,Rate Per 100000,11.6951248
Case Counts by County,Garfield,Cases,7
Case Counts by County,Gilpin,Rate Per 100000,NA
Case Counts by County,Gilpin,Cases,0
Case Counts by County,Grand,Rate Per 100000,12.90072889
Case Counts by County,Grand,Cases,2
Case Counts by County,Gunnison,Rate Per 100000,104.7607962
Case Counts by County,Gunnison,Cases,18
Case Counts by County,Hinsdale,Rate Per 100000,124.3781095
Case Counts by County,Hinsdale,Cases,1
Case Counts by County,Huerfano,Rate Per 100000,NA
Case Counts by County,Huerfano,Cases,0
Case Counts by County,Jackson,Rate Per 100000,NA
Case Counts by County,Jackson,Cases,0
Case Counts by County,Jefferson,Rate Per 100000,7.415365672
