description,attribute,metric,value
State Data,Statewide,Cases,13441
State Data,Statewide,Hospitalizations,2438
State Data,Statewide,Counties,57
State Data,Statewide,People Tested,63274
State Data,Statewide,Deaths,680
State Data,Statewide,Outbreaks,143
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results.,NA
Colorado Case Counts by County,Adams County,Cases,1348
Colorado Case Counts by County,Alamosa County,Cases,10
Colorado Case Counts by County,Arapahoe County,Cases,2160
Colorado Case Counts by County,Archuleta County,Cases,8
Colorado Case Counts by County,Baca County,Cases,10
Colorado Case Counts by County,Bent County,Cases,0
Colorado Case Counts by County,Boulder County,Cases,500
Colorado Case Counts by County,Broomfield County,Cases,139
Colorado Case Counts by County,Chaffee County,Cases,66
Colorado Case Counts by County,Cheyenne County,Cases,0
Colorado Case Counts by County,Clear Creek County,Cases,13
Colorado Case Counts by County,Conejos County,Cases,0
Colorado Case Counts by County,Costilla County,Cases,3
Colorado Case Counts by County,Crowley County,Cases,2
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,27
Colorado Case Counts by County,Denver County,Cases,2583
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,439
Colorado Case Counts by County,Eagle County,Cases,533
Colorado Case Counts by County,El Paso County,Cases,867
Colorado Case Counts by County,Elbert County,Cases,27
Colorado Case Counts by County,Fremont County,Cases,22
Colorado Case Counts by County,Garfield County,Cases,87
Colorado Case Counts by County,Gilpin County,Cases,1
Colorado Case Counts by County,Grand County,Cases,5
Colorado Case Counts by County,Grand Total County,Cases,13441
Colorado Case Counts by County,Gunnison County,Cases,158
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,2
Colorado Case Counts by County,Jackson County,Cases,0
Colorado Case Counts by County,Jefferson County,Cases,1265
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,20
Colorado Case Counts by County,La Plata County,Cases,59
Colorado Case Counts by County,Lake County,Cases,17
Colorado Case Counts by County,Larimer County,Cases,312
Colorado Case Counts by County,Las Animas County,Cases,3
Colorado Case Counts by County,Lincoln County,Cases,4
Colorado Case Counts by County,Logan County,Cases,248
Colorado Case Counts by County,Mesa County,Cases,38
Colorado Case Counts by County,Mineral County,Cases,2
Colorado Case Counts by County,Moffat County,Cases,6
Colorado Case Counts by County,Montezuma County,Cases,15
Colorado Case Counts by County,Montrose County,Cases,90
Colorado Case Counts by County,Morgan County,Cases,259
Colorado Case Counts by County,Otero County,Cases,8
Colorado Case Counts by County,Ouray County,Cases,5
Colorado Case Counts by County,Park County,Cases,7
Colorado Case Counts by County,Phillips County,Cases,5
Colorado Case Counts by County,Pitkin County,Cases,61
Colorado Case Counts by County,Prowers County,Cases,1
Colorado Case Counts by County,Pueblo County,Cases,131
Colorado Case Counts by County,Rio Blanco County,Cases,1
Colorado Case Counts by County,Rio Grande County,Cases,7
Colorado Case Counts by County,Routt County,Cases,54
Colorado Case Counts by County,Saguache County,Cases,3
Colorado Case Counts by County,San Juan County,Cases,1
Colorado Case Counts by County,San Miguel County,Cases,19
Colorado Case Counts by County,Sedgwick County,Cases,0
Colorado Case Counts by County,Summit County,Cases,105
Colorado Case Counts by County,Teller County,Cases,27
Colorado Case Counts by County,Unknown Or Pending County,Cases,172
Colorado Case Counts by County,Washington County,Cases,6
Colorado Case Counts by County,Weld County,Cases,1469
Colorado Case Counts by County,Yuma County,Cases,6
Colorado Case Counts by County,Note,People who tested positive for COVID-19 in Colorado while visiting are included in the county where they were identified.,NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,1.15
COVID-19 in Colorado by Age Group,19-Oct,Percent of Cases,2.79
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,13.82
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,16.51
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,16.78
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,17.44
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,13.47
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,8.85
COVID-19 in Colorado by Age Group,80+,Percent of Cases,8.8
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.39
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.49
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,2.68
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,7.52
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,34.4
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.56
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.54
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,51.88
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.93
COVID-19 in Colorado by Race & Ethnicity,Note,Cases with an unknown race or ethnicity are excluded from the above calculations.,NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.16
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,3.16
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,6.49
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,17.72
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,1.27
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.79
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,70.25
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.16
COVID-19 in Colorado by Race & Ethnicity,Note,Cases with an unknown race or ethnicity are excluded from the above calculations.,NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,50.93
COVID-19 in Colorado by Sex,Male,Percent of Cases,47.73
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,1.33
COVID-19 in Colorado by Sex,Female,Percent of Deaths,41.47
COVID-19 in Colorado by Sex,Male,Percent of Deaths,57.79
COVID-19 in Colorado by Sex,Unknown,Percent of Deaths,0.74
Case Status for Cases & Deaths,Confirmed,Number of Cases,11980
Case Status for Cases & Deaths,Confirmed,Percent of Cases,0.89
Case Status for Cases & Deaths,Confirmed,Number of Deaths,572
Case Status for Cases & Deaths,Confirmed,Percent of Deaths,0.84
Case Status for Cases & Deaths,Probable,Number of Cases,1370
Case Status for Cases & Deaths,Probable,Percent of Cases,0.1
Case Status for Cases & Deaths,Probable,Number of Deaths,107
Case Status for Cases & Deaths,Probable,Percent of Deaths,0.16
Case Status for Cases & Deaths,Unknown,Number of Cases,91
Case Status for Cases & Deaths,Unknown,Percent of Cases,0.01
Case Status for Cases & Deaths,Unknown,Number of Deaths,1
Case Status for Cases & Deaths,Unknown,Percent of Deaths,0
Cases of COVID-19 in Colorado by Date Reported to the State,2/28/20,Three-Day Moving Average Of Cases,0.33
Cases of COVID-19 in Colorado by Date Reported to the State,2/29/20,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/1/20,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/2/20,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/3/20,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/4/20,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/5/20,Three-Day Moving Average Of Cases,2.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/6/20,Three-Day Moving Average Of Cases,2.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/7/20,Three-Day Moving Average Of Cases,2.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/8/20,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/9/20,Three-Day Moving Average Of Cases,1.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/10/20,Three-Day Moving Average Of Cases,3.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/11/20,Three-Day Moving Average Of Cases,10
Cases of COVID-19 in Colorado by Date Reported to the State,3/12/20,Three-Day Moving Average Of Cases,11.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/13/20,Three-Day Moving Average Of Cases,19
Cases of COVID-19 in Colorado by Date Reported to the State,3/14/20,Three-Day Moving Average Of Cases,23.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/15/20,Three-Day Moving Average Of Cases,31.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/16/20,Three-Day Moving Average Of Cases,34.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/17/20,Three-Day Moving Average Of Cases,33.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/18/20,Three-Day Moving Average Of Cases,44.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/19/20,Three-Day Moving Average Of Cases,61
Cases of COVID-19 in Colorado by Date Reported to the State,3/20/20,Three-Day Moving Average Of Cases,89.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/21/20,Three-Day Moving Average Of Cases,105
Cases of COVID-19 in Colorado by Date Reported to the State,3/22/20,Three-Day Moving Average Of Cases,118.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/23/20,Three-Day Moving Average Of Cases,143.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/24/20,Three-Day Moving Average Of Cases,163.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/25/20,Three-Day Moving Average Of Cases,226.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/26/20,Three-Day Moving Average Of Cases,262.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/27/20,Three-Day Moving Average Of Cases,313.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/28/20,Three-Day Moving Average Of Cases,289
Cases of COVID-19 in Colorado by Date Reported to the State,3/29/20,Three-Day Moving Average Of Cases,301
Cases of COVID-19 in Colorado by Date Reported to the State,3/30/20,Three-Day Moving Average Of Cases,300.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/31/20,Three-Day Moving Average Of Cases,347.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/1/20,Three-Day Moving Average Of Cases,368.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/2/20,Three-Day Moving Average Of Cases,410
Cases of COVID-19 in Colorado by Date Reported to the State,4/3/20,Three-Day Moving Average Of Cases,412.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/4/20,Three-Day Moving Average Of Cases,410.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/5/20,Three-Day Moving Average Of Cases,334
Cases of COVID-19 in Colorado by Date Reported to the State,4/6/20,Three-Day Moving Average Of Cases,292.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/7/20,Three-Day Moving Average Of Cases,245.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/8/20,Three-Day Moving Average Of Cases,355
Cases of COVID-19 in Colorado by Date Reported to the State,4/9/20,Three-Day Moving Average Of Cases,385.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/10/20,Three-Day Moving Average Of Cases,447.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/11/20,Three-Day Moving Average Of Cases,409
Cases of COVID-19 in Colorado by Date Reported to the State,4/12/20,Three-Day Moving Average Of Cases,416.33
