description,attribute,metric,value
State Data,Statewide,Cases,232905
State Data,Statewide,Hospitalizations,13488
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1754047
State Data,Statewide,Test Encounters,3218851
State Data,Statewide,Deaths Among Cases,3037
State Data,Statewide,Deaths Due to COVID-19,2656
State Data,Statewide,Outbreaks,2143
State Data,Statewide,Rate Per 100000,4040.7
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,29665
Colorado Case Counts by County,Alamosa County,Cases,612
Colorado Case Counts by County,Arapahoe County,Cases,27228
Colorado Case Counts by County,Archuleta County,Cases,242
Colorado Case Counts by County,Baca County,Cases,106
Colorado Case Counts by County,Bent County,Cases,185
Colorado Case Counts by County,Boulder County,Cases,11111
Colorado Case Counts by County,Broomfield County,Cases,2046
Colorado Case Counts by County,Chaffee County,Cases,658
Colorado Case Counts by County,Cheyenne County,Cases,62
Colorado Case Counts by County,Clear Creek County,Cases,190
Colorado Case Counts by County,Conejos County,Cases,173
Colorado Case Counts by County,Costilla County,Cases,84
Colorado Case Counts by County,Crowley County,Cases,1239
Colorado Case Counts by County,Custer County,Cases,72
Colorado Case Counts by County,Delta County,Cases,647
Colorado Case Counts by County,Denver County,Cases,36704
Colorado Case Counts by County,Dolores County,Cases,19
Colorado Case Counts by County,Douglas County,Cases,10782
Colorado Case Counts by County,Eagle County,Cases,2390
Colorado Case Counts by County,El Paso County,Cases,27197
Colorado Case Counts by County,Elbert County,Cases,608
Colorado Case Counts by County,Fremont County,Cases,2827
Colorado Case Counts by County,Garfield County,Cases,2246
Colorado Case Counts by County,Gilpin County,Cases,87
Colorado Case Counts by County,Grand County,Cases,398
Colorado Case Counts by County,Gunnison County,Cases,473
Colorado Case Counts by County,Hinsdale County,Cases,8
Colorado Case Counts by County,Huerfano County,Cases,168
Colorado Case Counts by County,International,Cases,27
Colorado Case Counts by County,Jackson County,Cases,21
Colorado Case Counts by County,Jefferson County,Cases,20710
Colorado Case Counts by County,Kiowa County,Cases,24
Colorado Case Counts by County,Kit Carson County,Cases,301
Colorado Case Counts by County,La Plata County,Cases,1378
Colorado Case Counts by County,Lake County,Cases,276
Colorado Case Counts by County,Larimer County,Cases,10253
Colorado Case Counts by County,Las Animas County,Cases,251
Colorado Case Counts by County,Lincoln County,Cases,144
Colorado Case Counts by County,Logan County,Cases,2241
Colorado Case Counts by County,Mesa County,Cases,5923
Colorado Case Counts by County,Mineral County,Cases,36
Colorado Case Counts by County,Moffat County,Cases,305
Colorado Case Counts by County,Montezuma County,Cases,720
Colorado Case Counts by County,Montrose County,Cases,1115
Colorado Case Counts by County,Morgan County,Cases,1667
Colorado Case Counts by County,Otero County,Cases,663
Colorado Case Counts by County,Ouray County,Cases,117
Colorado Case Counts by County,Park County,Cases,238
Colorado Case Counts by County,Phillips County,Cases,187
Colorado Case Counts by County,Pitkin County,Cases,501
Colorado Case Counts by County,Prowers County,Cases,627
Colorado Case Counts by County,Pueblo County,Cases,8594
Colorado Case Counts by County,Rio Blanco County,Cases,145
Colorado Case Counts by County,Rio Grande County,Cases,239
Colorado Case Counts by County,Routt County,Cases,662
Colorado Case Counts by County,Saguache County,Cases,217
Colorado Case Counts by County,San Juan County,Cases,20
Colorado Case Counts by County,San Miguel County,Cases,211
Colorado Case Counts by County,Sedgwick County,Cases,109
Colorado Case Counts by County,Summit County,Cases,1517
Colorado Case Counts by County,Teller County,Cases,646
Colorado Case Counts by County,Washington County,Cases,235
Colorado Case Counts by County,Weld County,Cases,14026
Colorado Case Counts by County,Yuma County,Cases,332
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.85
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.99
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,22.16
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.14
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.47
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.12
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.42
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.46
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.33
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.05
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.03
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.16
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.66
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.82
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,3
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.39
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.22
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.48
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.24
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.48
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.21
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.5
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,30.66
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.26
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.27
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,32.95
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.66
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,30
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,2.57
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,4.87
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,22.72
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,2.34
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.23
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,61.11
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.59
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,5
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Colorado Population,2.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Colorado Population,0.12
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Colorado Population,67.76
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Colorado Population,0.19
COVID-19 in Colorado by Race & Ethnicity,Note,Percent of cases and deaths by race and ethnicity compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Race & Ethnicity,Note,"Population Data: U.S. Census Bureau, 2018 American Community Survey 1-Year Estimates",NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,49.75
COVID-19 in Colorado by Sex,Female to Male,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Male,Percent of Cases,47.81
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,2.42
COVID-19 in Colorado by Sex,Female,Percent of Deaths,46
COVID-19 in Colorado by Sex,Male,Percent of Deaths,53.34
COVID-19 in Colorado by Sex,Male to Female,Percent of Deaths,0.07
COVID-19 in Colorado by Sex,Unknown,Percent of Deaths,0.59
Case Status for Cases & Deaths,Confirmed,Number of Cases,222703
Case Status for Cases & Deaths,Confirmed,Percent of Cases,0.96
Case Status for Cases & Deaths,Confirmed,Number of Deaths,2561
Case Status for Cases & Deaths,Confirmed,Percent of Deaths,0.84
Case Status for Cases & Deaths,Probable,Number of Cases,10202
Case Status for Cases & Deaths,Probable,Percent of Cases,0.04
Case Status for Cases & Deaths,Probable,Number of Deaths,476
Case Status for Cases & Deaths,Probable,Percent of Deaths,0.16
Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-15,Three-Day Moving Average Of Cases,0.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-16,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-17,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-18,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-19,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-20,Three-Day Moving Average Of Cases,0
