description,attribute,metric,value
State Data,Statewide,Cases,47968
State Data,Statewide,Hospitalizations,6487
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,548808
State Data,Statewide,Test Encounters,721921
State Data,Statewide,Deaths Among Cases,1844
State Data,Statewide,Deaths Due to COVID-19,1710
State Data,Statewide,Outbreaks,483
State Data,Statewide,Rate Per 100000,842.39
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,6115
Colorado Case Counts by County,Alamosa County,Cases,224
Colorado Case Counts by County,Arapahoe County,Cases,7023
Colorado Case Counts by County,Archuleta County,Cases,33
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,5
Colorado Case Counts by County,Boulder County,Cases,1927
Colorado Case Counts by County,Broomfield County,Cases,417
Colorado Case Counts by County,Chaffee County,Cases,287
Colorado Case Counts by County,Cheyenne County,Cases,8
Colorado Case Counts by County,Clear Creek County,Cases,27
Colorado Case Counts by County,Conejos County,Cases,23
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,72
Colorado Case Counts by County,Custer County,Cases,10
Colorado Case Counts by County,Delta County,Cases,110
Colorado Case Counts by County,Denver County,Cases,9813
Colorado Case Counts by County,Dolores County,Cases,1
Colorado Case Counts by County,Douglas County,Cases,1653
Colorado Case Counts by County,Eagle County,Cases,1069
Colorado Case Counts by County,El Paso County,Cases,4625
Colorado Case Counts by County,Elbert County,Cases,87
Colorado Case Counts by County,Fremont County,Cases,112
Colorado Case Counts by County,Garfield County,Cases,721
Colorado Case Counts by County,Gilpin County,Cases,16
Colorado Case Counts by County,Grand County,Cases,44
Colorado Case Counts by County,Gunnison County,Cases,257
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,6
Colorado Case Counts by County,International,Cases,18
Colorado Case Counts by County,Jackson County,Cases,8
Colorado Case Counts by County,Jefferson County,Cases,3971
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,43
Colorado Case Counts by County,La Plata County,Cases,198
Colorado Case Counts by County,Lake County,Cases,73
Colorado Case Counts by County,Larimer County,Cases,1417
Colorado Case Counts by County,Las Animas County,Cases,15
Colorado Case Counts by County,Lincoln County,Cases,6
Colorado Case Counts by County,Logan County,Cases,648
Colorado Case Counts by County,Mesa County,Cases,271
Colorado Case Counts by County,Mineral County,Cases,18
Colorado Case Counts by County,Moffat County,Cases,25
Colorado Case Counts by County,Montezuma County,Cases,108
Colorado Case Counts by County,Montrose County,Cases,283
Colorado Case Counts by County,Morgan County,Cases,677
Colorado Case Counts by County,Otero County,Cases,61
Colorado Case Counts by County,Ouray County,Cases,12
Colorado Case Counts by County,Park County,Cases,42
Colorado Case Counts by County,Phillips County,Cases,19
Colorado Case Counts by County,Pitkin County,Cases,172
Colorado Case Counts by County,Prowers County,Cases,48
Colorado Case Counts by County,Pueblo County,Cases,615
Colorado Case Counts by County,Rio Blanco County,Cases,8
Colorado Case Counts by County,Rio Grande County,Cases,87
Colorado Case Counts by County,Routt County,Cases,108
Colorado Case Counts by County,Saguache County,Cases,107
Colorado Case Counts by County,San Juan County,Cases,2
Colorado Case Counts by County,San Miguel County,Cases,76
Colorado Case Counts by County,Sedgwick County,Cases,11
Colorado Case Counts by County,Summit County,Cases,323
Colorado Case Counts by County,Teller County,Cases,113
Colorado Case Counts by County,Washington County,Cases,47
Colorado Case Counts by County,Weld County,Cases,3552
Colorado Case Counts by County,Yuma County,Cases,62
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.97
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,7.03
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.31
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.13
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,16.01
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,14.28
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,9.27
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,5.53
COVID-19 in Colorado by Age Group,80+,Percent of Cases,5.38
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.09
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.16
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.65
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.81
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.77
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.45
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.85
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.48
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,52.82
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.85
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.11
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.61
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.56
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,13.04
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.67
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,10.91
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.12
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.13
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.59
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,2.17
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,5.1
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,38.47
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.34
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.38
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,36.78
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.78
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,14.4
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.65
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,3.25
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,6.72
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,22.56
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,1.36
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.33
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,63.02
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.38
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,1.74
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Colorado Population,2.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Colorado Population,0.12
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Colorado Population,67.76
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Colorado Population,0.19
COVID-19 in Colorado by Race & Ethnicity,Note,Percent of cases and deaths by race and ethnicity compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Race & Ethnicity,Note,"Population Data: U.S. Census Bureau, 2018 American Community Survey 1-Year Estimates",NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,48.67
COVID-19 in Colorado by Sex,Female to Male,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Male,Percent of Cases,46.98
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,4.34
COVID-19 in Colorado by Sex,Female,Percent of Deaths,44.58
COVID-19 in Colorado by Sex,Male,Percent of Deaths,55.15
COVID-19 in Colorado by Sex,Unknown,Percent of Deaths,0.27
Case Status for Cases & Deaths,Confirmed,Number of Cases,44773
Case Status for Cases & Deaths,Confirmed,Percent of Cases,0.93
Case Status for Cases & Deaths,Confirmed,Number of Deaths,1503
Case Status for Cases & Deaths,Confirmed,Percent of Deaths,0.82
Case Status for Cases & Deaths,Probable,Number of Cases,3195
Case Status for Cases & Deaths,Probable,Percent of Cases,0.07
Case Status for Cases & Deaths,Probable,Number of Deaths,341
Case Status for Cases & Deaths,Probable,Percent of Deaths,0.18
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-07,Three-Day Moving Average Of Cases,2.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-08,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-09,Three-Day Moving Average Of Cases,1.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-10,Three-Day Moving Average Of Cases,3.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-11,Three-Day Moving Average Of Cases,9.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-12,Three-Day Moving Average Of Cases,11.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-13,Three-Day Moving Average Of Cases,18
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-14,Three-Day Moving Average Of Cases,21.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-15,Three-Day Moving Average Of Cases,29.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-16,Three-Day Moving Average Of Cases,32.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-17,Three-Day Moving Average Of Cases,33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-18,Three-Day Moving Average Of Cases,43.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-19,Three-Day Moving Average Of Cases,59
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-20,Three-Day Moving Average Of Cases,88.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-21,Three-Day Moving Average Of Cases,105
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-22,Three-Day Moving Average Of Cases,119.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-23,Three-Day Moving Average Of Cases,144
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-24,Three-Day Moving Average Of Cases,164
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-25,Three-Day Moving Average Of Cases,226.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-26,Three-Day Moving Average Of Cases,260.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-27,Three-Day Moving Average Of Cases,311
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-28,Three-Day Moving Average Of Cases,288
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-29,Three-Day Moving Average Of Cases,300
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-30,Three-Day Moving Average Of Cases,299
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-31,Three-Day Moving Average Of Cases,347
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-01,Three-Day Moving Average Of Cases,368.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-02,Three-Day Moving Average Of Cases,409.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-03,Three-Day Moving Average Of Cases,409.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-04,Three-Day Moving Average Of Cases,406
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-05,Three-Day Moving Average Of Cases,330.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-06,Three-Day Moving Average Of Cases,290.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-07,Three-Day Moving Average Of Cases,248
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-08,Three-Day Moving Average Of Cases,357.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-09,Three-Day Moving Average Of Cases,390.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-10,Three-Day Moving Average Of Cases,448.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-11,Three-Day Moving Average Of Cases,409.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-12,Three-Day Moving Average Of Cases,414.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-13,Three-Day Moving Average Of Cases,367.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-14,Three-Day Moving Average Of Cases,326.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-15,Three-Day Moving Average Of Cases,338.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-16,Three-Day Moving Average Of Cases,357.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-17,Three-Day Moving Average Of Cases,394
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-18,Three-Day Moving Average Of Cases,345.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-19,Three-Day Moving Average Of Cases,332.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-20,Three-Day Moving Average Of Cases,291.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-21,Three-Day Moving Average Of Cases,357.33
