description,attribute,metric,value
State Data,Statewide,Cases,24269
State Data,Statewide,Hospitalizations,4128
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,153683
State Data,Statewide,Deaths Among Cases,1333
State Data,Statewide,Deaths Due to COVID-19,1088
State Data,Statewide,Outbreaks,266
State Data,Statewide,"Rate per 100,000",426.2
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams,Cases,2908
Colorado Case Counts by County,Alamosa,Cases,58
Colorado Case Counts by County,Arapahoe,Cases,4075
Colorado Case Counts by County,Archuleta,Cases,8
Colorado Case Counts by County,Baca,Cases,12
Colorado Case Counts by County,Bent,Cases,2
Colorado Case Counts by County,Boulder,Cases,932
Colorado Case Counts by County,Broomfield,Cases,221
Colorado Case Counts by County,Chaffee,Cases,71
Colorado Case Counts by County,Cheyenne,Cases,5
Colorado Case Counts by County,Clear Creek,Cases,16
Colorado Case Counts by County,Conejos,Cases,1
Colorado Case Counts by County,Costilla,Cases,3
Colorado Case Counts by County,Crowley,Cases,63
Colorado Case Counts by County,Custer,Cases,2
Colorado Case Counts by County,Delta,Cases,67
Colorado Case Counts by County,Denver,Cases,5216
Colorado Case Counts by County,Dolores,Cases,0
Colorado Case Counts by County,Douglas,Cases,678
Colorado Case Counts by County,Eagle,Cases,577
Colorado Case Counts by County,El Paso,Cases,1535
Colorado Case Counts by County,Elbert,Cases,49
Colorado Case Counts by County,Fremont,Cases,26
Colorado Case Counts by County,Garfield,Cases,123
Colorado Case Counts by County,Gilpin,Cases,3
Colorado Case Counts by County,Grand,Cases,7
Colorado Case Counts by County,Gunnison,Cases,179
Colorado Case Counts by County,Hinsdale,Cases,3
Colorado Case Counts by County,Huerfano,Cases,3
Colorado Case Counts by County,International,Cases,13
Colorado Case Counts by County,Jackson,Cases,0
Colorado Case Counts by County,Jefferson,Cases,2061
Colorado Case Counts by County,Kiowa,Cases,0
Colorado Case Counts by County,Kit Carson,Cases,26
Colorado Case Counts by County,La Plata,Cases,77
Colorado Case Counts by County,Lake,Cases,27
Colorado Case Counts by County,Larimer,Cases,540
Colorado Case Counts by County,Las Animas,Cases,5
Colorado Case Counts by County,Lincoln,Cases,3
Colorado Case Counts by County,Logan,Cases,582
Colorado Case Counts by County,Mesa,Cases,55
Colorado Case Counts by County,Mineral,Cases,2
Colorado Case Counts by County,Moffat,Cases,6
Colorado Case Counts by County,Montezuma,Cases,36
Colorado Case Counts by County,Montrose,Cases,159
Colorado Case Counts by County,Morgan,Cases,609
Colorado Case Counts by County,Otero,Cases,15
Colorado Case Counts by County,Ouray,Cases,8
Colorado Case Counts by County,Park,Cases,23
Colorado Case Counts by County,Phillips,Cases,12
Colorado Case Counts by County,Pitkin,Cases,57
Colorado Case Counts by County,Prowers,Cases,12
Colorado Case Counts by County,Pueblo,Cases,263
Colorado Case Counts by County,Rio Blanco,Cases,1
Colorado Case Counts by County,Rio Grande,Cases,16
Colorado Case Counts by County,Routt,Cases,59
Colorado Case Counts by County,Saguache,Cases,36
Colorado Case Counts by County,San Juan,Cases,1
Colorado Case Counts by County,San Miguel,Cases,23
Colorado Case Counts by County,Sedgwick,Cases,0
Colorado Case Counts by County,Summit,Cases,205
Colorado Case Counts by County,Teller,Cases,32
Colorado Case Counts by County,Washington,Cases,32
Colorado Case Counts by County,Weld,Cases,2412
Colorado Case Counts by County,Yuma,Cases,18
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.1
COVID-19 in Colorado by Age Group,19-Oct,Percent of Cases,4.37
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,15.64
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.23
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,17.28
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,16.16
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,11.65
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,7.41
COVID-19 in Colorado by Age Group,80+,Percent of Cases,7.94
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.21
COVID-19 in Colorado by Age Group,19-Oct,Percent of Deaths,0.15
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.6
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.6
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.48
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.33
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.83
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.33
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,54.69
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.85
COVID-19 in Colorado by Age Group,19-Oct,Percent of Colorado Population,13.11
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.61
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.56
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,13.04
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.67
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,10.91
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.12
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.13
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.47
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,2.68
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,5.97
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,36.31
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,0.69
