description,attribute,metric,value
State Data,Statewide,Cases,55341
State Data,Statewide,Hospitalizations,6845
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,673913
State Data,Statewide,Test Encounters,947645
State Data,Statewide,Deaths Among Cases,1919
State Data,Statewide,Deaths Due to COVID-19,1824
State Data,Statewide,Outbreaks,572
State Data,Statewide,Rate Per 100000,960.12
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,7188
Colorado Case Counts by County,Alamosa County,Cases,236
Colorado Case Counts by County,Arapahoe County,Cases,7853
Colorado Case Counts by County,Archuleta County,Cases,45
Colorado Case Counts by County,Baca County,Cases,15
Colorado Case Counts by County,Bent County,Cases,11
Colorado Case Counts by County,Boulder County,Cases,2231
Colorado Case Counts by County,Broomfield County,Cases,515
Colorado Case Counts by County,Chaffee County,Cases,311
Colorado Case Counts by County,Cheyenne County,Cases,9
Colorado Case Counts by County,Clear Creek County,Cases,34
Colorado Case Counts by County,Conejos County,Cases,31
Colorado Case Counts by County,Costilla County,Cases,27
Colorado Case Counts by County,Crowley County,Cases,73
Colorado Case Counts by County,Custer County,Cases,13
Colorado Case Counts by County,Delta County,Cases,140
Colorado Case Counts by County,Denver County,Cases,10931
Colorado Case Counts by County,Dolores County,Cases,2
Colorado Case Counts by County,Douglas County,Cases,1911
Colorado Case Counts by County,Eagle County,Cases,1166
Colorado Case Counts by County,El Paso County,Cases,5747
Colorado Case Counts by County,Elbert County,Cases,117
Colorado Case Counts by County,Fremont County,Cases,146
Colorado Case Counts by County,Garfield County,Cases,818
Colorado Case Counts by County,Gilpin County,Cases,17
Colorado Case Counts by County,Grand County,Cases,56
Colorado Case Counts by County,Gunnison County,Cases,286
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,8
Colorado Case Counts by County,International,Cases,20
Colorado Case Counts by County,Jackson County,Cases,9
Colorado Case Counts by County,Jefferson County,Cases,4605
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,69
Colorado Case Counts by County,La Plata County,Cases,232
Colorado Case Counts by County,Lake County,Cases,80
Colorado Case Counts by County,Larimer County,Cases,1817
Colorado Case Counts by County,Las Animas County,Cases,19
Colorado Case Counts by County,Lincoln County,Cases,8
Colorado Case Counts by County,Logan County,Cases,665
Colorado Case Counts by County,Mesa County,Cases,388
Colorado Case Counts by County,Mineral County,Cases,19
Colorado Case Counts by County,Moffat County,Cases,33
Colorado Case Counts by County,Montezuma County,Cases,121
Colorado Case Counts by County,Montrose County,Cases,336
Colorado Case Counts by County,Morgan County,Cases,706
Colorado Case Counts by County,Otero County,Cases,81
Colorado Case Counts by County,Ouray County,Cases,20
Colorado Case Counts by County,Park County,Cases,43
Colorado Case Counts by County,Phillips County,Cases,19
Colorado Case Counts by County,Pitkin County,Cases,193
Colorado Case Counts by County,Prowers County,Cases,78
Colorado Case Counts by County,Pueblo County,Cases,802
Colorado Case Counts by County,Rio Blanco County,Cases,21
Colorado Case Counts by County,Rio Grande County,Cases,94
Colorado Case Counts by County,Routt County,Cases,130
Colorado Case Counts by County,Saguache County,Cases,108
Colorado Case Counts by County,San Juan County,Cases,2
Colorado Case Counts by County,San Miguel County,Cases,93
Colorado Case Counts by County,Sedgwick County,Cases,12
Colorado Case Counts by County,Summit County,Cases,352
Colorado Case Counts by County,Teller County,Cases,155
Colorado Case Counts by County,Washington County,Cases,52
Colorado Case Counts by County,Weld County,Cases,3956
Colorado Case Counts by County,Yuma County,Cases,63
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.24
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,7.76
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.65
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.08
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,16.02
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,14.05
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.99
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,5.22
COVID-19 in Colorado by Age Group,80+,Percent of Cases,4.9
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.08
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.16
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.68
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.89
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.81
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.57
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.87
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.35
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,52.68
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
