description,attribute,metric,value
State Data,Statewide,Cases,6202
State Data,Statewide,Hospitalizations,1221
State Data,Statewide,Counties,56
State Data,Statewide,People Tested,31180
State Data,Statewide,Deaths,226
State Data,Statewide,Outbreaks,54
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results.,NA
State Data,Note,Outbreaks are investigated at residential and non-hospital heathcare facilities.,NA
Case Counts by County,Adams County,Cases,475
Case Counts by County,Adams County,Rate Per 100000,92.86902729958375
Case Counts by County,Alamosa County,Cases,7
Case Counts by County,Alamosa County,Rate Per 100000,43.252595155709344
Case Counts by County,Arapahoe County,Cases,877
Case Counts by County,Arapahoe County,Rate Per 100000,134.6450866058077
Case Counts by County,Archuleta County,Cases,6
Case Counts by County,Archuleta County,Rate Per 100000,43.67765887748416
Case Counts by County,Baca County,Cases,9
Case Counts by County,Baca County,Rate Per 100000,253.73555117000282
Case Counts by County,Bent County,Cases,0
Case Counts by County,Bent County,Rate Per 100000,NA
Case Counts by County,Boulder County,Cases,217
Case Counts by County,Boulder County,Rate Per 100000,66.67158254372058
Case Counts by County,Broomfield County,Cases,61
Case Counts by County,Broomfield County,Rate Per 100000,87.82917944509236
Case Counts by County,Chaffee County,Cases,26
Case Counts by County,Chaffee County,Rate Per 100000,129.8182544437787
Case Counts by County,Cheyenne County,Cases,0
Case Counts by County,Cheyenne County,Rate Per 100000,NA
Case Counts by County,Clear Creek County,Cases,10
Case Counts by County,Clear Creek County,Rate Per 100000,103.4875297526648
Case Counts by County,Conejos County,Cases,0
Case Counts by County,Conejos County,Rate Per 100000,NA
Case Counts by County,Costilla County,Cases,3
Case Counts by County,Costilla County,Rate Per 100000,NA
Case Counts by County,Crowley County,Cases,1
Case Counts by County,Crowley County,Rate Per 100000,NA
Case Counts by County,Custer County,Cases,2
Case Counts by County,Custer County,Rate Per 100000,NA
Case Counts by County,Delta County,Cases,6
Case Counts by County,Delta County,Rate Per 100000,19.39487975174554
Case Counts by County,Denver County,Cases,1031
Case Counts by County,Denver County,Rate Per 100000,143.63392435465738
Case Counts by County,Dolores County,Cases,0
Case Counts by County,Dolores County,Rate Per 100000,NA
Case Counts by County,Douglas County,Cases,270
Case Counts by County,Douglas County,Rate Per 100000,78.75347827862397
Case Counts by County,Eagle County,Cases,394
Case Counts by County,Eagle County,Rate Per 100000,718.1524889269635
Case Counts by County,El Paso County,Cases,534
Case Counts by County,El Paso County,Rate Per 100000,74.74856346978912
Case Counts by County,Elbert County,Cases,10
Case Counts by County,Elbert County,Rate Per 100000,38.14173468609353
Case Counts by County,Fremont County,Cases,5
