description,attribute,metric,value
State Data,Statewide,Cases,390258
State Data,Statewide,Hospitalizations,21610
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2368241
State Data,Statewide,Test Encounters,5310316
State Data,Statewide,Deaths Among Cases,5552
State Data,Statewide,Deaths Due to COVID-19,4881
State Data,Statewide,Outbreaks,3474
State Data,Statewide,Rate Per 100000,6770.64
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,45210
Colorado Case Counts by County,Alamosa County,Cases,1129
Colorado Case Counts by County,Arapahoe County,Cases,44346
Colorado Case Counts by County,Archuleta County,Cases,600
Colorado Case Counts by County,Baca County,Cases,264
Colorado Case Counts by County,Bent County,Cases,1285
Colorado Case Counts by County,Boulder County,Cases,16959
Colorado Case Counts by County,Broomfield County,Cases,3353
Colorado Case Counts by County,Chaffee County,Cases,1274
Colorado Case Counts by County,Cheyenne County,Cases,117
Colorado Case Counts by County,Clear Creek County,Cases,340
Colorado Case Counts by County,Conejos County,Cases,400
Colorado Case Counts by County,Costilla County,Cases,177
Colorado Case Counts by County,Crowley County,Cases,1766
Colorado Case Counts by County,Custer County,Cases,159
Colorado Case Counts by County,Delta County,Cases,2287
Colorado Case Counts by County,Denver County,Cases,54979
Colorado Case Counts by County,Dolores County,Cases,62
Colorado Case Counts by County,Douglas County,Cases,18604
Colorado Case Counts by County,Eagle County,Cases,4282
Colorado Case Counts by County,El Paso County,Cases,47240
Colorado Case Counts by County,Elbert County,Cases,1134
Colorado Case Counts by County,Fremont County,Cases,5105
Colorado Case Counts by County,Garfield County,Cases,4760
Colorado Case Counts by County,Gilpin County,Cases,146
Colorado Case Counts by County,Grand County,Cases,917
Colorado Case Counts by County,Gunnison County,Cases,1029
Colorado Case Counts by County,Hinsdale County,Cases,16
Colorado Case Counts by County,Huerfano County,Cases,288
Colorado Case Counts by County,International,Cases,38
Colorado Case Counts by County,Jackson County,Cases,44
Colorado Case Counts by County,Jefferson County,Cases,34087
Colorado Case Counts by County,Kiowa County,Cases,87
Colorado Case Counts by County,Kit Carson County,Cases,500
Colorado Case Counts by County,La Plata County,Cases,2662
Colorado Case Counts by County,Lake County,Cases,497
Colorado Case Counts by County,Larimer County,Cases,17743
Colorado Case Counts by County,Las Animas County,Cases,905
Colorado Case Counts by County,Lincoln County,Cases,887
Colorado Case Counts by County,Logan County,Cases,3605
Colorado Case Counts by County,Mesa County,Cases,11750
Colorado Case Counts by County,Mineral County,Cases,57
Colorado Case Counts by County,Moffat County,Cases,613
Colorado Case Counts by County,Montezuma County,Cases,1607
Colorado Case Counts by County,Montrose County,Cases,2925
Colorado Case Counts by County,Morgan County,Cases,2345
Colorado Case Counts by County,Otero County,Cases,1782
Colorado Case Counts by County,Ouray County,Cases,194
Colorado Case Counts by County,Park County,Cases,478
Colorado Case Counts by County,Phillips County,Cases,323
Colorado Case Counts by County,Pitkin County,Cases,1809
Colorado Case Counts by County,Prowers County,Cases,1112
Colorado Case Counts by County,Pueblo County,Cases,14230
Colorado Case Counts by County,Rio Blanco County,Cases,395
Colorado Case Counts by County,Rio Grande County,Cases,608
Colorado Case Counts by County,Routt County,Cases,1552
Colorado Case Counts by County,Saguache County,Cases,291
Colorado Case Counts by County,San Juan County,Cases,42
Colorado Case Counts by County,San Miguel County,Cases,612
Colorado Case Counts by County,Sedgwick County,Cases,184
Colorado Case Counts by County,Summit County,Cases,2587
Colorado Case Counts by County,Teller County,Cases,1156
Colorado Case Counts by County,Washington County,Cases,363
