description,attribute,metric,value
State Data,Statewide,Cases,449828
State Data,Statewide,Hospitalizations,24482
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2677318
State Data,Statewide,Test Encounters,6720931
State Data,Statewide,Deaths Among Cases,6068
State Data,Statewide,Deaths Due to COVID-19,6149
State Data,Statewide,Outbreaks,4157
State Data,Statewide,Rate Per 100000,7804.13
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,50396
Colorado Case Counts by County,Alamosa County,Cases,1338
Colorado Case Counts by County,Arapahoe County,Cases,50687
Colorado Case Counts by County,Archuleta County,Cases,724
Colorado Case Counts by County,Baca County,Cases,276
Colorado Case Counts by County,Bent County,Cases,1484
Colorado Case Counts by County,Boulder County,Cases,19921
Colorado Case Counts by County,Broomfield County,Cases,4052
Colorado Case Counts by County,Chaffee County,Cases,1484
Colorado Case Counts by County,Cheyenne County,Cases,126
Colorado Case Counts by County,Clear Creek County,Cases,387
Colorado Case Counts by County,Conejos County,Cases,460
Colorado Case Counts by County,Costilla County,Cases,197
Colorado Case Counts by County,Crowley County,Cases,2124
Colorado Case Counts by County,Custer County,Cases,165
Colorado Case Counts by County,Delta County,Cases,2509
Colorado Case Counts by County,Denver County,Cases,62475
Colorado Case Counts by County,Dolores County,Cases,67
Colorado Case Counts by County,Douglas County,Cases,22850
Colorado Case Counts by County,Eagle County,Cases,5497
Colorado Case Counts by County,El Paso County,Cases,54889
Colorado Case Counts by County,Elbert County,Cases,1368
Colorado Case Counts by County,Fremont County,Cases,5589
