description,attribute,metric,value
State Data,Statewide,Cases,14758
State Data,Statewide,Hospitalizations,2621
State Data,Statewide,Counties,56
State Data,Statewide,People Tested,69449
State Data,Statewide,Deaths,766
State Data,Statewide,Outbreaks,157
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR. Serology tests previously counted have been removed retroactively.,NA
Colorado Case Counts by County,Adams,Cases,1490
Colorado Case Counts by County,Alamosa,Cases,10
Colorado Case Counts by County,Arapahoe,Cases,2389
Colorado Case Counts by County,Archuleta,Cases,8
Colorado Case Counts by County,Baca,Cases,10
Colorado Case Counts by County,Bent,Cases,0
Colorado Case Counts by County,Boulder,Cases,565
Colorado Case Counts by County,Broomfield,Cases,147
Colorado Case Counts by County,Chaffee,Cases,66
Colorado Case Counts by County,Cheyenne,Cases,0
Colorado Case Counts by County,Clear Creek,Cases,13
Colorado Case Counts by County,Conejos,Cases,0
Colorado Case Counts by County,Costilla,Cases,3
Colorado Case Counts by County,Crowley,Cases,2
Colorado Case Counts by County,Custer,Cases,2
Colorado Case Counts by County,Delta,Cases,43
Colorado Case Counts by County,Denver,Cases,2890
Colorado Case Counts by County,Dolores,Cases,0
Colorado Case Counts by County,Douglas,Cases,468
Colorado Case Counts by County,Eagle,Cases,546
Colorado Case Counts by County,El Paso,Cases,907
Colorado Case Counts by County,Elbert,Cases,28
Colorado Case Counts by County,Fremont,Cases,22
Colorado Case Counts by County,Garfield,Cases,91
Colorado Case Counts by County,Gilpin,Cases,1
Colorado Case Counts by County,Grand,Cases,5
Colorado Case Counts by County,Gunnison,Cases,161
Colorado Case Counts by County,Hinsdale,Cases,3
Colorado Case Counts by County,Huerfano,Cases,2
Colorado Case Counts by County,Jackson,Cases,0
Colorado Case Counts by County,Jefferson,Cases,1314
Colorado Case Counts by County,Kiowa,Cases,0
Colorado Case Counts by County,Kit Carson,Cases,20
Colorado Case Counts by County,La Plata,Cases,62
Colorado Case Counts by County,Lake,Cases,17
Colorado Case Counts by County,Larimer,Cases,348
Colorado Case Counts by County,Las Animas,Cases,3
Colorado Case Counts by County,Lincoln,Cases,3
