description,attribute,metric,value
State Data,Statewide,Cases,35525
State Data,Statewide,Hospitalizations,5831
State Data,Statewide,Counties,61
State Data,Statewide,People Tested,374161
State Data,Statewide,Deaths Among Cases,1706
State Data,Statewide,Deaths Due to COVID-19,1581
State Data,Statewide,Outbreaks,387
State Data,Statewide,Rate Per 100000,623.87
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,4588
Colorado Case Counts by County,Alamosa County,Cases,204
Colorado Case Counts by County,Arapahoe County,Cases,5510
Colorado Case Counts by County,Archuleta County,Cases,12
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,4
Colorado Case Counts by County,Boulder County,Cases,1486
Colorado Case Counts by County,Broomfield County,Cases,333
Colorado Case Counts by County,Chaffee County,Cases,81
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,21
Colorado Case Counts by County,Conejos County,Cases,15
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,71
Colorado Case Counts by County,Custer County,Cases,3
Colorado Case Counts by County,Delta County,Cases,83
Colorado Case Counts by County,Denver County,Cases,7651
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,1078
Colorado Case Counts by County,Eagle County,Cases,738
Colorado Case Counts by County,El Paso County,Cases,2804
Colorado Case Counts by County,Elbert County,Cases,60
Colorado Case Counts by County,Fremont County,Cases,41
Colorado Case Counts by County,Garfield County,Cases,349
Colorado Case Counts by County,Gilpin County,Cases,8
Colorado Case Counts by County,Grand County,Cases,23
Colorado Case Counts by County,Gunnison County,Cases,190
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,4
Colorado Case Counts by County,International,Cases,18
Colorado Case Counts by County,Jackson County,Cases,2
Colorado Case Counts by County,Jefferson County,Cases,2922
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,35
Colorado Case Counts by County,La Plata County,Cases,130
Colorado Case Counts by County,Lake County,Cases,52
Colorado Case Counts by County,Larimer County,Cases,869
Colorado Case Counts by County,Las Animas County,Cases,10
Colorado Case Counts by County,Lincoln County,Cases,4
Colorado Case Counts by County,Logan County,Cases,640
Colorado Case Counts by County,Mesa County,Cases,129
Colorado Case Counts by County,Mineral County,Cases,15
Colorado Case Counts by County,Moffat County,Cases,14
Colorado Case Counts by County,Montezuma County,Cases,76
Colorado Case Counts by County,Montrose County,Cases,214
Colorado Case Counts by County,Morgan County,Cases,655
Colorado Case Counts by County,Otero County,Cases,22
Colorado Case Counts by County,Ouray County,Cases,12
Colorado Case Counts by County,Park County,Cases,32
Colorado Case Counts by County,Phillips County,Cases,16
Colorado Case Counts by County,Pitkin County,Cases,117
Colorado Case Counts by County,Prowers County,Cases,33
Colorado Case Counts by County,Pueblo County,Cases,417
Colorado Case Counts by County,Rio Blanco County,Cases,4
Colorado Case Counts by County,Rio Grande County,Cases,80
Colorado Case Counts by County,Routt County,Cases,79
Colorado Case Counts by County,Saguache County,Cases,103
Colorado Case Counts by County,San Juan County,Cases,2
Colorado Case Counts by County,San Miguel County,Cases,43
Colorado Case Counts by County,Sedgwick County,Cases,0
Colorado Case Counts by County,Summit County,Cases,289
Colorado Case Counts by County,Teller County,Cases,53
Colorado Case Counts by County,Washington County,Cases,46
Colorado Case Counts by County,Weld County,Cases,2937
Colorado Case Counts by County,Yuma County,Cases,54
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.67
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,5.95
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,19.07
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.45
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,16.48
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,15.1
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,10.24
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,6.36
COVID-19 in Colorado by Age Group,80+,Percent of Cases,6.57
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.11
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.18
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.59
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.7
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.7
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.51
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.72
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.51
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.11
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.85
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.11
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.61
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.56
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,13.04
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.67
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,10.91
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.12
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.13
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.54
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,2.36
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,5.22
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,37.49
