description,attribute,metric,value
State Data,Statewide,Cases,9433
State Data,Statewide,Hospitalizations,1797
State Data,Statewide,Counties,56
State Data,Statewide,People Tested,44606
State Data,Statewide,Deaths,411
State Data,Statewide,Outbreaks,107
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results.,NA
State Data,Note,Outbreaks are investigated at all facilities.,NA
Case Counts by County,Adams County,Cases,894
Case Counts by County,Adams County,Rate Per 100000,174.78928506490078
Case Counts by County,Alamosa County,Cases,7
Case Counts by County,Alamosa County,Rate Per 100000,43.252595155709344
Case Counts by County,Arapahoe County,Cases,1498
Case Counts by County,Arapahoe County,Rate Per 100000,229.9867043734321
Case Counts by County,Archuleta County,Cases,7
Case Counts by County,Archuleta County,Rate Per 100000,50.957268690398195
Case Counts by County,Baca County,Cases,10
Case Counts by County,Baca County,Rate Per 100000,281.928390188892
Case Counts by County,Bent County,Cases,0
Case Counts by County,Bent County,Rate Per 100000,NA
Case Counts by County,Boulder County,Cases,342
Case Counts by County,Boulder County,Rate Per 100000,105.0768720274306
Case Counts by County,Broomfield County,Cases,101
Case Counts by County,Broomfield County,Rate Per 100000,145.42208399925127
Case Counts by County,Chaffee County,Cases,37
Case Counts by County,Chaffee County,Rate Per 100000,184.7413620930697
Case Counts by County,Cheyenne County,Cases,0
Case Counts by County,Cheyenne County,Rate Per 100000,NA
Case Counts by County,Clear Creek County,Cases,11
Case Counts by County,Clear Creek County,Rate Per 100000,113.83628272793129
Case Counts by County,Conejos County,Cases,0
Case Counts by County,Conejos County,Rate Per 100000,NA
Case Counts by County,Costilla County,Cases,3
Case Counts by County,Costilla County,Rate Per 100000,NA
Case Counts by County,Crowley County,Cases,2
Case Counts by County,Crowley County,Rate Per 100000,NA
Case Counts by County,Custer County,Cases,2
Case Counts by County,Custer County,Rate Per 100000,NA
Case Counts by County,Delta County,Cases,19
Case Counts by County,Delta County,Rate Per 100000,61.41711921386088
Case Counts by County,Denver County,Cases,1723
Case Counts by County,Denver County,Rate Per 100000,240.04001131239056
Case Counts by County,Dolores County,Cases,0
Case Counts by County,Dolores County,Rate Per 100000,NA
Case Counts by County,Douglas County,Cases,360
Case Counts by County,Douglas County,Rate Per 100000,105.00463770483196
Case Counts by County,Eagle County,Cases,483
Case Counts by County,Eagle County,Rate Per 100000,880.3747516541202
Case Counts by County,El Paso County,Cases,721
Case Counts by County,El Paso County,Rate Per 100000,100.924558542543
Case Counts by County,Elbert County,Cases,23
Case Counts by County,Elbert County,Rate Per 100000,87.7259897780151
Case Counts by County,Fremont County,Cases,9
Case Counts by County,Fremont County,Rate Per 100000,18.784438136583738
Case Counts by County,Garfield County,Cases,70
Case Counts by County,Garfield County,Rate Per 100000,117.04315548347184
Case Counts by County,Gilpin County,Cases,1
Case Counts by County,Gilpin County,Rate Per 100000,NA
Case Counts by County,Grand County,Cases,4
Case Counts by County,Grand County,Rate Per 100000,NA
Case Counts by County,Grand Total County,Cases,9433
Case Counts by County,Grand Total County,Rate Per 100000,NA
Case Counts by County,Gunnison County,Cases,114
Case Counts by County,Gunnison County,Rate Per 100000,663.8327607290514
Case Counts by County,Hinsdale County,Cases,3
Case Counts by County,Hinsdale County,Rate Per 100000,NA
Case Counts by County,Huerfano County,Cases,1
Case Counts by County,Huerfano County,Rate Per 100000,NA
Case Counts by County,Jackson County,Cases,0
Case Counts by County,Jackson County,Rate Per 100000,NA
Case Counts by County,Jefferson County,Cases,930
Case Counts by County,Jefferson County,Rate Per 100000,160.4856675944924
Case Counts by County,Kiowa County,Cases,0
Case Counts by County,Kiowa County,Rate Per 100000,NA
Case Counts by County,Kit Carson County,Cases,14
Case Counts by County,Kit Carson County,Rate Per 100000,195.61268687997764
Case Counts by County,La Plata County,Cases,52
Case Counts by County,La Plata County,Rate Per 100000,92.19367764126021
Case Counts by County,Lake County,Cases,8
Case Counts by County,Lake County,Rate Per 100000,103.0662200463798
Case Counts by County,Larimer County,Cases,231
Case Counts by County,Larimer County,Rate Per 100000,65.93180767320656
Case Counts by County,Las Animas County,Cases,3
Case Counts by County,Las Animas County,Rate Per 100000,NA
Case Counts by County,Lincoln County,Cases,3
Case Counts by County,Lincoln County,Rate Per 100000,NA
Case Counts by County,Logan County,Cases,17
Case Counts by County,Logan County,Rate Per 100000,77.78896311887983
Case Counts by County,Mesa County,Cases,34
Case Counts by County,Mesa County,Rate Per 100000,22.1310941873332
Case Counts by County,Mineral County,Cases,2
Case Counts by County,Mineral County,Rate Per 100000,NA
Case Counts by County,Moffat County,Cases,4
Case Counts by County,Moffat County,Rate Per 100000,NA
Case Counts by County,Montezuma County,Cases,13
Case Counts by County,Montezuma County,Rate Per 100000,49.6960893000497
Case Counts by County,Montrose County,Cases,72
Case Counts by County,Montrose County,Rate Per 100000,170.37387600567914
