description,attribute,metric,value
State Data,Statewide,Cases,288193
State Data,Statewide,Hospitalizations,16126
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1955606
State Data,Statewide,Test Encounters,3773301
State Data,Statewide,Deaths Among Cases,3958
State Data,Statewide,Deaths Due to COVID-19,3012
State Data,Statewide,Outbreaks,2614
State Data,Statewide,Rate Per 100000,4999.9
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,35145
Colorado Case Counts by County,Alamosa County,Cases,798
Colorado Case Counts by County,Arapahoe County,Cases,32946
Colorado Case Counts by County,Archuleta County,Cases,414
Colorado Case Counts by County,Baca County,Cases,154
Colorado Case Counts by County,Bent County,Cases,664
Colorado Case Counts by County,Boulder County,Cases,12948
Colorado Case Counts by County,Broomfield County,Cases,2446
Colorado Case Counts by County,Chaffee County,Cases,821
Colorado Case Counts by County,Cheyenne County,Cases,85
Colorado Case Counts by County,Clear Creek County,Cases,232
Colorado Case Counts by County,Conejos County,Cases,245
Colorado Case Counts by County,Costilla County,Cases,113
Colorado Case Counts by County,Crowley County,Cases,1430
Colorado Case Counts by County,Custer County,Cases,120
Colorado Case Counts by County,Delta County,Cases,1073
Colorado Case Counts by County,Denver County,Cases,42578
Colorado Case Counts by County,Dolores County,Cases,40
Colorado Case Counts by County,Douglas County,Cases,13504
Colorado Case Counts by County,Eagle County,Cases,2851
Colorado Case Counts by County,El Paso County,Cases,35123
Colorado Case Counts by County,Elbert County,Cases,817
Colorado Case Counts by County,Fremont County,Cases,3701
Colorado Case Counts by County,Garfield County,Cases,2995
Colorado Case Counts by County,Gilpin County,Cases,105
Colorado Case Counts by County,Grand County,Cases,521
Colorado Case Counts by County,Gunnison County,Cases,542
