description,attribute,metric,value
State Data,Statewide,Cases,220953
State Data,Statewide,Hospitalizations,13287
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1707374
State Data,Statewide,Test Encounters,3091838
State Data,Statewide,Deaths Among Cases,2977
State Data,Statewide,Deaths Due to COVID-19,2521
State Data,Statewide,Outbreaks,2131
State Data,Statewide,Rate Per 100000,3833.34
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,28347
Colorado Case Counts by County,Alamosa County,Cases,588
Colorado Case Counts by County,Arapahoe County,Cases,25936
Colorado Case Counts by County,Archuleta County,Cases,224
Colorado Case Counts by County,Baca County,Cases,102
Colorado Case Counts by County,Bent County,Cases,147
Colorado Case Counts by County,Boulder County,Cases,10669
Colorado Case Counts by County,Broomfield County,Cases,1954
Colorado Case Counts by County,Chaffee County,Cases,611
Colorado Case Counts by County,Cheyenne County,Cases,57
Colorado Case Counts by County,Clear Creek County,Cases,184
Colorado Case Counts by County,Conejos County,Cases,165
Colorado Case Counts by County,Costilla County,Cases,84
Colorado Case Counts by County,Crowley County,Cases,1149
Colorado Case Counts by County,Custer County,Cases,67
Colorado Case Counts by County,Delta County,Cases,571
Colorado Case Counts by County,Denver County,Cases,35490
Colorado Case Counts by County,Dolores County,Cases,14
Colorado Case Counts by County,Douglas County,Cases,10183
Colorado Case Counts by County,Eagle County,Cases,2272
Colorado Case Counts by County,El Paso County,Cases,25425
