description,attribute,metric,value
State Data,Statewide,Cases,194679
State Data,Statewide,Hospitalizations,12424
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1589395
State Data,Statewide,Test Encounters,2807638
State Data,Statewide,Deaths Among Cases,2787
State Data,Statewide,Deaths Due to COVID-19,2355
State Data,Statewide,Outbreaks,1906
State Data,Statewide,Rate Per 100000,3377.51
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,25696
Colorado Case Counts by County,Alamosa County,Cases,510
Colorado Case Counts by County,Arapahoe County,Cases,23394
Colorado Case Counts by County,Archuleta County,Cases,139
Colorado Case Counts by County,Baca County,Cases,51
Colorado Case Counts by County,Bent County,Cases,64
Colorado Case Counts by County,Boulder County,Cases,9731
Colorado Case Counts by County,Broomfield County,Cases,1773
Colorado Case Counts by County,Chaffee County,Cases,566
Colorado Case Counts by County,Cheyenne County,Cases,49
Colorado Case Counts by County,Clear Creek County,Cases,165
Colorado Case Counts by County,Conejos County,Cases,145
Colorado Case Counts by County,Costilla County,Cases,68
Colorado Case Counts by County,Crowley County,Cases,991
Colorado Case Counts by County,Custer County,Cases,55
Colorado Case Counts by County,Delta County,Cases,440
Colorado Case Counts by County,Denver County,Cases,32087
Colorado Case Counts by County,Dolores County,Cases,9
Colorado Case Counts by County,Douglas County,Cases,8750
Colorado Case Counts by County,Eagle County,Cases,2028
Colorado Case Counts by County,El Paso County,Cases,22039
Colorado Case Counts by County,Elbert County,Cases,503
Colorado Case Counts by County,Fremont County,Cases,2084
Colorado Case Counts by County,Garfield County,Cases,1851
Colorado Case Counts by County,Gilpin County,Cases,76
Colorado Case Counts by County,Grand County,Cases,266
Colorado Case Counts by County,Gunnison County,Cases,438
Colorado Case Counts by County,Hinsdale County,Cases,6
Colorado Case Counts by County,Huerfano County,Cases,116
Colorado Case Counts by County,International,Cases,26
Colorado Case Counts by County,Jackson County,Cases,14
Colorado Case Counts by County,Jefferson County,Cases,17333
Colorado Case Counts by County,Kiowa County,Cases,20
Colorado Case Counts by County,Kit Carson County,Cases,250
Colorado Case Counts by County,La Plata County,Cases,791
Colorado Case Counts by County,Lake County,Cases,230
Colorado Case Counts by County,Larimer County,Cases,8451
Colorado Case Counts by County,Las Animas County,Cases,155
Colorado Case Counts by County,Lincoln County,Cases,116
Colorado Case Counts by County,Logan County,Cases,1984
Colorado Case Counts by County,Mesa County,Cases,4708
Colorado Case Counts by County,Mineral County,Cases,24
Colorado Case Counts by County,Moffat County,Cases,210
Colorado Case Counts by County,Montezuma County,Cases,561
Colorado Case Counts by County,Montrose County,Cases,770
Colorado Case Counts by County,Morgan County,Cases,1418
Colorado Case Counts by County,Otero County,Cases,402
Colorado Case Counts by County,Ouray County,Cases,107
Colorado Case Counts by County,Park County,Cases,199
Colorado Case Counts by County,Phillips County,Cases,158
Colorado Case Counts by County,Pitkin County,Cases,421
Colorado Case Counts by County,Prowers County,Cases,450
Colorado Case Counts by County,Pueblo County,Cases,6450
Colorado Case Counts by County,Rio Blanco County,Cases,96
Colorado Case Counts by County,Rio Grande County,Cases,200
Colorado Case Counts by County,Routt County,Cases,516
