description,attribute,metric,value
State Data,Statewide,Cases,319530
State Data,Statewide,Hospitalizations,17793
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2083547
State Data,Statewide,Test Encounters,4197950
State Data,Statewide,Deaths Among Cases,4550
State Data,Statewide,Deaths Due to COVID-19,3605
State Data,Statewide,Outbreaks,2953
State Data,Statewide,Rate Per 100000,5543.57
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,38210
Colorado Case Counts by County,Alamosa County,Cases,899
Colorado Case Counts by County,Arapahoe County,Cases,36328
Colorado Case Counts by County,Archuleta County,Cases,451
Colorado Case Counts by County,Baca County,Cases,166
Colorado Case Counts by County,Bent County,Cases,935
Colorado Case Counts by County,Boulder County,Cases,14022
Colorado Case Counts by County,Broomfield County,Cases,2687
Colorado Case Counts by County,Chaffee County,Cases,976
Colorado Case Counts by County,Cheyenne County,Cases,86
Colorado Case Counts by County,Clear Creek County,Cases,262
Colorado Case Counts by County,Conejos County,Cases,298
Colorado Case Counts by County,Costilla County,Cases,155
Colorado Case Counts by County,Crowley County,Cases,1604
Colorado Case Counts by County,Custer County,Cases,146
Colorado Case Counts by County,Delta County,Cases,1426
Colorado Case Counts by County,Denver County,Cases,45920
Colorado Case Counts by County,Dolores County,Cases,49
Colorado Case Counts by County,Douglas County,Cases,14945
Colorado Case Counts by County,Eagle County,Cases,3167
Colorado Case Counts by County,El Paso County,Cases,39373
Colorado Case Counts by County,Elbert County,Cases,942
Colorado Case Counts by County,Fremont County,Cases,4403
Colorado Case Counts by County,Garfield County,Cases,3635
Colorado Case Counts by County,Gilpin County,Cases,118
Colorado Case Counts by County,Grand County,Cases,613
Colorado Case Counts by County,Gunnison County,Cases,652
