description,attribute,metric,value
State Data,Statewide,Cases,328408
State Data,Statewide,Hospitalizations,18230
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2118974
State Data,Statewide,Test Encounters,4343409
State Data,Statewide,Deaths Among Cases,4687
State Data,Statewide,Deaths Due to COVID-19,3803
State Data,Statewide,Outbreaks,2986
State Data,Statewide,Rate Per 100000,5697.59
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,39253
Colorado Case Counts by County,Alamosa County,Cases,912
Colorado Case Counts by County,Arapahoe County,Cases,37306
Colorado Case Counts by County,Archuleta County,Cases,468
Colorado Case Counts by County,Baca County,Cases,188
Colorado Case Counts by County,Bent County,Cases,1029
Colorado Case Counts by County,Boulder County,Cases,14423
Colorado Case Counts by County,Broomfield County,Cases,2762
Colorado Case Counts by County,Chaffee County,Cases,1014
Colorado Case Counts by County,Cheyenne County,Cases,88
Colorado Case Counts by County,Clear Creek County,Cases,271
Colorado Case Counts by County,Conejos County,Cases,310
Colorado Case Counts by County,Costilla County,Cases,161
Colorado Case Counts by County,Crowley County,Cases,1638
Colorado Case Counts by County,Custer County,Cases,146
Colorado Case Counts by County,Delta County,Cases,1560
Colorado Case Counts by County,Denver County,Cases,46857
Colorado Case Counts by County,Dolores County,Cases,50
Colorado Case Counts by County,Douglas County,Cases,15364
Colorado Case Counts by County,Eagle County,Cases,3268
Colorado Case Counts by County,El Paso County,Cases,40340
Colorado Case Counts by County,Elbert County,Cases,964
Colorado Case Counts by County,Fremont County,Cases,4577
Colorado Case Counts by County,Garfield County,Cases,3799
Colorado Case Counts by County,Gilpin County,Cases,121
Colorado Case Counts by County,Grand County,Cases,627
Colorado Case Counts by County,Gunnison County,Cases,686
Colorado Case Counts by County,Hinsdale County,Cases,12
Colorado Case Counts by County,Huerfano County,Cases,273
Colorado Case Counts by County,International,Cases,25
Colorado Case Counts by County,Jackson County,Cases,31
Colorado Case Counts by County,Jefferson County,Cases,29109
Colorado Case Counts by County,Kiowa County,Cases,74
Colorado Case Counts by County,Kit Carson County,Cases,432
Colorado Case Counts by County,La Plata County,Cases,2193
Colorado Case Counts by County,Lake County,Cases,413
Colorado Case Counts by County,Larimer County,Cases,14858
Colorado Case Counts by County,Las Animas County,Cases,493
Colorado Case Counts by County,Lincoln County,Cases,778
Colorado Case Counts by County,Logan County,Cases,3211
Colorado Case Counts by County,Mesa County,Cases,8904
Colorado Case Counts by County,Mineral County,Cases,42
Colorado Case Counts by County,Moffat County,Cases,535
Colorado Case Counts by County,Montezuma County,Cases,1208
Colorado Case Counts by County,Montrose County,Cases,2072
Colorado Case Counts by County,Morgan County,Cases,2102
Colorado Case Counts by County,Otero County,Cases,1593
Colorado Case Counts by County,Ouray County,Cases,154
Colorado Case Counts by County,Park County,Cases,379
Colorado Case Counts by County,Phillips County,Cases,273
Colorado Case Counts by County,Pitkin County,Cases,1025
Colorado Case Counts by County,Prowers County,Cases,992
Colorado Case Counts by County,Pueblo County,Cases,12991
Colorado Case Counts by County,Rio Blanco County,Cases,264
Colorado Case Counts by County,Rio Grande County,Cases,378
Colorado Case Counts by County,Routt County,Cases,1023
Colorado Case Counts by County,Saguache County,Cases,253
Colorado Case Counts by County,San Juan County,Cases,27
Colorado Case Counts by County,San Miguel County,Cases,389
Colorado Case Counts by County,Sedgwick County,Cases,127
Colorado Case Counts by County,Summit County,Cases,2099
Colorado Case Counts by County,Teller County,Cases,966
Colorado Case Counts by County,Washington County,Cases,344
Colorado Case Counts by County,Weld County,Cases,19642
Colorado Case Counts by County,Yuma County,Cases,542
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.87
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.76
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.61
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.11
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.41
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.24
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.78
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.65
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.52
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.11
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.66
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.87
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.62
