description,attribute,metric,value
State Data,Statewide,Cases,3342
State Data,Statewide,Hospitalizations,620
State Data,Statewide,Counties,50
State Data,Statewide,People Tested,18645
State Data,Statewide,Deaths,80
State Data,Statewide,Outbreaks,17
State Data,Statewide,Rate Per 100000,58.69
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,Outbreaks are investigated at residential and non-hospital heathcare facilities.,NA
State Data,Note,"The state rate per 100,000 includes all cases (including cases who have not yet been assigned to a county).",NA
Case Counts by County,Adams County,Cases,212
Case Counts by County,Adams County,Rate Per 100000,41.44891323686685
Case Counts by County,Alamosa County,Cases,4
Case Counts by County,Alamosa County,Rate Per 100000,NA
Case Counts by County,Arapahoe County,Cases,381
Case Counts by County,Arapahoe County,Rate Per 100000,58.49461573182752
Case Counts by County,Archuleta County,Cases,1
Case Counts by County,Archuleta County,Rate Per 100000,NA
Case Counts by County,Baca County,Cases,3
Case Counts by County,Baca County,Rate Per 100000,NA
Case Counts by County,Bent County,Cases,0
Case Counts by County,Bent County,Rate Per 100000,NA
Case Counts by County,Boulder County,Cases,114
Case Counts by County,Boulder County,Rate Per 100000,35.02562400914353
Case Counts by County,Broomfield County,Cases,21
Case Counts by County,Broomfield County,Rate Per 100000,30.236274890933437
Case Counts by County,Chaffee County,Cases,17
Case Counts by County,Chaffee County,Rate Per 100000,84.88116636708608
Case Counts by County,Cheyenne County,Cases,0
Case Counts by County,Cheyenne County,Rate Per 100000,NA
Case Counts by County,Clear Creek County,Cases,6
Case Counts by County,Clear Creek County,Rate Per 100000,62.09251785159888
Case Counts by County,Conejos County,Cases,0
Case Counts by County,Conejos County,Rate Per 100000,NA
Case Counts by County,Costilla County,Cases,3
Case Counts by County,Costilla County,Rate Per 100000,NA
Case Counts by County,Crowley County,Cases,1
Case Counts by County,Crowley County,Rate Per 100000,NA
Case Counts by County,Custer County,Cases,0
Case Counts by County,Custer County,Rate Per 100000,NA
Case Counts by County,Delta County,Cases,1
Case Counts by County,Delta County,Rate Per 100000,NA
Case Counts by County,Denver County,Cases,586
Case Counts by County,Denver County,Rate Per 100000,81.63868057403417
Case Counts by County,Dolores County,Cases,0
Case Counts by County,Dolores County,Rate Per 100000,NA
Case Counts by County,Douglas County,Cases,158
Case Counts by County,Douglas County,Rate Per 100000,46.08536877045403
Case Counts by County,Eagle County,Cases,295
Case Counts by County,Eagle County,Rate Per 100000,537.7030056686656
Case Counts by County,El Paso County,Cases,314
Case Counts by County,El Paso County,Rate Per 100000,43.953275148902215
Case Counts by County,Elbert County,Cases,5
Case Counts by County,Elbert County,Rate Per 100000,19.070867343046764
Case Counts by County,Fremont County,Cases,2
Case Counts by County,Fremont County,Rate Per 100000,NA
Case Counts by County,Garfield County,Cases,34
Case Counts by County,Garfield County,Rate Per 100000,56.8495326634006
Case Counts by County,Gilpin County,Cases,0
Case Counts by County,Gilpin County,Rate Per 100000,NA
Case Counts by County,Grand County,Cases,4
Case Counts by County,Grand County,Rate Per 100000,NA
Case Counts by County,Grand Total County,Cases,3342
Case Counts by County,Grand Total County,Rate Per 100000,NA
Case Counts by County,Gunnison County,Cases,84
Case Counts by County,Gunnison County,Rate Per 100000,489.1399289582484
Case Counts by County,Hinsdale County,Cases,1
Case Counts by County,Hinsdale County,Rate Per 100000,NA
Case Counts by County,Huerfano County,Cases,1
Case Counts by County,Huerfano County,Rate Per 100000,NA
Case Counts by County,Jackson County,Cases,0
Case Counts by County,Jackson County,Rate Per 100000,NA
Case Counts by County,Jefferson County,Cases,356
Case Counts by County,Jefferson County,Rate Per 100000,61.4332232942358
Case Counts by County,Kiowa County,Cases,0
Case Counts by County,Kiowa County,Rate Per 100000,NA
Case Counts by County,Kit Carson County,Cases,4
Case Counts by County,Kit Carson County,Rate Per 100000,NA
Case Counts by County,La Plata County,Cases,23
Case Counts by County,La Plata County,Rate Per 100000,40.777972802865094
Case Counts by County,Lake County,Cases,2
Case Counts by County,Lake County,Rate Per 100000,NA
Case Counts by County,Larimer County,Cases,107
Case Counts by County,Larimer County,Rate Per 100000,30.53984164949395
Case Counts by County,Las Animas County,Cases,0
Case Counts by County,Las Animas County,Rate Per 100000,NA
Case Counts by County,Lincoln County,Cases,1
Case Counts by County,Lincoln County,Rate Per 100000,NA
Case Counts by County,Logan County,Cases,6
Case Counts by County,Logan County,Rate Per 100000,27.454928159604645
Case Counts by County,Mesa County,Cases,14
Case Counts by County,Mesa County,Rate Per 100000,9.112803488901907
Case Counts by County,Mineral County,Cases,2
Case Counts by County,Mineral County,Rate Per 100000,NA
Case Counts by County,Moffat County,Cases,4
Case Counts by County,Moffat County,Rate Per 100000,NA
Case Counts by County,Montezuma County,Cases,1
Case Counts by County,Montezuma County,Rate Per 100000,NA
Case Counts by County,Montrose County,Cases,13
Case Counts by County,Montrose County,Rate Per 100000,30.761949834358735
Case Counts by County,Morgan County,Cases,5
Case Counts by County,Morgan County,Rate Per 100000,17.542013121425814
Case Counts by County,Otero County,Cases,3
Case Counts by County,Otero County,Rate Per 100000,NA
Case Counts by County,Ouray County,Cases,0
Case Counts by County,Ouray County,Rate Per 100000,NA
Case Counts by County,Park County,Cases,3
Case Counts by County,Park County,Rate Per 100000,NA
Case Counts by County,Phillips County,Cases,1
Case Counts by County,Phillips County,Rate Per 100000,NA
Case Counts by County,Pitkin County,Cases,33
Case Counts by County,Pitkin County,Rate Per 100000,184.57408132445886
Case Counts by County,Prowers County,Cases,0
Case Counts by County,Prowers County,Rate Per 100000,NA
Case Counts by County,Pueblo County,Cases,22
Case Counts by County,Pueblo County,Rate Per 100000,13.164508485124106
Case Counts by County,Rio Blanco County,Cases,0
Case Counts by County,Rio Blanco County,Rate Per 100000,NA
Case Counts by County,Rio Grande County,Cases,5
Case Counts by County,Rio Grande County,Rate Per 100000,44.53946196329948
Case Counts by County,Routt County,Cases,19
Case Counts by County,Routt County,Rate Per 100000,73.97889654635361
Case Counts by County,Saguache County,Cases,1
Case Counts by County,Saguache County,Rate Per 100000,NA
Case Counts by County,San Juan County,Cases,0
Case Counts by County,San Juan County,Rate Per 100000,NA
Case Counts by County,San Miguel County,Cases,4
Case Counts by County,San Miguel County,Rate Per 100000,NA
Case Counts by County,Sedgwick County,Cases,0
Case Counts by County,Sedgwick County,Rate Per 100000,NA
Case Counts by County,Summit County,Cases,23
Case Counts by County,Summit County,Rate Per 100000,74.25822490556291
Case Counts by County,Teller County,Cases,7
Case Counts by County,Teller County,Rate Per 100000,27.932960893854748
Case Counts by County,Unknown Or Pending County,Cases,139
Case Counts by County,Unknown Or Pending County,Rate Per 100000,NA
Case Counts by County,Washington County,Cases,1
Case Counts by County,Washington County,Rate Per 100000,NA
Case Counts by County,Weld County,Cases,293
Case Counts by County,Weld County,Rate Per 100000,93.23757124082343
Case Counts by County,Yuma County,Cases,2
Case Counts by County,Yuma County,Rate Per 100000,NA
Case Counts by County,Note,Cases include people who had a positive lab test positive and cases that public health identified and determined were likely to have COVID-19 because of their symptoms and close contact with someone who tested positive. The number of untested cases included in the total case count is a very small portion of the total cases reported.,NA
Case Counts by County,Note,People who tested positive for COVID-19 in Colorado while visiting are included in the county where they were identified.,NA
Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
Case Counts by County,Note,Rates are not shown for counties with fewer than 5 cases.,NA
Case Counts by County,Note,Caution should be used when interpreting rates in counties with small populations.,NA
Case Counts by County,Note,Some cases may still be under investigation and county not assigned yet.,NA
Case Counts by Age Group,0-9,Cases,33
Case Counts by Age Group,0-9,Percent,0.99
Case Counts by Age Group,10-19,Cases,60
Case Counts by Age Group,10-19,Percent,1.8
Case Counts by Age Group,20-29,Cases,471
Case Counts by Age Group,20-29,Percent,14.09
Case Counts by Age Group,30-39,Cases,543
Case Counts by Age Group,30-39,Percent,16.25
Case Counts by Age Group,40-49,Cases,520
Case Counts by Age Group,40-49,Percent,15.56
Case Counts by Age Group,50-59,Cases,603
Case Counts by Age Group,50-59,Percent,18.04
Case Counts by Age Group,60-69,Cases,494
Case Counts by Age Group,60-69,Percent,14.78
Case Counts by Age Group,70-79,Cases,363
Case Counts by Age Group,70-79,Percent,10.86
Case Counts by Age Group,80+,Cases,240
Case Counts by Age Group,80+,Percent,7.18
Case Counts by Age Group,Unknown,Cases,15
Case Counts by Age Group,Unknown,Percent,0.45
Case Counts by Sex,Female,Cases,1729
Case Counts by Sex,Female,Percent,51.74
Case Counts by Sex,Male,Cases,1600
Case Counts by Sex,Male,Percent,47.88
Case Counts by Sex,Unknown,Cases,13
Case Counts by Sex,Unknown,Percent,0.39
Fatal cases by sex,Female,Cases,32
Fatal cases by sex,Female,Percent,40
Fatal cases by sex,Male,Cases,48
Fatal cases by sex,Male,Percent,60
Case Counts by Onset Date,2020-02-14,Cases,1
Case Counts by Onset Date,2020-02-15,Cases,1
Case Counts by Onset Date,2020-02-18,Cases,1
Case Counts by Onset Date,2020-02-19,Cases,1
Case Counts by Onset Date,2020-02-20,Cases,4
Case Counts by Onset Date,2020-02-23,Cases,2
Case Counts by Onset Date,2020-02-24,Cases,2
Case Counts by Onset Date,2020-02-25,Cases,1
Case Counts by Onset Date,2020-02-26,Cases,1
Case Counts by Onset Date,2020-02-27,Cases,3
Case Counts by Onset Date,2020-02-28,Cases,3
Case Counts by Onset Date,2020-02-29,Cases,3
Case Counts by Onset Date,2020-03-01,Cases,20
Case Counts by Onset Date,2020-03-02,Cases,13
Case Counts by Onset Date,2020-03-03,Cases,20
Case Counts by Onset Date,2020-03-04,Cases,24
Case Counts by Onset Date,2020-03-05,Cases,17
Case Counts by Onset Date,2020-03-06,Cases,34
Case Counts by Onset Date,2020-03-07,Cases,29
Case Counts by Onset Date,2020-03-08,Cases,52
Case Counts by Onset Date,2020-03-09,Cases,86
Case Counts by Onset Date,2020-03-10,Cases,95
Case Counts by Onset Date,2020-03-11,Cases,88
Case Counts by Onset Date,2020-03-12,Cases,112
Case Counts by Onset Date,2020-03-13,Cases,115
Case Counts by Onset Date,2020-03-14,Cases,100
Case Counts by Onset Date,2020-03-15,Cases,103
Case Counts by Onset Date,2020-03-16,Cases,163
Case Counts by Onset Date,2020-03-17,Cases,194
Case Counts by Onset Date,2020-03-18,Cases,216
Case Counts by Onset Date,2020-03-19,Cases,147
Case Counts by Onset Date,2020-03-20,Cases,151
Case Counts by Onset Date,2020-03-21,Cases,83
Case Counts by Onset Date,2020-03-22,Cases,82
Case Counts by Onset Date,2020-03-23,Cases,237
Case Counts by Onset Date,2020-03-24,Cases,192
Case Counts by Onset Date,2020-03-25,Cases,235
Case Counts by Onset Date,2020-03-26,Cases,205
Case Counts by Onset Date,2020-03-27,Cases,186
Case Counts by Onset Date,2020-03-28,Cases,121
Case Counts by Onset Date,2020-03-29,Cases,94
Case Counts by Onset Date,2020-03-30,Cases,85
Case Counts by Onset Date,2020-03-31,Cases,20
Case Counts by Onset Date,Note,Onset date may be unavailable for some cases and inferred.,NA
Deaths,El Paso County,Cases,14
Deaths,Weld County,Cases,13
Deaths,Denver County,Cases,8
Deaths,Arapahoe County,Cases,7
Deaths,Jefferson County,Cases,7
Deaths,Larimer County,Cases,7
Deaths,Adams County,Cases,6
Deaths,Eagle County,Cases,4
Deaths,Boulder County,Cases,2
Deaths,Broomfield County,Cases,2
Deaths,Pitkin County,Cases,2
Deaths,Pueblo County,Cases,2
Deaths,Chaffee County,Cases,1
Deaths,Crowley County,Cases,1
Deaths,Garfield County,Cases,1
Deaths,Gunnison County,Cases,1
Deaths,Out Of State County,Cases,1
Deaths,Teller County,Cases,1
"Case Counts by Age Group, Hospitalizations, and Deaths","0-9, Hospitalized",Cases,3
"Case Counts by Age Group, Hospitalizations, and Deaths","0-9, Not Hospitalized",Cases,30
"Case Counts by Age Group, Hospitalizations, and Deaths","10-19, Hospitalized",Cases,2
"Case Counts by Age Group, Hospitalizations, and Deaths","10-19, Not Hospitalized",Cases,58
"Case Counts by Age Group, Hospitalizations, and Deaths","20-29, Hospitalized",Cases,15
"Case Counts by Age Group, Hospitalizations, and Deaths","20-29, Not Hospitalized",Cases,456
"Case Counts by Age Group, Hospitalizations, and Deaths","30-39, Hospitalized",Cases,45
"Case Counts by Age Group, Hospitalizations, and Deaths","30-39, Not Hospitalized",Cases,498
"Case Counts by Age Group, Hospitalizations, and Deaths","40-49, Deaths",Cases,2
