description,attribute,metric,value
State Data,Statewide,Cases,37686
State Data,Statewide,Hospitalizations,5963
State Data,Statewide,Counties,62
State Data,Statewide,People Tested,406967
State Data,Statewide,Deaths Among Cases,1738
State Data,Statewide,Deaths Due to COVID-19,1594
State Data,Statewide,Outbreaks,403
State Data,Statewide,Rate Per 100000,661.82
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,4847
Colorado Case Counts by County,Alamosa County,Cases,204
Colorado Case Counts by County,Arapahoe County,Cases,5734
Colorado Case Counts by County,Archuleta County,Cases,12
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,4
Colorado Case Counts by County,Boulder County,Cases,1558
Colorado Case Counts by County,Broomfield County,Cases,348
Colorado Case Counts by County,Chaffee County,Cases,123
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,21
Colorado Case Counts by County,Conejos County,Cases,18
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,71
Colorado Case Counts by County,Custer County,Cases,7
Colorado Case Counts by County,Delta County,Cases,84
Colorado Case Counts by County,Denver County,Cases,8011
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,1201
Colorado Case Counts by County,Eagle County,Cases,783
Colorado Case Counts by County,El Paso County,Cases,3168
Colorado Case Counts by County,Elbert County,Cases,65
Colorado Case Counts by County,Fremont County,Cases,46
Colorado Case Counts by County,Garfield County,Cases,441
Colorado Case Counts by County,Gilpin County,Cases,8
Colorado Case Counts by County,Grand County,Cases,29
Colorado Case Counts by County,Gunnison County,Cases,193
Colorado Case Counts by County,Hinsdale County,Cases,3
