description,attribute,metric,value
State Data,Statewide,Cases,83230
State Data,Statewide,Hospitalizations,8169
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1059831
State Data,Statewide,Test Encounters,1646557
State Data,Statewide,Deaths Among Cases,2172
State Data,Statewide,Deaths Due to COVID-19,2042
State Data,Statewide,Outbreaks,929
State Data,Statewide,Rate Per 100000,1443.97
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,11497
Colorado Case Counts by County,Alamosa County,Cases,272
Colorado Case Counts by County,Arapahoe County,Cases,10911
Colorado Case Counts by County,Archuleta County,Cases,58
Colorado Case Counts by County,Baca County,Cases,23
Colorado Case Counts by County,Bent County,Cases,12
Colorado Case Counts by County,Boulder County,Cases,4931
Colorado Case Counts by County,Broomfield County,Cases,767
Colorado Case Counts by County,Chaffee County,Cases,359
Colorado Case Counts by County,Cheyenne County,Cases,14
Colorado Case Counts by County,Clear Creek County,Cases,61
Colorado Case Counts by County,Conejos County,Cases,48
Colorado Case Counts by County,Costilla County,Cases,34
Colorado Case Counts by County,Crowley County,Cases,80
Colorado Case Counts by County,Custer County,Cases,19
Colorado Case Counts by County,Delta County,Cases,195
Colorado Case Counts by County,Denver County,Cases,15590
Colorado Case Counts by County,Dolores County,Cases,3
Colorado Case Counts by County,Douglas County,Cases,3227
Colorado Case Counts by County,Eagle County,Cases,1338
Colorado Case Counts by County,El Paso County,Cases,8193
Colorado Case Counts by County,Elbert County,Cases,179
Colorado Case Counts by County,Fremont County,Cases,453
Colorado Case Counts by County,Garfield County,Cases,1053
Colorado Case Counts by County,Gilpin County,Cases,21
Colorado Case Counts by County,Grand County,Cases,127
Colorado Case Counts by County,Gunnison County,Cases,296
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,28
Colorado Case Counts by County,International,Cases,23
Colorado Case Counts by County,Jackson County,Cases,9
