description,attribute,metric,value
State Data,Statewide,Cases,371458
State Data,Statewide,Hospitalizations,20627
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2279614
State Data,Statewide,Test Encounters,4937103
State Data,Statewide,Deaths Among Cases,5343
State Data,Statewide,Deaths Due to COVID-19,4502
State Data,Statewide,Outbreaks,3281
State Data,Statewide,Rate Per 100000,6444.48
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,43564
Colorado Case Counts by County,Alamosa County,Cases,1054
Colorado Case Counts by County,Arapahoe County,Cases,42234
Colorado Case Counts by County,Archuleta County,Cases,557
Colorado Case Counts by County,Baca County,Cases,235
Colorado Case Counts by County,Bent County,Cases,1264
Colorado Case Counts by County,Boulder County,Cases,16114
Colorado Case Counts by County,Broomfield County,Cases,3130
Colorado Case Counts by County,Chaffee County,Cases,1203
Colorado Case Counts by County,Cheyenne County,Cases,106
Colorado Case Counts by County,Clear Creek County,Cases,328
Colorado Case Counts by County,Conejos County,Cases,362
Colorado Case Counts by County,Costilla County,Cases,172
Colorado Case Counts by County,Crowley County,Cases,1730
Colorado Case Counts by County,Custer County,Cases,156
Colorado Case Counts by County,Delta County,Cases,2054
Colorado Case Counts by County,Denver County,Cases,52856
Colorado Case Counts by County,Dolores County,Cases,55
Colorado Case Counts by County,Douglas County,Cases,17633
Colorado Case Counts by County,Eagle County,Cases,3917
Colorado Case Counts by County,El Paso County,Cases,45357
Colorado Case Counts by County,Elbert County,Cases,1080
Colorado Case Counts by County,Fremont County,Cases,4974
Colorado Case Counts by County,Garfield County,Cases,4451
Colorado Case Counts by County,Gilpin County,Cases,137
Colorado Case Counts by County,Grand County,Cases,783
Colorado Case Counts by County,Gunnison County,Cases,844
Colorado Case Counts by County,Hinsdale County,Cases,15
Colorado Case Counts by County,Huerfano County,Cases,284
Colorado Case Counts by County,International,Cases,30
Colorado Case Counts by County,Jackson County,Cases,44
Colorado Case Counts by County,Jefferson County,Cases,32613
Colorado Case Counts by County,Kiowa County,Cases,81
Colorado Case Counts by County,Kit Carson County,Cases,474
Colorado Case Counts by County,La Plata County,Cases,2558
Colorado Case Counts by County,Lake County,Cases,477
Colorado Case Counts by County,Larimer County,Cases,16708
Colorado Case Counts by County,Las Animas County,Cases,859
Colorado Case Counts by County,Lincoln County,Cases,800
Colorado Case Counts by County,Logan County,Cases,3470
Colorado Case Counts by County,Mesa County,Cases,10649
Colorado Case Counts by County,Mineral County,Cases,53
Colorado Case Counts by County,Moffat County,Cases,578
Colorado Case Counts by County,Montezuma County,Cases,1464
Colorado Case Counts by County,Montrose County,Cases,2623
Colorado Case Counts by County,Morgan County,Cases,2292
Colorado Case Counts by County,Otero County,Cases,1751
Colorado Case Counts by County,Ouray County,Cases,177
Colorado Case Counts by County,Park County,Cases,453
Colorado Case Counts by County,Phillips County,Cases,311
Colorado Case Counts by County,Pitkin County,Cases,1605
Colorado Case Counts by County,Prowers County,Cases,1078
Colorado Case Counts by County,Pueblo County,Cases,13968
Colorado Case Counts by County,Rio Blanco County,Cases,316
Colorado Case Counts by County,Rio Grande County,Cases,527
Colorado Case Counts by County,Routt County,Cases,1283
Colorado Case Counts by County,Saguache County,Cases,280
Colorado Case Counts by County,San Juan County,Cases,34
Colorado Case Counts by County,San Miguel County,Cases,449
Colorado Case Counts by County,Sedgwick County,Cases,172
Colorado Case Counts by County,Summit County,Cases,2363
Colorado Case Counts by County,Teller County,Cases,1095
Colorado Case Counts by County,Washington County,Cases,357
Colorado Case Counts by County,Weld County,Cases,22207
Colorado Case Counts by County,Yuma County,Cases,610
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.95
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.8
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.74
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.14
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.32
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.18
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.76
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.63
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.43
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.11
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.66
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.94
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.51
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.63
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.39
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.01
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.72
COVID-19 in Colorado by Age Group,Unknown,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.58
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.42
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.83
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,28.32
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.4
