description,attribute,metric,value
State Data,Statewide,Cases,293382
State Data,Statewide,Hospitalizations,16487
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1975685
State Data,Statewide,Test Encounters,3841825
State Data,Statewide,Deaths Among Cases,4085
State Data,Statewide,Deaths Due to COVID-19,3218
State Data,Statewide,Outbreaks,2670
State Data,Statewide,Rate Per 100000,5089.92
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,35725
Colorado Case Counts by County,Alamosa County,Cases,826
Colorado Case Counts by County,Arapahoe County,Cases,33538
Colorado Case Counts by County,Archuleta County,Cases,419
Colorado Case Counts by County,Baca County,Cases,158
Colorado Case Counts by County,Bent County,Cases,691
Colorado Case Counts by County,Boulder County,Cases,13139
Colorado Case Counts by County,Broomfield County,Cases,2497
Colorado Case Counts by County,Chaffee County,Cases,848
Colorado Case Counts by County,Cheyenne County,Cases,85
Colorado Case Counts by County,Clear Creek County,Cases,235
Colorado Case Counts by County,Conejos County,Cases,262
Colorado Case Counts by County,Costilla County,Cases,132
Colorado Case Counts by County,Crowley County,Cases,1457
Colorado Case Counts by County,Custer County,Cases,122
Colorado Case Counts by County,Delta County,Cases,1161
Colorado Case Counts by County,Denver County,Cases,43034
Colorado Case Counts by County,Dolores County,Cases,45
Colorado Case Counts by County,Douglas County,Cases,13752
Colorado Case Counts by County,Eagle County,Cases,2938
Colorado Case Counts by County,El Paso County,Cases,35784
Colorado Case Counts by County,Elbert County,Cases,835
Colorado Case Counts by County,Fremont County,Cases,3755
Colorado Case Counts by County,Garfield County,Cases,3107
Colorado Case Counts by County,Gilpin County,Cases,105
Colorado Case Counts by County,Grand County,Cases,535
Colorado Case Counts by County,Gunnison County,Cases,554
Colorado Case Counts by County,Hinsdale County,Cases,12
Colorado Case Counts by County,Huerfano County,Cases,241
Colorado Case Counts by County,International,Cases,25
Colorado Case Counts by County,Jackson County,Cases,28
Colorado Case Counts by County,Jefferson County,Cases,26117
Colorado Case Counts by County,Kiowa County,Cases,55
Colorado Case Counts by County,Kit Carson County,Cases,397
Colorado Case Counts by County,La Plata County,Cases,1928
Colorado Case Counts by County,Lake County,Cases,371
Colorado Case Counts by County,Larimer County,Cases,13273
Colorado Case Counts by County,Las Animas County,Cases,380
Colorado Case Counts by County,Lincoln County,Cases,694
Colorado Case Counts by County,Logan County,Cases,2787
Colorado Case Counts by County,Mesa County,Cases,7706
Colorado Case Counts by County,Mineral County,Cases,37
Colorado Case Counts by County,Moffat County,Cases,463
Colorado Case Counts by County,Montezuma County,Cases,1026
Colorado Case Counts by County,Montrose County,Cases,1700
Colorado Case Counts by County,Morgan County,Cases,1924
Colorado Case Counts by County,Otero County,Cases,1357
Colorado Case Counts by County,Ouray County,Cases,138
Colorado Case Counts by County,Park County,Cases,316
Colorado Case Counts by County,Phillips County,Cases,210
Colorado Case Counts by County,Pitkin County,Cases,705
Colorado Case Counts by County,Prowers County,Cases,890
Colorado Case Counts by County,Pueblo County,Cases,11705
Colorado Case Counts by County,Rio Blanco County,Cases,229
Colorado Case Counts by County,Rio Grande County,Cases,300
Colorado Case Counts by County,Routt County,Cases,905
Colorado Case Counts by County,Saguache County,Cases,240
Colorado Case Counts by County,San Juan County,Cases,25
Colorado Case Counts by County,San Miguel County,Cases,296
Colorado Case Counts by County,Sedgwick County,Cases,117
Colorado Case Counts by County,Summit County,Cases,1859
Colorado Case Counts by County,Teller County,Cases,870
Colorado Case Counts by County,Washington County,Cases,299
Colorado Case Counts by County,Weld County,Cases,17566
Colorado Case Counts by County,Yuma County,Cases,452
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.88
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.93
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.76
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.07
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.44
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.2
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.64
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.58
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.45
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.05
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.15
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.69
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.93
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.91
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.12
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,11.97
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.92
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.22
COVID-19 in Colorado by Age Group,Unknown,Percent of Deaths,0.05
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.54
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.3
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.71
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,29.6
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.38
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.3
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,37.39
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.67
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,26.12
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.49
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,2.35
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,3.87
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,21.81
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,2.28
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.2
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,61.86
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.69
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,6.46
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Colorado Population,2.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Colorado Population,0.12
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Colorado Population,67.76
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Colorado Population,0.19
COVID-19 in Colorado by Race & Ethnicity,Note,Percent of cases and deaths by race and ethnicity compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Race & Ethnicity,Note,"Population Data: U.S. Census Bureau, 2018 American Community Survey 1-Year Estimates",NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,49.85
COVID-19 in Colorado by Sex,Female to Male,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Male,Percent of Cases,48.06
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,2.07
COVID-19 in Colorado by Sex,Female,Percent of Deaths,46.29
COVID-19 in Colorado by Sex,Male,Percent of Deaths,53.1
COVID-19 in Colorado by Sex,Male to Female,Percent of Deaths,0.05
COVID-19 in Colorado by Sex,Unknown,Percent of Deaths,0.56
Case Status for Cases & Deaths,Confirmed,Number of Cases,281346
Case Status for Cases & Deaths,Confirmed,Percent of Cases,0.96
Case Status for Cases & Deaths,Confirmed,Number of Deaths,3505
Case Status for Cases & Deaths,Confirmed,Percent of Deaths,0.86
Case Status for Cases & Deaths,Probable,Number of Cases,12036
Case Status for Cases & Deaths,Probable,Percent of Cases,0.04
Case Status for Cases & Deaths,Probable,Number of Deaths,580
Case Status for Cases & Deaths,Probable,Percent of Deaths,0.14
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-07,Three-Day Moving Average Of Cases,3.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-08,Three-Day Moving Average Of Cases,1.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-09,Three-Day Moving Average Of Cases,3
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-10,Three-Day Moving Average Of Cases,4.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-11,Three-Day Moving Average Of Cases,10.67
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-12,Three-Day Moving Average Of Cases,12.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-13,Three-Day Moving Average Of Cases,19.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-14,Three-Day Moving Average Of Cases,22.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-15,Three-Day Moving Average Of Cases,30.33
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-16,Three-Day Moving Average Of Cases,33
