description,attribute,metric,value
State Data,Statewide,Cases,29299
State Data,Statewide,Hospitalizations,5269
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,250523
State Data,Statewide,Deaths Among Cases,1605
State Data,Statewide,Deaths Due to COVID-19,1373
State Data,Statewide,Outbreaks,314
State Data,Statewide,Rate Per 100000,514.53
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,3759
Colorado Case Counts by County,Alamosa County,Cases,127
Colorado Case Counts by County,Arapahoe County,Cases,4818
Colorado Case Counts by County,Archuleta County,Cases,8
Colorado Case Counts by County,Baca County,Cases,12
Colorado Case Counts by County,Bent County,Cases,3
Colorado Case Counts by County,Boulder County,Cases,1088
Colorado Case Counts by County,Broomfield County,Cases,265
Colorado Case Counts by County,Chaffee County,Cases,78
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,17
Colorado Case Counts by County,Conejos County,Cases,5
Colorado Case Counts by County,Costilla County,Cases,15
Colorado Case Counts by County,Crowley County,Cases,68
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,78
Colorado Case Counts by County,Denver County,Cases,6376
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,807
Colorado Case Counts by County,Eagle County,Cases,626
Colorado Case Counts by County,El Paso County,Cases,1941
Colorado Case Counts by County,Elbert County,Cases,54
Colorado Case Counts by County,Fremont County,Cases,29
Colorado Case Counts by County,Garfield County,Cases,193
Colorado Case Counts by County,Gilpin County,Cases,6
Colorado Case Counts by County,Grand County,Cases,17
Colorado Case Counts by County,Gunnison County,Cases,181
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,3
Colorado Case Counts by County,International,Cases,15
Colorado Case Counts by County,Jackson County,Cases,0
Colorado Case Counts by County,Jefferson County,Cases,2466
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,31
Colorado Case Counts by County,La Plata County,Cases,85
Colorado Case Counts by County,Lake County,Cases,39
Colorado Case Counts by County,Larimer County,Cases,652
Colorado Case Counts by County,Las Animas County,Cases,7
Colorado Case Counts by County,Lincoln County,Cases,3
Colorado Case Counts by County,Logan County,Cases,633
Colorado Case Counts by County,Mesa County,Cases,72
Colorado Case Counts by County,Mineral County,Cases,2
Colorado Case Counts by County,Moffat County,Cases,8
