description,attribute,metric,value
State Data,Statewide,Cases,71898
State Data,Statewide,Hospitalizations,7653
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,932914
State Data,Statewide,Test Encounters,1396346
State Data,Statewide,Deaths Among Cases,2057
State Data,Statewide,Deaths Due to COVID-19,1968
State Data,Statewide,Outbreaks,790
State Data,Statewide,Rate Per 100000,1247.37
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,9600
Colorado Case Counts by County,Alamosa County,Cases,246
Colorado Case Counts by County,Arapahoe County,Cases,9572
Colorado Case Counts by County,Archuleta County,Cases,55
Colorado Case Counts by County,Baca County,Cases,18
Colorado Case Counts by County,Bent County,Cases,11
Colorado Case Counts by County,Boulder County,Cases,4520
Colorado Case Counts by County,Broomfield County,Cases,676
Colorado Case Counts by County,Chaffee County,Cases,336
Colorado Case Counts by County,Cheyenne County,Cases,14
Colorado Case Counts by County,Clear Creek County,Cases,43
Colorado Case Counts by County,Conejos County,Cases,37
Colorado Case Counts by County,Costilla County,Cases,32
Colorado Case Counts by County,Crowley County,Cases,74
Colorado Case Counts by County,Custer County,Cases,18
Colorado Case Counts by County,Delta County,Cases,192
Colorado Case Counts by County,Denver County,Cases,13593
Colorado Case Counts by County,Dolores County,Cases,3
Colorado Case Counts by County,Douglas County,Cases,2717
Colorado Case Counts by County,Eagle County,Cases,1272
Colorado Case Counts by County,El Paso County,Cases,7074
Colorado Case Counts by County,Elbert County,Cases,163
Colorado Case Counts by County,Fremont County,Cases,178
Colorado Case Counts by County,Garfield County,Cases,963
Colorado Case Counts by County,Gilpin County,Cases,19
Colorado Case Counts by County,Grand County,Cases,83
Colorado Case Counts by County,Gunnison County,Cases,296
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,25
Colorado Case Counts by County,International,Cases,22
Colorado Case Counts by County,Jackson County,Cases,9
Colorado Case Counts by County,Jefferson County,Cases,5952
Colorado Case Counts by County,Kiowa County,Cases,1
Colorado Case Counts by County,Kit Carson County,Cases,81
Colorado Case Counts by County,La Plata County,Cases,267
Colorado Case Counts by County,Lake County,Cases,99
Colorado Case Counts by County,Larimer County,Cases,2701
Colorado Case Counts by County,Las Animas County,Cases,25
Colorado Case Counts by County,Lincoln County,Cases,13
Colorado Case Counts by County,Logan County,Cases,921
Colorado Case Counts by County,Mesa County,Cases,689
Colorado Case Counts by County,Mineral County,Cases,20
Colorado Case Counts by County,Moffat County,Cases,43
Colorado Case Counts by County,Montezuma County,Cases,147
Colorado Case Counts by County,Montrose County,Cases,386
Colorado Case Counts by County,Morgan County,Cases,757
Colorado Case Counts by County,Otero County,Cases,103
Colorado Case Counts by County,Ouray County,Cases,28
Colorado Case Counts by County,Park County,Cases,59
Colorado Case Counts by County,Phillips County,Cases,33
Colorado Case Counts by County,Pitkin County,Cases,227
Colorado Case Counts by County,Prowers County,Cases,94
Colorado Case Counts by County,Pueblo County,Cases,1159
Colorado Case Counts by County,Rio Blanco County,Cases,26
Colorado Case Counts by County,Rio Grande County,Cases,96
Colorado Case Counts by County,Routt County,Cases,161
Colorado Case Counts by County,Saguache County,Cases,111
Colorado Case Counts by County,San Juan County,Cases,6
Colorado Case Counts by County,San Miguel County,Cases,94
Colorado Case Counts by County,Sedgwick County,Cases,15
Colorado Case Counts by County,Summit County,Cases,473
Colorado Case Counts by County,Teller County,Cases,177
Colorado Case Counts by County,Washington County,Cases,67
Colorado Case Counts by County,Weld County,Cases,4874
Colorado Case Counts by County,Yuma County,Cases,129
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.51
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.26
