description,attribute,metric,value
State Data,Statewide,Cases,285634
State Data,Statewide,Hospitalizations,16092
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1943859
State Data,Statewide,Test Encounters,3738103
State Data,Statewide,Deaths Among Cases,3871
State Data,Statewide,Deaths Due to COVID-19,3012
State Data,Statewide,Outbreaks,2609
State Data,Statewide,Rate Per 100000,4955.5
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,34945
Colorado Case Counts by County,Alamosa County,Cases,793
Colorado Case Counts by County,Arapahoe County,Cases,32681
Colorado Case Counts by County,Archuleta County,Cases,412
Colorado Case Counts by County,Baca County,Cases,154
Colorado Case Counts by County,Bent County,Cases,613
Colorado Case Counts by County,Boulder County,Cases,12881
Colorado Case Counts by County,Broomfield County,Cases,2436
Colorado Case Counts by County,Chaffee County,Cases,809
Colorado Case Counts by County,Cheyenne County,Cases,86
Colorado Case Counts by County,Clear Creek County,Cases,229
Colorado Case Counts by County,Conejos County,Cases,243
Colorado Case Counts by County,Costilla County,Cases,112
Colorado Case Counts by County,Crowley County,Cases,1428
Colorado Case Counts by County,Custer County,Cases,118
Colorado Case Counts by County,Delta County,Cases,1054
Colorado Case Counts by County,Denver County,Cases,42288
Colorado Case Counts by County,Dolores County,Cases,40
Colorado Case Counts by County,Douglas County,Cases,13353
Colorado Case Counts by County,Eagle County,Cases,2811
Colorado Case Counts by County,El Paso County,Cases,34784
Colorado Case Counts by County,Elbert County,Cases,806
Colorado Case Counts by County,Fremont County,Cases,3685
Colorado Case Counts by County,Garfield County,Cases,2951
Colorado Case Counts by County,Gilpin County,Cases,105
Colorado Case Counts by County,Grand County,Cases,517
Colorado Case Counts by County,Gunnison County,Cases,538
Colorado Case Counts by County,Hinsdale County,Cases,12
Colorado Case Counts by County,Huerfano County,Cases,234
Colorado Case Counts by County,International,Cases,25
Colorado Case Counts by County,Jackson County,Cases,25
Colorado Case Counts by County,Jefferson County,Cases,25496
Colorado Case Counts by County,Kiowa County,Cases,53
Colorado Case Counts by County,Kit Carson County,Cases,389
Colorado Case Counts by County,La Plata County,Cases,1868
Colorado Case Counts by County,Lake County,Cases,352
Colorado Case Counts by County,Larimer County,Cases,12942
Colorado Case Counts by County,Las Animas County,Cases,369
Colorado Case Counts by County,Lincoln County,Cases,682
Colorado Case Counts by County,Logan County,Cases,2740
Colorado Case Counts by County,Mesa County,Cases,7404
Colorado Case Counts by County,Mineral County,Cases,37
Colorado Case Counts by County,Moffat County,Cases,425
Colorado Case Counts by County,Montezuma County,Cases,977
Colorado Case Counts by County,Montrose County,Cases,1586
Colorado Case Counts by County,Morgan County,Cases,1885
Colorado Case Counts by County,Otero County,Cases,1277
Colorado Case Counts by County,Ouray County,Cases,133
Colorado Case Counts by County,Park County,Cases,306
Colorado Case Counts by County,Phillips County,Cases,205
Colorado Case Counts by County,Pitkin County,Cases,669
Colorado Case Counts by County,Prowers County,Cases,864
Colorado Case Counts by County,Pueblo County,Cases,11353
Colorado Case Counts by County,Rio Blanco County,Cases,209
Colorado Case Counts by County,Rio Grande County,Cases,295
Colorado Case Counts by County,Routt County,Cases,869
Colorado Case Counts by County,Saguache County,Cases,237
Colorado Case Counts by County,San Juan County,Cases,26
Colorado Case Counts by County,San Miguel County,Cases,283
Colorado Case Counts by County,Sedgwick County,Cases,116
Colorado Case Counts by County,Summit County,Cases,1811
Colorado Case Counts by County,Teller County,Cases,838
Colorado Case Counts by County,Washington County,Cases,298
Colorado Case Counts by County,Weld County,Cases,17039
Colorado Case Counts by County,Yuma County,Cases,433
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.86
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.92
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.84
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.1
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.47
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.19
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.59
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.56
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.42
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.05
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.15
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.67
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.96
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,3
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.23
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,11.83
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.9
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.19
COVID-19 in Colorado by Age Group,Unknown,Percent of Deaths,0.03
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.32
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.29
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.7
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,29.68
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.37
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.3
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,37.2
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.67
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,26.25
COVID-19 in Colorado by Race & Ethnicity,NA,Percent of Cases,0.22
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.49
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,2.48
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,4.11
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,21.98
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,2.3
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.21
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,61.46
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.72
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,6.25
COVID-19 in Colorado by Race & Ethnicity,NA,Percent of Deaths,0
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Colorado Population,2.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Colorado Population,0.12
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Colorado Population,67.76
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Colorado Population,0.19
COVID-19 in Colorado by Race & Ethnicity,Note,Percent of cases and deaths by race and ethnicity compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Race & Ethnicity,Note,"Population Data: U.S. Census Bureau, 2018 American Community Survey 1-Year Estimates",NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,49.81
COVID-19 in Colorado by Sex,Female to Male,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Male,Percent of Cases,48.07
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,2.11
COVID-19 in Colorado by Sex,Female,Percent of Deaths,46.42
COVID-19 in Colorado by Sex,Male,Percent of Deaths,52.93
