description,attribute,metric,value
State Data,Statewide,Cases,55143
State Data,Statewide,Hospitalizations,6841
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,668994
State Data,Statewide,Test Encounters,938596
State Data,Statewide,Deaths Among Cases,1918
State Data,Statewide,Deaths Due to COVID-19,1815
State Data,Statewide,Outbreaks,571
State Data,Statewide,Rate Per 100000,956.68
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,7166
Colorado Case Counts by County,Alamosa County,Cases,236
Colorado Case Counts by County,Arapahoe County,Cases,7832
Colorado Case Counts by County,Archuleta County,Cases,44
Colorado Case Counts by County,Baca County,Cases,15
Colorado Case Counts by County,Bent County,Cases,11
Colorado Case Counts by County,Boulder County,Cases,2222
Colorado Case Counts by County,Broomfield County,Cases,512
Colorado Case Counts by County,Chaffee County,Cases,310
Colorado Case Counts by County,Cheyenne County,Cases,9
Colorado Case Counts by County,Clear Creek County,Cases,34
Colorado Case Counts by County,Conejos County,Cases,30
Colorado Case Counts by County,Costilla County,Cases,26
Colorado Case Counts by County,Crowley County,Cases,73
Colorado Case Counts by County,Custer County,Cases,13
Colorado Case Counts by County,Delta County,Cases,140
Colorado Case Counts by County,Denver County,Cases,10901
Colorado Case Counts by County,Dolores County,Cases,2
Colorado Case Counts by County,Douglas County,Cases,1901
Colorado Case Counts by County,Eagle County,Cases,1164
Colorado Case Counts by County,El Paso County,Cases,5723
Colorado Case Counts by County,Elbert County,Cases,117
Colorado Case Counts by County,Fremont County,Cases,146
Colorado Case Counts by County,Garfield County,Cases,816
Colorado Case Counts by County,Gilpin County,Cases,17
Colorado Case Counts by County,Grand County,Cases,56
Colorado Case Counts by County,Gunnison County,Cases,286
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,8
Colorado Case Counts by County,International,Cases,20
Colorado Case Counts by County,Jackson County,Cases,9
Colorado Case Counts by County,Jefferson County,Cases,4587
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,68
Colorado Case Counts by County,La Plata County,Cases,231
Colorado Case Counts by County,Lake County,Cases,80
