description,attribute,metric,value
State Data,Statewide,Cases,47716
State Data,Statewide,Hospitalizations,6474
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,544023
State Data,Statewide,Test Encounters,714560
State Data,Statewide,Deaths Among Cases,1844
State Data,Statewide,Deaths Due to COVID-19,1691
State Data,Statewide,Outbreaks,481
State Data,Statewide,Rate Per 100000,837.96
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,6084
Colorado Case Counts by County,Alamosa County,Cases,224
Colorado Case Counts by County,Arapahoe County,Cases,7004
Colorado Case Counts by County,Archuleta County,Cases,33
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,5
Colorado Case Counts by County,Boulder County,Cases,1912
Colorado Case Counts by County,Broomfield County,Cases,415
Colorado Case Counts by County,Chaffee County,Cases,287
Colorado Case Counts by County,Cheyenne County,Cases,8
Colorado Case Counts by County,Clear Creek County,Cases,27
Colorado Case Counts by County,Conejos County,Cases,23
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,72
Colorado Case Counts by County,Custer County,Cases,10
Colorado Case Counts by County,Delta County,Cases,109
Colorado Case Counts by County,Denver County,Cases,9778
Colorado Case Counts by County,Dolores County,Cases,1
Colorado Case Counts by County,Douglas County,Cases,1647
Colorado Case Counts by County,Eagle County,Cases,1049
Colorado Case Counts by County,El Paso County,Cases,4584
Colorado Case Counts by County,Elbert County,Cases,86
