description,attribute,metric,value
State Data,Statewide,Cases,22482
State Data,Statewide,Hospitalizations,3955
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,131837
State Data,Statewide,Deaths Among Cases,1257
State Data,Statewide,Deaths Due to COVID-19,968
State Data,Statewide,Outbreaks,240
State Data,Statewide,"Rate per 100,000",394.82
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams,Cases,2675
Colorado Case Counts by County,Alamosa,Cases,43
Colorado Case Counts by County,Arapahoe,Cases,3827
Colorado Case Counts by County,Archuleta,Cases,8
Colorado Case Counts by County,Baca,Cases,12
Colorado Case Counts by County,Bent,Cases,1
Colorado Case Counts by County,Boulder,Cases,871
Colorado Case Counts by County,Broomfield,Cases,214
Colorado Case Counts by County,Chaffee,Cases,69
Colorado Case Counts by County,Cheyenne,Cases,5
Colorado Case Counts by County,Clear Creek,Cases,16
Colorado Case Counts by County,Conejos,Cases,1
Colorado Case Counts by County,Costilla,Cases,4
Colorado Case Counts by County,Crowley,Cases,39
Colorado Case Counts by County,Custer,Cases,2
Colorado Case Counts by County,Delta,Cases,55
Colorado Case Counts by County,Denver,Cases,4790
Colorado Case Counts by County,Dolores,Cases,0
Colorado Case Counts by County,Douglas,Cases,654
Colorado Case Counts by County,Eagle,Cases,571
Colorado Case Counts by County,El Paso,Cases,1357
Colorado Case Counts by County,Elbert,Cases,47
Colorado Case Counts by County,Fremont,Cases,25
Colorado Case Counts by County,Garfield,Cases,115
Colorado Case Counts by County,Gilpin,Cases,4
Colorado Case Counts by County,Grand,Cases,5
Colorado Case Counts by County,Gunnison,Cases,179
Colorado Case Counts by County,Hinsdale,Cases,3
Colorado Case Counts by County,Huerfano,Cases,3
Colorado Case Counts by County,Jackson,Cases,0
Colorado Case Counts by County,Jefferson,Cases,1882
Colorado Case Counts by County,Kiowa,Cases,0
Colorado Case Counts by County,Kit Carson,Cases,26
Colorado Case Counts by County,La Plata,Cases,72
Colorado Case Counts by County,Lake,Cases,26
Colorado Case Counts by County,Larimer,Cases,508
Colorado Case Counts by County,Las Animas,Cases,4
Colorado Case Counts by County,Lincoln,Cases,3
Colorado Case Counts by County,Logan,Cases,488
Colorado Case Counts by County,Mesa,Cases,50
Colorado Case Counts by County,Mineral,Cases,2
Colorado Case Counts by County,Moffat,Cases,6
Colorado Case Counts by County,Montezuma,Cases,29
Colorado Case Counts by County,Montrose,Cases,136
Colorado Case Counts by County,Morgan,Cases,574
Colorado Case Counts by County,Otero,Cases,11
Colorado Case Counts by County,Ouray,Cases,7
Colorado Case Counts by County,Park,Cases,20
