description,attribute,metric,value
State Data,Statewide,Cases,15768
State Data,Statewide,Hospitalizations,2747
State Data,Statewide,Counties,56
State Data,Statewide,People Tested,75259
State Data,Statewide,Deaths,820
State Data,Statewide,Outbreaks,161
State Data,Statewide,"Rate per 100,000",276.91
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
Colorado Case Counts by County,Adams,Cases,1665
Colorado Case Counts by County,Alamosa,Cases,10
Colorado Case Counts by County,Arapahoe,Cases,2557
Colorado Case Counts by County,Archuleta,Cases,8
Colorado Case Counts by County,Baca,Cases,10
Colorado Case Counts by County,Bent,Cases,0
Colorado Case Counts by County,Boulder,Cases,618
Colorado Case Counts by County,Broomfield,Cases,157
Colorado Case Counts by County,Chaffee,Cases,67
Colorado Case Counts by County,Cheyenne,Cases,0
Colorado Case Counts by County,Clear Creek,Cases,13
Colorado Case Counts by County,Conejos,Cases,0
Colorado Case Counts by County,Costilla,Cases,3
Colorado Case Counts by County,Crowley,Cases,3
Colorado Case Counts by County,Custer,Cases,2
Colorado Case Counts by County,Delta,Cases,46
Colorado Case Counts by County,Denver,Cases,3092
Colorado Case Counts by County,Dolores,Cases,0
Colorado Case Counts by County,Douglas,Cases,502
Colorado Case Counts by County,Eagle,Cases,544
Colorado Case Counts by County,El Paso,Cases,964
Colorado Case Counts by County,Elbert,Cases,30
Colorado Case Counts by County,Fremont,Cases,22
Colorado Case Counts by County,Garfield,Cases,93
Colorado Case Counts by County,Gilpin,Cases,1
Colorado Case Counts by County,Grand,Cases,5
Colorado Case Counts by County,Gunnison,Cases,164
Colorado Case Counts by County,Hinsdale,Cases,3
Colorado Case Counts by County,Huerfano,Cases,2
Colorado Case Counts by County,Jackson,Cases,0
Colorado Case Counts by County,Jefferson,Cases,1373
Colorado Case Counts by County,Kiowa,Cases,0
Colorado Case Counts by County,Kit Carson,Cases,21
Colorado Case Counts by County,La Plata,Cases,63
Colorado Case Counts by County,Lake,Cases,19
Colorado Case Counts by County,Larimer,Cases,377
Colorado Case Counts by County,Las Animas,Cases,3
Colorado Case Counts by County,Lincoln,Cases,3
Colorado Case Counts by County,Logan,Cases,282
Colorado Case Counts by County,Mesa,Cases,47
Colorado Case Counts by County,Mineral,Cases,2
Colorado Case Counts by County,Moffat,Cases,6
Colorado Case Counts by County,Montezuma,Cases,16
Colorado Case Counts by County,Montrose,Cases,98
Colorado Case Counts by County,Morgan,Cases,384
Colorado Case Counts by County,Otero,Cases,10
Colorado Case Counts by County,Ouray,Cases,5
Colorado Case Counts by County,Park,Cases,13
Colorado Case Counts by County,Phillips,Cases,5
Colorado Case Counts by County,Pitkin,Cases,51
Colorado Case Counts by County,Prowers,Cases,1
Colorado Case Counts by County,Pueblo,Cases,146
Colorado Case Counts by County,Rio Blanco,Cases,1
Colorado Case Counts by County,Rio Grande,Cases,7
Colorado Case Counts by County,Routt,Cases,55
Colorado Case Counts by County,Saguache,Cases,3
Colorado Case Counts by County,San Juan,Cases,0
Colorado Case Counts by County,San Miguel,Cases,19
Colorado Case Counts by County,Sedgwick,Cases,0
Colorado Case Counts by County,Summit,Cases,130
Colorado Case Counts by County,Teller,Cases,28
Colorado Case Counts by County,Unknown Or Pending,Cases,201
Colorado Case Counts by County,Washington,Cases,7
Colorado Case Counts by County,Weld,Cases,1802
Colorado Case Counts by County,Yuma,Cases,9
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,1.37
COVID-19 in Colorado by Age Group,19-Oct,Percent of Cases,3.09
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,14.31
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,16.63
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,16.8
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,17.15
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,12.99
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,8.5
COVID-19 in Colorado by Age Group,80+,Percent of Cases,8.78
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.36
COVID-19 in Colorado by Age Group,19-Oct,Percent of Deaths,0.12
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.49
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.49
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.56
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,4.88
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,13.05
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.02
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,54.27
COVID-19 in Colorado by Age Group,Unknown,Percent of Deaths,0.12
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.85
COVID-19 in Colorado by Age Group,19-Oct,Percent of Colorado Population,13.11
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.61
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.56
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,13.04
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.67
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,10.91
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.12
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.13
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.53
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,2.66
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,7.63
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,36.75
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.3
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.53
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,49.68
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.92
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.26
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,3.69
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,6.46
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,17.68
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,1.06
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.66
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,69.79
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.4
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Colorado Population,2.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Colorado Population,0.12
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Colorado Population,67.76
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Colorado Population,0.19
COVID-19 in Colorado by Race & Ethnicity,Note,Percent of cases and deaths by race and ethnicity compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Race & Ethnicity,Note,Cases with an unknown race or ethnicity are excluded from the above calculations.,NA
COVID-19 in Colorado by Race & Ethnicity,Note,"Population Data: U.S. Census Bureau, 2018 American Community Survey 1-Year Estimates",NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,51.01
COVID-19 in Colorado by Sex,Male,Percent of Cases,47.68
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,1.31
COVID-19 in Colorado by Sex,Female,Percent of Deaths,42.68
COVID-19 in Colorado by Sex,Male,Percent of Deaths,56.1
COVID-19 in Colorado by Sex,Unknown,Percent of Deaths,1.22
Case Status for Cases & Deaths,Confirmed,Number of Cases,14078
Case Status for Cases & Deaths,Confirmed,Percent of Cases,0.89
Case Status for Cases & Deaths,Confirmed,Number of Deaths,693
Case Status for Cases & Deaths,Confirmed,Percent of Deaths,0.85
Case Status for Cases & Deaths,Probable,Number of Cases,1590
Case Status for Cases & Deaths,Probable,Percent of Cases,0.1
Case Status for Cases & Deaths,Probable,Number of Deaths,127
Case Status for Cases & Deaths,Probable,Percent of Deaths,0.15
Case Status for Cases & Deaths,Unknown,Number of Cases,100
Case Status for Cases & Deaths,Unknown,Percent of Cases,0.01
Case Status for Cases & Deaths,Unknown,Number of Deaths,NA
Case Status for Cases & Deaths,Unknown,Percent of Deaths,NA
Cases of COVID-19 in Colorado by Date Reported to the State,3/7/20,Three-Day Moving Average Of Cases,2.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/8/20,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/9/20,Three-Day Moving Average Of Cases,1.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/10/20,Three-Day Moving Average Of Cases,3.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/11/20,Three-Day Moving Average Of Cases,10
Cases of COVID-19 in Colorado by Date Reported to the State,3/12/20,Three-Day Moving Average Of Cases,11.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/13/20,Three-Day Moving Average Of Cases,19
Cases of COVID-19 in Colorado by Date Reported to the State,3/14/20,Three-Day Moving Average Of Cases,23.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/15/20,Three-Day Moving Average Of Cases,31.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/16/20,Three-Day Moving Average Of Cases,34.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/17/20,Three-Day Moving Average Of Cases,33.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/18/20,Three-Day Moving Average Of Cases,45
Cases of COVID-19 in Colorado by Date Reported to the State,3/19/20,Three-Day Moving Average Of Cases,61.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/20/20,Three-Day Moving Average Of Cases,91
Cases of COVID-19 in Colorado by Date Reported to the State,3/21/20,Three-Day Moving Average Of Cases,106.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/22/20,Three-Day Moving Average Of Cases,120
Cases of COVID-19 in Colorado by Date Reported to the State,3/23/20,Three-Day Moving Average Of Cases,144.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/24/20,Three-Day Moving Average Of Cases,164.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/25/20,Three-Day Moving Average Of Cases,227.67
Cases of COVID-19 in Colorado by Date Reported to the State,3/26/20,Three-Day Moving Average Of Cases,262.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/27/20,Three-Day Moving Average Of Cases,313.33
Cases of COVID-19 in Colorado by Date Reported to the State,3/28/20,Three-Day Moving Average Of Cases,289
Cases of COVID-19 in Colorado by Date Reported to the State,3/29/20,Three-Day Moving Average Of Cases,301
Cases of COVID-19 in Colorado by Date Reported to the State,3/30/20,Three-Day Moving Average Of Cases,300
Cases of COVID-19 in Colorado by Date Reported to the State,3/31/20,Three-Day Moving Average Of Cases,347.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/1/20,Three-Day Moving Average Of Cases,369
Cases of COVID-19 in Colorado by Date Reported to the State,4/2/20,Three-Day Moving Average Of Cases,411
Cases of COVID-19 in Colorado by Date Reported to the State,4/3/20,Three-Day Moving Average Of Cases,413.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/4/20,Three-Day Moving Average Of Cases,411
Cases of COVID-19 in Colorado by Date Reported to the State,4/5/20,Three-Day Moving Average Of Cases,334
Cases of COVID-19 in Colorado by Date Reported to the State,4/6/20,Three-Day Moving Average Of Cases,292.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/7/20,Three-Day Moving Average Of Cases,245.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/8/20,Three-Day Moving Average Of Cases,355.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/9/20,Three-Day Moving Average Of Cases,387.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/10/20,Three-Day Moving Average Of Cases,450
Cases of COVID-19 in Colorado by Date Reported to the State,4/11/20,Three-Day Moving Average Of Cases,410.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/12/20,Three-Day Moving Average Of Cases,416.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/13/20,Three-Day Moving Average Of Cases,370.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/14/20,Three-Day Moving Average Of Cases,328.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/15/20,Three-Day Moving Average Of Cases,340.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/16/20,Three-Day Moving Average Of Cases,359.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/17/20,Three-Day Moving Average Of Cases,400.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/18/20,Three-Day Moving Average Of Cases,350.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/19/20,Three-Day Moving Average Of Cases,342
Cases of COVID-19 in Colorado by Date Reported to the State,4/20/20,Three-Day Moving Average Of Cases,294
Cases of COVID-19 in Colorado by Date Reported to the State,4/21/20,Three-Day Moving Average Of Cases,360
Cases of COVID-19 in Colorado by Date Reported to the State,4/22/20,Three-Day Moving Average Of Cases,382.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/23/20,Three-Day Moving Average Of Cases,609.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/24/20,Three-Day Moving Average Of Cases,691
Cases of COVID-19 in Colorado by Date Reported to the State,4/25/20,Three-Day Moving Average Of Cases,725
Cases of COVID-19 in Colorado by Date Reported to the State,4/26/20,Three-Day Moving Average Of Cases,543
Cases of COVID-19 in Colorado by Date Reported to the State,4/27/20,Three-Day Moving Average Of Cases,460.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/28/20,Three-Day Moving Average Of Cases,434.33
Cases of COVID-19 in Colorado by Date Reported to the State,4/29/20,Three-Day Moving Average Of Cases,449.67
Cases of COVID-19 in Colorado by Date Reported to the State,4/30/20,Three-Day Moving Average Of Cases,438.33
Cases of COVID-19 in Colorado by Date Reported to the State,Note,Data reported daily around 4PM; subsequent days' data may show differences as cases are reported after this time.,NA
Cases of COVID-19 in Colorado by Date Reported to the State,3/5/20,Cases,8
Cases of COVID-19 in Colorado by Date Reported to the State,3/6/20,Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/7/20,Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/8/20,Cases,0
Cases of COVID-19 in Colorado by Date Reported to the State,3/9/20,Cases,5
Cases of COVID-19 in Colorado by Date Reported to the State,3/10/20,Cases,6
Cases of COVID-19 in Colorado by Date Reported to the State,3/11/20,Cases,19
Cases of COVID-19 in Colorado by Date Reported to the State,3/12/20,Cases,10
Cases of COVID-19 in Colorado by Date Reported to the State,3/13/20,Cases,28
Cases of COVID-19 in Colorado by Date Reported to the State,3/14/20,Cases,32
Cases of COVID-19 in Colorado by Date Reported to the State,3/15/20,Cases,34
Cases of COVID-19 in Colorado by Date Reported to the State,3/16/20,Cases,37
Cases of COVID-19 in Colorado by Date Reported to the State,3/17/20,Cases,30
Cases of COVID-19 in Colorado by Date Reported to the State,3/18/20,Cases,68
Cases of COVID-19 in Colorado by Date Reported to the State,3/19/20,Cases,86
Cases of COVID-19 in Colorado by Date Reported to the State,3/20/20,Cases,119
Cases of COVID-19 in Colorado by Date Reported to the State,3/21/20,Cases,115
Cases of COVID-19 in Colorado by Date Reported to the State,3/22/20,Cases,126
Cases of COVID-19 in Colorado by Date Reported to the State,3/23/20,Cases,192
Cases of COVID-19 in Colorado by Date Reported to the State,3/24/20,Cases,175
Cases of COVID-19 in Colorado by Date Reported to the State,3/25/20,Cases,316
Cases of COVID-19 in Colorado by Date Reported to the State,3/26/20,Cases,296
Cases of COVID-19 in Colorado by Date Reported to the State,3/27/20,Cases,328
Cases of COVID-19 in Colorado by Date Reported to the State,3/28/20,Cases,243
Cases of COVID-19 in Colorado by Date Reported to the State,3/29/20,Cases,332
Cases of COVID-19 in Colorado by Date Reported to the State,3/30/20,Cases,325
Cases of COVID-19 in Colorado by Date Reported to the State,3/31/20,Cases,385
Cases of COVID-19 in Colorado by Date Reported to the State,4/1/20,Cases,397
Cases of COVID-19 in Colorado by Date Reported to the State,4/2/20,Cases,451
Cases of COVID-19 in Colorado by Date Reported to the State,4/3/20,Cases,392
Cases of COVID-19 in Colorado by Date Reported to the State,4/4/20,Cases,390
Cases of COVID-19 in Colorado by Date Reported to the State,4/5/20,Cases,220
Cases of COVID-19 in Colorado by Date Reported to the State,4/6/20,Cases,268
Cases of COVID-19 in Colorado by Date Reported to the State,4/7/20,Cases,248
Cases of COVID-19 in Colorado by Date Reported to the State,4/8/20,Cases,550
Cases of COVID-19 in Colorado by Date Reported to the State,4/9/20,Cases,365
Cases of COVID-19 in Colorado by Date Reported to the State,4/10/20,Cases,435
Cases of COVID-19 in Colorado by Date Reported to the State,4/11/20,Cases,432
Cases of COVID-19 in Colorado by Date Reported to the State,4/12/20,Cases,382
Cases of COVID-19 in Colorado by Date Reported to the State,4/13/20,Cases,297
Cases of COVID-19 in Colorado by Date Reported to the State,4/14/20,Cases,307
Cases of COVID-19 in Colorado by Date Reported to the State,4/15/20,Cases,418
Cases of COVID-19 in Colorado by Date Reported to the State,4/16/20,Cases,353
Cases of COVID-19 in Colorado by Date Reported to the State,4/17/20,Cases,430
Cases of COVID-19 in Colorado by Date Reported to the State,4/18/20,Cases,269
Cases of COVID-19 in Colorado by Date Reported to the State,4/19/20,Cases,327
Cases of COVID-19 in Colorado by Date Reported to the State,4/20/20,Cases,286
Cases of COVID-19 in Colorado by Date Reported to the State,4/21/20,Cases,467
Cases of COVID-19 in Colorado by Date Reported to the State,4/22/20,Cases,394
Cases of COVID-19 in Colorado by Date Reported to the State,4/23/20,Cases,968
Cases of COVID-19 in Colorado by Date Reported to the State,4/24/20,Cases,711
Cases of COVID-19 in Colorado by Date Reported to the State,4/25/20,Cases,496
Cases of COVID-19 in Colorado by Date Reported to the State,4/26/20,Cases,422
Cases of COVID-19 in Colorado by Date Reported to the State,4/27/20,Cases,463
Cases of COVID-19 in Colorado by Date Reported to the State,4/28/20,Cases,418
Cases of COVID-19 in Colorado by Date Reported to the State,4/29/20,Cases,468
Cases of COVID-19 in Colorado by Date Reported to the State,4/30/20,Cases,429
Cases of COVID-19 in Colorado by Date Reported to the State,Note,Data reported daily around 4PM; subsequent days' data may show differences as cases are reported after this time.,NA
Cases of COVID-19 in Colorado by Date of Illness Onset,2/3/20,Three-Day Moving Average Of Cases,1.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/4/20,Three-Day Moving Average Of Cases,0.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/5/20,Three-Day Moving Average Of Cases,0
Cases of COVID-19 in Colorado by Date of Illness Onset,2/6/20,Three-Day Moving Average Of Cases,0.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/7/20,Three-Day Moving Average Of Cases,0.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/8/20,Three-Day Moving Average Of Cases,0.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/9/20,Three-Day Moving Average Of Cases,0.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/10/20,Three-Day Moving Average Of Cases,1.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/11/20,Three-Day Moving Average Of Cases,1.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/12/20,Three-Day Moving Average Of Cases,0.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/13/20,Three-Day Moving Average Of Cases,0.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/14/20,Three-Day Moving Average Of Cases,1
Cases of COVID-19 in Colorado by Date of Illness Onset,2/15/20,Three-Day Moving Average Of Cases,3.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/16/20,Three-Day Moving Average Of Cases,3
Cases of COVID-19 in Colorado by Date of Illness Onset,2/17/20,Three-Day Moving Average Of Cases,3.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/18/20,Three-Day Moving Average Of Cases,1.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/19/20,Three-Day Moving Average Of Cases,1.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/20/20,Three-Day Moving Average Of Cases,2.67
Cases of COVID-19 in Colorado by Date of Illness Onset,2/21/20,Three-Day Moving Average Of Cases,3.33
Cases of COVID-19 in Colorado by Date of Illness Onset,2/22/20,Three-Day Moving Average Of Cases,4
Cases of COVID-19 in Colorado by Date of Illness Onset,2/23/20,Three-Day Moving Average Of Cases,3
