description,attribute,metric,value
State Data,Statewide,Cases,386285
State Data,Statewide,Hospitalizations,21237
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2350150
State Data,Statewide,Test Encounters,5246911
State Data,Statewide,Deaths Among Cases,5505
State Data,Statewide,Deaths Due to COVID-19,4709
State Data,Statewide,Outbreaks,3402
State Data,Statewide,Rate Per 100000,6701.71
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,44877
Colorado Case Counts by County,Alamosa County,Cases,1118
Colorado Case Counts by County,Arapahoe County,Cases,43906
Colorado Case Counts by County,Archuleta County,Cases,592
Colorado Case Counts by County,Baca County,Cases,262
Colorado Case Counts by County,Bent County,Cases,1283
Colorado Case Counts by County,Boulder County,Cases,16742
Colorado Case Counts by County,Broomfield County,Cases,3313
Colorado Case Counts by County,Chaffee County,Cases,1258
Colorado Case Counts by County,Cheyenne County,Cases,113
Colorado Case Counts by County,Clear Creek County,Cases,340
Colorado Case Counts by County,Conejos County,Cases,394
Colorado Case Counts by County,Costilla County,Cases,175
Colorado Case Counts by County,Crowley County,Cases,1764
Colorado Case Counts by County,Custer County,Cases,159
Colorado Case Counts by County,Delta County,Cases,2240
Colorado Case Counts by County,Denver County,Cases,54528
Colorado Case Counts by County,Dolores County,Cases,61
Colorado Case Counts by County,Douglas County,Cases,18374
Colorado Case Counts by County,Eagle County,Cases,4192
Colorado Case Counts by County,El Paso County,Cases,46818
Colorado Case Counts by County,Elbert County,Cases,1120
Colorado Case Counts by County,Fremont County,Cases,5075
Colorado Case Counts by County,Garfield County,Cases,4640
Colorado Case Counts by County,Gilpin County,Cases,144
Colorado Case Counts by County,Grand County,Cases,898
Colorado Case Counts by County,Gunnison County,Cases,987
Colorado Case Counts by County,Hinsdale County,Cases,15
Colorado Case Counts by County,Huerfano County,Cases,288
Colorado Case Counts by County,International,Cases,35
Colorado Case Counts by County,Jackson County,Cases,44
Colorado Case Counts by County,Jefferson County,Cases,33760
Colorado Case Counts by County,Kiowa County,Cases,85
Colorado Case Counts by County,Kit Carson County,Cases,496
Colorado Case Counts by County,La Plata County,Cases,2646
Colorado Case Counts by County,Lake County,Cases,487
Colorado Case Counts by County,Larimer County,Cases,17517
Colorado Case Counts by County,Las Animas County,Cases,899
Colorado Case Counts by County,Lincoln County,Cases,886
Colorado Case Counts by County,Logan County,Cases,3567
Colorado Case Counts by County,Mesa County,Cases,11539
Colorado Case Counts by County,Mineral County,Cases,57
Colorado Case Counts by County,Moffat County,Cases,610
Colorado Case Counts by County,Montezuma County,Cases,1579
Colorado Case Counts by County,Montrose County,Cases,2900
Colorado Case Counts by County,Morgan County,Cases,2338
Colorado Case Counts by County,Otero County,Cases,1777
Colorado Case Counts by County,Ouray County,Cases,186
Colorado Case Counts by County,Park County,Cases,471
Colorado Case Counts by County,Phillips County,Cases,319
Colorado Case Counts by County,Pitkin County,Cases,1761
Colorado Case Counts by County,Prowers County,Cases,1104
Colorado Case Counts by County,Pueblo County,Cases,14177
Colorado Case Counts by County,Rio Blanco County,Cases,377
Colorado Case Counts by County,Rio Grande County,Cases,587
