description,attribute,metric,value
State Data,Statewide,Cases,29130
State Data,Statewide,Hospitalizations,5244
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,246478
State Data,Statewide,Deaths Among Cases,1599
State Data,Statewide,Deaths Due to COVID-19,1348
State Data,Statewide,Outbreaks,312
State Data,Statewide,Rate Per 100000,511.57
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,3743
Colorado Case Counts by County,Alamosa County,Cases,118
Colorado Case Counts by County,Arapahoe County,Cases,4803
Colorado Case Counts by County,Archuleta County,Cases,8
Colorado Case Counts by County,Baca County,Cases,12
Colorado Case Counts by County,Bent County,Cases,3
Colorado Case Counts by County,Boulder County,Cases,1070
Colorado Case Counts by County,Broomfield County,Cases,264
Colorado Case Counts by County,Chaffee County,Cases,78
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,17
Colorado Case Counts by County,Conejos County,Cases,5
Colorado Case Counts by County,Costilla County,Cases,14
Colorado Case Counts by County,Crowley County,Cases,67
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,77
Colorado Case Counts by County,Denver County,Cases,6330
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,801
Colorado Case Counts by County,Eagle County,Cases,625
Colorado Case Counts by County,El Paso County,Cases,1932
Colorado Case Counts by County,Elbert County,Cases,54
Colorado Case Counts by County,Fremont County,Cases,29
Colorado Case Counts by County,Garfield County,Cases,184
