description,attribute,metric,value
State Data,Statewide,Cases,39344
State Data,Statewide,Hospitalizations,5994
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,427699
State Data,Statewide,Deaths Among Cases,1751
State Data,Statewide,Deaths Due to COVID-19,1615
State Data,Statewide,Outbreaks,424
State Data,Statewide,Rate Per 100000,690.94
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,5024
Colorado Case Counts by County,Alamosa County,Cases,207
Colorado Case Counts by County,Arapahoe County,Cases,5934
Colorado Case Counts by County,Archuleta County,Cases,18
Colorado Case Counts by County,Baca County,Cases,14
Colorado Case Counts by County,Bent County,Cases,5
Colorado Case Counts by County,Boulder County,Cases,1619
Colorado Case Counts by County,Broomfield County,Cases,358
Colorado Case Counts by County,Chaffee County,Cases,128
Colorado Case Counts by County,Cheyenne County,Cases,7
Colorado Case Counts by County,Clear Creek County,Cases,23
Colorado Case Counts by County,Conejos County,Cases,20
Colorado Case Counts by County,Costilla County,Cases,22
Colorado Case Counts by County,Crowley County,Cases,71
Colorado Case Counts by County,Custer County,Cases,8
Colorado Case Counts by County,Delta County,Cases,86
Colorado Case Counts by County,Denver County,Cases,8254
Colorado Case Counts by County,Dolores County,Cases,1
Colorado Case Counts by County,Douglas County,Cases,1293
Colorado Case Counts by County,Eagle County,Cases,824
Colorado Case Counts by County,El Paso County,Cases,3407
Colorado Case Counts by County,Elbert County,Cases,67
Colorado Case Counts by County,Fremont County,Cases,71
Colorado Case Counts by County,Garfield County,Cases,493
Colorado Case Counts by County,Gilpin County,Cases,12
Colorado Case Counts by County,Grand County,Cases,34
Colorado Case Counts by County,Gunnison County,Cases,197
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,5
Colorado Case Counts by County,International,Cases,18
Colorado Case Counts by County,Jackson County,Cases,8
Colorado Case Counts by County,Jefferson County,Cases,3221
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,36
Colorado Case Counts by County,La Plata County,Cases,154
Colorado Case Counts by County,Lake County,Cases,59
Colorado Case Counts by County,Larimer County,Cases,1041
Colorado Case Counts by County,Las Animas County,Cases,11
Colorado Case Counts by County,Lincoln County,Cases,6
Colorado Case Counts by County,Logan County,Cases,642
Colorado Case Counts by County,Mesa County,Cases,174
Colorado Case Counts by County,Mineral County,Cases,17
Colorado Case Counts by County,Moffat County,Cases,17
Colorado Case Counts by County,Montezuma County,Cases,89
