description,attribute,metric,value
State Data,Statewide,Cases,10878
State Data,Statewide,Hospitalizations,2123
State Data,Statewide,Counties,56
State Data,Statewide,People Tested,50645
State Data,Statewide,Deaths,508
State Data,Statewide,Outbreaks,123
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results.,NA
Colorado Case Counts by County,Adams County,Cases,1033
Colorado Case Counts by County,Alamosa County,Cases,9
Colorado Case Counts by County,Arapahoe County,Cases,1717
Colorado Case Counts by County,Archuleta County,Cases,9
Colorado Case Counts by County,Baca County,Cases,10
Colorado Case Counts by County,Bent County,Cases,0
Colorado Case Counts by County,Boulder County,Cases,417
Colorado Case Counts by County,Broomfield County,Cases,110
Colorado Case Counts by County,Chaffee County,Cases,55
Colorado Case Counts by County,Cheyenne County,Cases,0
Colorado Case Counts by County,Clear Creek County,Cases,11
Colorado Case Counts by County,Conejos County,Cases,0
Colorado Case Counts by County,Costilla County,Cases,3
Colorado Case Counts by County,Crowley County,Cases,2
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,25
Colorado Case Counts by County,Denver County,Cases,2071
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,392
Colorado Case Counts by County,Eagle County,Cases,488
Colorado Case Counts by County,El Paso County,Cases,774
Colorado Case Counts by County,Elbert County,Cases,24
Colorado Case Counts by County,Fremont County,Cases,19
Colorado Case Counts by County,Garfield County,Cases,71
Colorado Case Counts by County,Gilpin County,Cases,1
Colorado Case Counts by County,Grand County,Cases,5
Colorado Case Counts by County,Grand Total County,Cases,10878
Colorado Case Counts by County,Gunnison County,Cases,121
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,1
Colorado Case Counts by County,Jackson County,Cases,0
Colorado Case Counts by County,Jefferson County,Cases,1064
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,18
Colorado Case Counts by County,La Plata County,Cases,53
Colorado Case Counts by County,Lake County,Cases,9
Colorado Case Counts by County,Larimer County,Cases,266
Colorado Case Counts by County,Las Animas County,Cases,3
Colorado Case Counts by County,Lincoln County,Cases,3
Colorado Case Counts by County,Logan County,Cases,24
Colorado Case Counts by County,Mesa County,Cases,37
Colorado Case Counts by County,Mineral County,Cases,2
Colorado Case Counts by County,Moffat County,Cases,6
Colorado Case Counts by County,Montezuma County,Cases,13
Colorado Case Counts by County,Montrose County,Cases,82
Colorado Case Counts by County,Morgan County,Cases,202
Colorado Case Counts by County,Otero County,Cases,7
Colorado Case Counts by County,Ouray County,Cases,5
Colorado Case Counts by County,Park County,Cases,6
Colorado Case Counts by County,Phillips County,Cases,5
Colorado Case Counts by County,Pitkin County,Cases,57
Colorado Case Counts by County,Prowers County,Cases,1
Colorado Case Counts by County,Pueblo County,Cases,107
Colorado Case Counts by County,Rio Blanco County,Cases,1
Colorado Case Counts by County,Rio Grande County,Cases,7
Colorado Case Counts by County,Routt County,Cases,52
Colorado Case Counts by County,Saguache County,Cases,3
Colorado Case Counts by County,San Juan County,Cases,0
Colorado Case Counts by County,San Miguel County,Cases,17
Colorado Case Counts by County,Sedgwick County,Cases,0
Colorado Case Counts by County,Summit County,Cases,88
Colorado Case Counts by County,Teller County,Cases,25
Colorado Case Counts by County,Unknown Or Pending County,Cases,95
Colorado Case Counts by County,Washington County,Cases,6
Colorado Case Counts by County,Weld County,Cases,1237
Colorado Case Counts by County,Yuma County,Cases,4
Colorado Case Counts by County,Note,People who tested positive for COVID-19 in Colorado while visiting are included in the county where they were identified.,NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,1.13
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,2.4
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,13.29
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,16.23
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,16.47
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,17.94
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,13.99
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,9.58
COVID-19 in Colorado by Age Group,80+,Percent of Cases,8.55
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.41
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.51
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,2.77
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,7.55
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,32
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.63
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.59
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,53.86
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,1.09
COVID-19 in Colorado by Race & Ethnicity,Note,Cases with an unknown race or ethnicity are excluded from the above calculations.,NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.22
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,3.23
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,7.31
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,17.2
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,0.86
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,1.08
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,69.68
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.43
COVID-19 in Colorado by Race & Ethnicity,Note,Cases with an unknown race or ethnicity are excluded from the above calculations.,NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,52.03
COVID-19 in Colorado by Sex,Male,Percent of Cases,46.98
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,0.98
COVID-19 in Colorado by Sex,Female,Percent of Deaths,39.57
COVID-19 in Colorado by Sex,Male,Percent of Deaths,59.65
COVID-19 in Colorado by Sex,Unknown,Percent of Deaths,0.79
Cases of COVID-19 in Colorado by Date Reported to the State,2020-02-20,Cases,1
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-05,Cases,8
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-09,Cases,5
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-10,Cases,6
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-11,Cases,19
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-12,Cases,10
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-13,Cases,28
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-14,Cases,32
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-15,Cases,34
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-16,Cases,37
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-17,Cases,29
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-18,Cases,68
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-19,Cases,86
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-20,Cases,114
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-21,Cases,115
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-22,Cases,126
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-23,Cases,189
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-24,Cases,175
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-25,Cases,316
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-26,Cases,296
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-27,Cases,328
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-28,Cases,243
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-29,Cases,332
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-30,Cases,326
Cases of COVID-19 in Colorado by Date Reported to the State,2020-03-31,Cases,384
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-01,Cases,394
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-02,Cases,448
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-03,Cases,392
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-04,Cases,388
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-05,Cases,220
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-06,Cases,267
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-07,Cases,248
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-08,Cases,548
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-09,Cases,358
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-10,Cases,434
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-11,Cases,437
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-12,Cases,381
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-13,Cases,292
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-14,Cases,308
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-15,Cases,389
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-16,Cases,350
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-17,Cases,409
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-18,Cases,265
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-19,Cases,330
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-20,Cases,288
Cases of COVID-19 in Colorado by Date Reported to the State,2020-04-21,Cases,425
Cases of COVID-19 in Colorado by Date Reported to the State,Note,Data reported daily around 4PM; subsequent days' data may show differences as cases are reported after this time.,NA
