description,attribute,metric,value
State Data,Statewide,Cases,75785
State Data,Statewide,Hospitalizations,7834
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,984996
State Data,Statewide,Test Encounters,1496198
State Data,Statewide,Deaths Among Cases,2095
State Data,Statewide,Deaths Due to COVID-19,1997
State Data,Statewide,Outbreaks,846
State Data,Statewide,Rate Per 100000,1314.8
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,10286
Colorado Case Counts by County,Alamosa County,Cases,258
Colorado Case Counts by County,Arapahoe County,Cases,9995
Colorado Case Counts by County,Archuleta County,Cases,56
Colorado Case Counts by County,Baca County,Cases,18
Colorado Case Counts by County,Bent County,Cases,11
Colorado Case Counts by County,Boulder County,Cases,4705
Colorado Case Counts by County,Broomfield County,Cases,716
Colorado Case Counts by County,Chaffee County,Cases,350
Colorado Case Counts by County,Cheyenne County,Cases,14
Colorado Case Counts by County,Clear Creek County,Cases,51
Colorado Case Counts by County,Conejos County,Cases,38
Colorado Case Counts by County,Costilla County,Cases,33
Colorado Case Counts by County,Crowley County,Cases,74
Colorado Case Counts by County,Custer County,Cases,18
Colorado Case Counts by County,Delta County,Cases,192
Colorado Case Counts by County,Denver County,Cases,14298
Colorado Case Counts by County,Dolores County,Cases,3
Colorado Case Counts by County,Douglas County,Cases,2902
Colorado Case Counts by County,Eagle County,Cases,1291
Colorado Case Counts by County,El Paso County,Cases,7459
Colorado Case Counts by County,Elbert County,Cases,172
Colorado Case Counts by County,Fremont County,Cases,190
Colorado Case Counts by County,Garfield County,Cases,990
Colorado Case Counts by County,Gilpin County,Cases,19
Colorado Case Counts by County,Grand County,Cases,108
Colorado Case Counts by County,Gunnison County,Cases,298
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,26
Colorado Case Counts by County,International,Cases,24
Colorado Case Counts by County,Jackson County,Cases,9
Colorado Case Counts by County,Jefferson County,Cases,6316
Colorado Case Counts by County,Kiowa County,Cases,1
Colorado Case Counts by County,Kit Carson County,Cases,81
Colorado Case Counts by County,La Plata County,Cases,282
Colorado Case Counts by County,Lake County,Cases,103
Colorado Case Counts by County,Larimer County,Cases,2935
Colorado Case Counts by County,Las Animas County,Cases,27
Colorado Case Counts by County,Lincoln County,Cases,25
Colorado Case Counts by County,Logan County,Cases,962
Colorado Case Counts by County,Mesa County,Cases,744
Colorado Case Counts by County,Mineral County,Cases,20
Colorado Case Counts by County,Moffat County,Cases,45
Colorado Case Counts by County,Montezuma County,Cases,157
Colorado Case Counts by County,Montrose County,Cases,391
Colorado Case Counts by County,Morgan County,Cases,770
Colorado Case Counts by County,Otero County,Cases,107
Colorado Case Counts by County,Ouray County,Cases,30
Colorado Case Counts by County,Park County,Cases,59
Colorado Case Counts by County,Phillips County,Cases,33
Colorado Case Counts by County,Pitkin County,Cases,234
Colorado Case Counts by County,Prowers County,Cases,96
Colorado Case Counts by County,Pueblo County,Cases,1284
Colorado Case Counts by County,Rio Blanco County,Cases,26
Colorado Case Counts by County,Rio Grande County,Cases,99
Colorado Case Counts by County,Routt County,Cases,167
Colorado Case Counts by County,Saguache County,Cases,112
Colorado Case Counts by County,San Juan County,Cases,6
Colorado Case Counts by County,San Miguel County,Cases,96
Colorado Case Counts by County,Sedgwick County,Cases,15
Colorado Case Counts by County,Summit County,Cases,505
Colorado Case Counts by County,Teller County,Cases,180
Colorado Case Counts by County,Washington County,Cases,69
Colorado Case Counts by County,Weld County,Cases,5055
Colorado Case Counts by County,Yuma County,Cases,146
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.59
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.49
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,22.37
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.42
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.4
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.37
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.43
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.74
COVID-19 in Colorado by Age Group,80+,Percent of Cases,4.1
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.08
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.14
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.72
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.86
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.86
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.73
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.36
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.48
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,52.84
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
