description,attribute,metric,value
State Data,Statewide,Cases,16907
State Data,Statewide,Hospitalizations,2838
State Data,Statewide,Counties,56
State Data,Statewide,People Tested,83266
State Data,Statewide,Deaths,851
State Data,Statewide,Outbreaks,163
State Data,Statewide,"Rate per 100,000",296.91
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
Colorado Case Counts by County,Adams,Cases,1815
Colorado Case Counts by County,Alamosa,Cases,14
Colorado Case Counts by County,Arapahoe,Cases,2758
Colorado Case Counts by County,Archuleta,Cases,8
Colorado Case Counts by County,Baca,Cases,12
Colorado Case Counts by County,Bent,Cases,0
Colorado Case Counts by County,Boulder,Cases,679
Colorado Case Counts by County,Broomfield,Cases,167
Colorado Case Counts by County,Chaffee,Cases,67
Colorado Case Counts by County,Cheyenne,Cases,0
Colorado Case Counts by County,Clear Creek,Cases,13
Colorado Case Counts by County,Conejos,Cases,0
Colorado Case Counts by County,Costilla,Cases,3
Colorado Case Counts by County,Crowley,Cases,4
Colorado Case Counts by County,Custer,Cases,2
Colorado Case Counts by County,Delta,Cases,51
Colorado Case Counts by County,Denver,Cases,3428
Colorado Case Counts by County,Dolores,Cases,0
Colorado Case Counts by County,Douglas,Cases,531
Colorado Case Counts by County,Eagle,Cases,552
Colorado Case Counts by County,El Paso,Cases,1005
Colorado Case Counts by County,Elbert,Cases,32
Colorado Case Counts by County,Fremont,Cases,22
Colorado Case Counts by County,Garfield,Cases,95
Colorado Case Counts by County,Gilpin,Cases,1
Colorado Case Counts by County,Grand,Cases,5
Colorado Case Counts by County,Gunnison,Cases,168
Colorado Case Counts by County,Hinsdale,Cases,3
Colorado Case Counts by County,Huerfano,Cases,2
Colorado Case Counts by County,Jackson,Cases,0
Colorado Case Counts by County,Jefferson,Cases,1431
Colorado Case Counts by County,Kiowa,Cases,0
Colorado Case Counts by County,Kit Carson,Cases,21
Colorado Case Counts by County,La Plata,Cases,63
Colorado Case Counts by County,Lake,Cases,21
Colorado Case Counts by County,Larimer,Cases,393
Colorado Case Counts by County,Las Animas,Cases,3
Colorado Case Counts by County,Lincoln,Cases,3
Colorado Case Counts by County,Logan,Cases,290
Colorado Case Counts by County,Mesa,Cases,46
Colorado Case Counts by County,Mineral,Cases,2
Colorado Case Counts by County,Moffat,Cases,6
Colorado Case Counts by County,Montezuma,Cases,18
Colorado Case Counts by County,Montrose,Cases,106
Colorado Case Counts by County,Morgan,Cases,413
Colorado Case Counts by County,Otero,Cases,10
Colorado Case Counts by County,Ouray,Cases,5
Colorado Case Counts by County,Park,Cases,14
Colorado Case Counts by County,Phillips,Cases,5
Colorado Case Counts by County,Pitkin,Cases,51
Colorado Case Counts by County,Prowers,Cases,1
Colorado Case Counts by County,Pueblo,Cases,157
Colorado Case Counts by County,Rio Blanco,Cases,1
Colorado Case Counts by County,Rio Grande,Cases,7
Colorado Case Counts by County,Routt,Cases,56
Colorado Case Counts by County,Saguache,Cases,3
Colorado Case Counts by County,San Juan,Cases,0
Colorado Case Counts by County,San Miguel,Cases,20
Colorado Case Counts by County,Sedgwick,Cases,0
Colorado Case Counts by County,Summit,Cases,144
Colorado Case Counts by County,Teller,Cases,28
Colorado Case Counts by County,Unknown Or Pending,Cases,238
Colorado Case Counts by County,Washington,Cases,8
Colorado Case Counts by County,Weld,Cases,1897
Colorado Case Counts by County,Yuma,Cases,9
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
