description,attribute,metric,value
State Data,Statewide,Cases,268589
State Data,Statewide,Hospitalizations,14957
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1888010
State Data,Statewide,Test Encounters,3551451
State Data,Statewide,Deaths Among Cases,3372
State Data,Statewide,Deaths Due to COVID-19,2784
State Data,Statewide,Outbreaks,2403
State Data,Statewide,Rate Per 100000,4659.79
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,33275
Colorado Case Counts by County,Alamosa County,Cases,722
Colorado Case Counts by County,Arapahoe County,Cases,30989
Colorado Case Counts by County,Archuleta County,Cases,350
Colorado Case Counts by County,Baca County,Cases,133
Colorado Case Counts by County,Bent County,Cases,410
Colorado Case Counts by County,Boulder County,Cases,12365
Colorado Case Counts by County,Broomfield County,Cases,2329
Colorado Case Counts by County,Chaffee County,Cases,753
Colorado Case Counts by County,Cheyenne County,Cases,78
Colorado Case Counts by County,Clear Creek County,Cases,218
Colorado Case Counts by County,Conejos County,Cases,227
Colorado Case Counts by County,Costilla County,Cases,94
Colorado Case Counts by County,Crowley County,Cases,1356
Colorado Case Counts by County,Custer County,Cases,99
Colorado Case Counts by County,Delta County,Cases,885
Colorado Case Counts by County,Denver County,Cases,40458
Colorado Case Counts by County,Dolores County,Cases,36
Colorado Case Counts by County,Douglas County,Cases,12542
Colorado Case Counts by County,Eagle County,Cases,2652
Colorado Case Counts by County,El Paso County,Cases,32288
Colorado Case Counts by County,Elbert County,Cases,747
Colorado Case Counts by County,Fremont County,Cases,3382
Colorado Case Counts by County,Garfield County,Cases,2630
Colorado Case Counts by County,Gilpin County,Cases,101
Colorado Case Counts by County,Grand County,Cases,490
Colorado Case Counts by County,Gunnison County,Cases,512
Colorado Case Counts by County,Hinsdale County,Cases,10
Colorado Case Counts by County,Huerfano County,Cases,220
Colorado Case Counts by County,International,Cases,25
Colorado Case Counts by County,Jackson County,Cases,22
Colorado Case Counts by County,Jefferson County,Cases,24203
Colorado Case Counts by County,Kiowa County,Cases,38
Colorado Case Counts by County,Kit Carson County,Cases,343
Colorado Case Counts by County,La Plata County,Cases,1679
Colorado Case Counts by County,Lake County,Cases,336
Colorado Case Counts by County,Larimer County,Cases,12053
Colorado Case Counts by County,Las Animas County,Cases,306
Colorado Case Counts by County,Lincoln County,Cases,564
Colorado Case Counts by County,Logan County,Cases,2568
Colorado Case Counts by County,Mesa County,Cases,6959
Colorado Case Counts by County,Mineral County,Cases,37
Colorado Case Counts by County,Moffat County,Cases,378
Colorado Case Counts by County,Montezuma County,Cases,875
Colorado Case Counts by County,Montrose County,Cases,1401
Colorado Case Counts by County,Morgan County,Cases,1809
Colorado Case Counts by County,Otero County,Cases,1044
Colorado Case Counts by County,Ouray County,Cases,132
Colorado Case Counts by County,Park County,Cases,281
Colorado Case Counts by County,Phillips County,Cases,201
Colorado Case Counts by County,Pitkin County,Cases,599
Colorado Case Counts by County,Prowers County,Cases,771
Colorado Case Counts by County,Pueblo County,Cases,10360
Colorado Case Counts by County,Rio Blanco County,Cases,184
Colorado Case Counts by County,Rio Grande County,Cases,275
Colorado Case Counts by County,Routt County,Cases,798
Colorado Case Counts by County,Saguache County,Cases,232
Colorado Case Counts by County,San Juan County,Cases,24
Colorado Case Counts by County,San Miguel County,Cases,269
Colorado Case Counts by County,Sedgwick County,Cases,115
Colorado Case Counts by County,Summit County,Cases,1739
Colorado Case Counts by County,Teller County,Cases,741
Colorado Case Counts by County,Washington County,Cases,293
Colorado Case Counts by County,Weld County,Cases,16199
Colorado Case Counts by County,Yuma County,Cases,385
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.85
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.94
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.95
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.14
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.49
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.17
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.52
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.53
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.38
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.03
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.15
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.62
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.89
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,3.08
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.38
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,11.83
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.55
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.47
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.45
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.13
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.35
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,29.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.17
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.26
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,31.25
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.64
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,33.07
