description,attribute,metric,value
State Data,Statewide,Cases,325018
State Data,Statewide,Hospitalizations,17912
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2107776
State Data,Statewide,Test Encounters,4306571
State Data,Statewide,Deaths Among Cases,4610
State Data,Statewide,Deaths Due to COVID-19,3605
State Data,Statewide,Outbreaks,2959
State Data,Statewide,Rate Per 100000,5638.78
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,38849
Colorado Case Counts by County,Alamosa County,Cases,907
Colorado Case Counts by County,Arapahoe County,Cases,36976
Colorado Case Counts by County,Archuleta County,Cases,467
Colorado Case Counts by County,Baca County,Cases,171
Colorado Case Counts by County,Bent County,Cases,1026
Colorado Case Counts by County,Boulder County,Cases,14276
Colorado Case Counts by County,Broomfield County,Cases,2726
Colorado Case Counts by County,Chaffee County,Cases,1002
Colorado Case Counts by County,Cheyenne County,Cases,87
Colorado Case Counts by County,Clear Creek County,Cases,267
Colorado Case Counts by County,Conejos County,Cases,304
Colorado Case Counts by County,Costilla County,Cases,157
Colorado Case Counts by County,Crowley County,Cases,1632
Colorado Case Counts by County,Custer County,Cases,146
Colorado Case Counts by County,Delta County,Cases,1534
Colorado Case Counts by County,Denver County,Cases,46570
Colorado Case Counts by County,Dolores County,Cases,49
Colorado Case Counts by County,Douglas County,Cases,15168
Colorado Case Counts by County,Eagle County,Cases,3226
Colorado Case Counts by County,El Paso County,Cases,39887
Colorado Case Counts by County,Elbert County,Cases,955
Colorado Case Counts by County,Fremont County,Cases,4507
Colorado Case Counts by County,Garfield County,Cases,3731
Colorado Case Counts by County,Gilpin County,Cases,121
Colorado Case Counts by County,Grand County,Cases,620
Colorado Case Counts by County,Gunnison County,Cases,670
Colorado Case Counts by County,Hinsdale County,Cases,12
Colorado Case Counts by County,Huerfano County,Cases,273
Colorado Case Counts by County,International,Cases,25
Colorado Case Counts by County,Jackson County,Cases,31
Colorado Case Counts by County,Jefferson County,Cases,28828
Colorado Case Counts by County,Kiowa County,Cases,74
Colorado Case Counts by County,Kit Carson County,Cases,430
Colorado Case Counts by County,La Plata County,Cases,2189
Colorado Case Counts by County,Lake County,Cases,401
Colorado Case Counts by County,Larimer County,Cases,14676
Colorado Case Counts by County,Las Animas County,Cases,489
Colorado Case Counts by County,Lincoln County,Cases,777
Colorado Case Counts by County,Logan County,Cases,3200
Colorado Case Counts by County,Mesa County,Cases,8801
Colorado Case Counts by County,Mineral County,Cases,42
Colorado Case Counts by County,Moffat County,Cases,531
Colorado Case Counts by County,Montezuma County,Cases,1199
Colorado Case Counts by County,Montrose County,Cases,2034
Colorado Case Counts by County,Morgan County,Cases,2092
Colorado Case Counts by County,Otero County,Cases,1590
Colorado Case Counts by County,Ouray County,Cases,152
Colorado Case Counts by County,Park County,Cases,373
Colorado Case Counts by County,Phillips County,Cases,241
Colorado Case Counts by County,Pitkin County,Cases,971
Colorado Case Counts by County,Prowers County,Cases,976
Colorado Case Counts by County,Pueblo County,Cases,12884
Colorado Case Counts by County,Rio Blanco County,Cases,262
Colorado Case Counts by County,Rio Grande County,Cases,373
Colorado Case Counts by County,Routt County,Cases,1010
Colorado Case Counts by County,Saguache County,Cases,251
Colorado Case Counts by County,San Juan County,Cases,26
Colorado Case Counts by County,San Miguel County,Cases,388
Colorado Case Counts by County,Sedgwick County,Cases,125
Colorado Case Counts by County,Summit County,Cases,2077
Colorado Case Counts by County,Teller County,Cases,956
Colorado Case Counts by County,Washington County,Cases,340
Colorado Case Counts by County,Weld County,Cases,19361
Colorado Case Counts by County,Yuma County,Cases,527
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.87
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,10.78
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.61
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.1
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.41
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.24
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.78
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.66
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.52
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.04
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.11
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.67
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.8
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.62
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.49
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.1
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.9
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,54.25
COVID-19 in Colorado by Age Group,Unknown,Percent of Deaths,0.02
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.33
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.78
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,29.03
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.39
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.29
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,38.01
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.69
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,25.92
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.52
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,2.15
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,3.67
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,20.65
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,2.34
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.2
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,62.34
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.61
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,7.53
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Colorado Population,2.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Colorado Population,0.12
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Colorado Population,67.76
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Colorado Population,0.19
COVID-19 in Colorado by Race & Ethnicity,Note,Percent of cases and deaths by race and ethnicity compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Race & Ethnicity,Note,"Population Data: U.S. Census Bureau, 2018 American Community Survey 1-Year Estimates",NA
COVID-19 in Colorado by Sex,Female,Percent of Cases,49.68
COVID-19 in Colorado by Sex,Female to Male,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Male,Percent of Cases,48.31
COVID-19 in Colorado by Sex,Male to Female,Percent of Cases,0.01
COVID-19 in Colorado by Sex,Unknown,Percent of Cases,2
COVID-19 in Colorado by Sex,Female,Percent of Deaths,46.1
COVID-19 in Colorado by Sex,Male,Percent of Deaths,53.25
