description,attribute,metric,value
State Data,Statewide,Cases,29442
State Data,Statewide,Hospitalizations,5272
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,254020
State Data,Statewide,Deaths Among Cases,1617
State Data,Statewide,Deaths Due to COVID-19,1373
State Data,Statewide,Outbreaks,318
State Data,Statewide,Rate Per 100000,517.04
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,3771
Colorado Case Counts by County,Alamosa County,Cases,129
Colorado Case Counts by County,Arapahoe County,Cases,4826
Colorado Case Counts by County,Archuleta County,Cases,8
Colorado Case Counts by County,Baca County,Cases,12
Colorado Case Counts by County,Bent County,Cases,3
Colorado Case Counts by County,Boulder County,Cases,1100
Colorado Case Counts by County,Broomfield County,Cases,268
Colorado Case Counts by County,Chaffee County,Cases,78
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,17
Colorado Case Counts by County,Conejos County,Cases,7
Colorado Case Counts by County,Costilla County,Cases,15
Colorado Case Counts by County,Crowley County,Cases,68
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,78
Colorado Case Counts by County,Denver County,Cases,6401
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,815
Colorado Case Counts by County,Eagle County,Cases,628
Colorado Case Counts by County,El Paso County,Cases,1960
Colorado Case Counts by County,Elbert County,Cases,54
Colorado Case Counts by County,Fremont County,Cases,29
Colorado Case Counts by County,Garfield County,Cases,195
Colorado Case Counts by County,Gilpin County,Cases,6
Colorado Case Counts by County,Grand County,Cases,17
Colorado Case Counts by County,Gunnison County,Cases,182
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,3
Colorado Case Counts by County,International,Cases,15
Colorado Case Counts by County,Jackson County,Cases,0
Colorado Case Counts by County,Jefferson County,Cases,2477
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,31
Colorado Case Counts by County,La Plata County,Cases,86
Colorado Case Counts by County,Lake County,Cases,39
Colorado Case Counts by County,Larimer County,Cases,659
Colorado Case Counts by County,Las Animas County,Cases,7
Colorado Case Counts by County,Lincoln County,Cases,3
Colorado Case Counts by County,Logan County,Cases,633
Colorado Case Counts by County,Mesa County,Cases,81
Colorado Case Counts by County,Mineral County,Cases,2
Colorado Case Counts by County,Moffat County,Cases,8
Colorado Case Counts by County,Montezuma County,Cases,65
Colorado Case Counts by County,Montrose County,Cases,197
Colorado Case Counts by County,Morgan County,Cases,646
Colorado Case Counts by County,Otero County,Cases,22
Colorado Case Counts by County,Ouray County,Cases,8
Colorado Case Counts by County,Park County,Cases,23
Colorado Case Counts by County,Phillips County,Cases,15
Colorado Case Counts by County,Pitkin County,Cases,72
Colorado Case Counts by County,Prowers County,Cases,16
Colorado Case Counts by County,Pueblo County,Cases,351
Colorado Case Counts by County,Rio Blanco County,Cases,2
Colorado Case Counts by County,Rio Grande County,Cases,55
Colorado Case Counts by County,Routt County,Cases,63
Colorado Case Counts by County,Saguache County,Cases,99
Colorado Case Counts by County,San Juan County,Cases,1
Colorado Case Counts by County,San Miguel County,Cases,25
Colorado Case Counts by County,Sedgwick County,Cases,0
Colorado Case Counts by County,Summit County,Cases,258
Colorado Case Counts by County,Teller County,Cases,39
Colorado Case Counts by County,Washington County,Cases,44
Colorado Case Counts by County,Weld County,Cases,2671
Colorado Case Counts by County,Yuma County,Cases,49
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,2.42
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,5.09
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,16.82
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.43
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,17.06
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,15.71
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,10.97
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,6.93
COVID-19 in Colorado by Age Group,80+,Percent of Cases,7.43
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.13
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.19
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.56
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.74
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.66
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,6.25
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.8
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,23.44
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.37
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.85
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.11
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.61
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.56
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,13.04
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.67
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,10.91
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.12
