description,attribute,metric,value
State Data,Statewide,Cases,29017
State Data,Statewide,Hospitalizations,5244
State Data,Statewide,Counties,60
State Data,Statewide,People Tested,242034
State Data,Statewide,Deaths Among Cases,1598
State Data,Statewide,Deaths Due to COVID-19,1348
State Data,Statewide,Outbreaks,309
State Data,Statewide,Rate Per 100000,509.58
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,Deaths due to COVID-19 (updated through the previous Saturday): https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,3729
Colorado Case Counts by County,Alamosa County,Cases,116
Colorado Case Counts by County,Arapahoe County,Cases,4788
Colorado Case Counts by County,Archuleta County,Cases,8
Colorado Case Counts by County,Baca County,Cases,12
Colorado Case Counts by County,Bent County,Cases,3
Colorado Case Counts by County,Boulder County,Cases,1065
Colorado Case Counts by County,Broomfield County,Cases,264
Colorado Case Counts by County,Chaffee County,Cases,78
Colorado Case Counts by County,Cheyenne County,Cases,5
Colorado Case Counts by County,Clear Creek County,Cases,17
Colorado Case Counts by County,Conejos County,Cases,5
Colorado Case Counts by County,Costilla County,Cases,14
Colorado Case Counts by County,Crowley County,Cases,66
Colorado Case Counts by County,Custer County,Cases,2
Colorado Case Counts by County,Delta County,Cases,76
Colorado Case Counts by County,Denver County,Cases,6301
Colorado Case Counts by County,Dolores County,Cases,0
Colorado Case Counts by County,Douglas County,Cases,794
Colorado Case Counts by County,Eagle County,Cases,623
Colorado Case Counts by County,El Paso County,Cases,1925
Colorado Case Counts by County,Elbert County,Cases,54
Colorado Case Counts by County,Fremont County,Cases,29
Colorado Case Counts by County,Garfield County,Cases,181
Colorado Case Counts by County,Gilpin County,Cases,6
Colorado Case Counts by County,Grand County,Cases,15
Colorado Case Counts by County,Gunnison County,Cases,181
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,3
Colorado Case Counts by County,International,Cases,15
Colorado Case Counts by County,Jackson County,Cases,0
Colorado Case Counts by County,Jefferson County,Cases,2458
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,30
Colorado Case Counts by County,La Plata County,Cases,84
Colorado Case Counts by County,Lake County,Cases,38
Colorado Case Counts by County,Larimer County,Cases,641
Colorado Case Counts by County,Las Animas County,Cases,6
Colorado Case Counts by County,Lincoln County,Cases,3
Colorado Case Counts by County,Logan County,Cases,632
Colorado Case Counts by County,Mesa County,Cases,66
Colorado Case Counts by County,Mineral County,Cases,2
Colorado Case Counts by County,Moffat County,Cases,8
Colorado Case Counts by County,Montezuma County,Cases,59
