description,attribute,metric,value
State Data,Statewide,Cases,276995
State Data,Statewide,Hospitalizations,15656
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,1914803
State Data,Statewide,Test Encounters,3642518
State Data,Statewide,Deaths Among Cases,3759
State Data,Statewide,Deaths Due to COVID-19,3005
State Data,Statewide,Outbreaks,2558
State Data,Statewide,Rate Per 100000,4805.62
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,34021
Colorado Case Counts by County,Alamosa County,Cases,753
Colorado Case Counts by County,Arapahoe County,Cases,31763
Colorado Case Counts by County,Archuleta County,Cases,383
Colorado Case Counts by County,Baca County,Cases,145
Colorado Case Counts by County,Bent County,Cases,578
Colorado Case Counts by County,Boulder County,Cases,12576
Colorado Case Counts by County,Broomfield County,Cases,2374
Colorado Case Counts by County,Chaffee County,Cases,788
Colorado Case Counts by County,Cheyenne County,Cases,82
Colorado Case Counts by County,Clear Creek County,Cases,224
Colorado Case Counts by County,Conejos County,Cases,235
Colorado Case Counts by County,Costilla County,Cases,105
Colorado Case Counts by County,Crowley County,Cases,1378
Colorado Case Counts by County,Custer County,Cases,109
Colorado Case Counts by County,Delta County,Cases,954
Colorado Case Counts by County,Denver County,Cases,41309
Colorado Case Counts by County,Dolores County,Cases,38
Colorado Case Counts by County,Douglas County,Cases,12947
Colorado Case Counts by County,Eagle County,Cases,2752
Colorado Case Counts by County,El Paso County,Cases,33618
