description,attribute,metric,value
State Data,Statewide,Cases,453520
State Data,Statewide,Hospitalizations,25156
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2691661
State Data,Statewide,Test Encounters,6791625
State Data,Statewide,Deaths Among Cases,6077
State Data,Statewide,Deaths Due to COVID-19,6183
State Data,Statewide,Outbreaks,4213
State Data,Statewide,Rate Per 100000,7868.18
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,50694
Colorado Case Counts by County,Alamosa County,Cases,1337
Colorado Case Counts by County,Arapahoe County,Cases,51090
Colorado Case Counts by County,Archuleta County,Cases,735
Colorado Case Counts by County,Baca County,Cases,278
Colorado Case Counts by County,Bent County,Cases,1484
Colorado Case Counts by County,Boulder County,Cases,20097
Colorado Case Counts by County,Broomfield County,Cases,4095
Colorado Case Counts by County,Chaffee County,Cases,1489
Colorado Case Counts by County,Cheyenne County,Cases,126
Colorado Case Counts by County,Clear Creek County,Cases,391
Colorado Case Counts by County,Conejos County,Cases,460
Colorado Case Counts by County,Costilla County,Cases,200
Colorado Case Counts by County,Crowley County,Cases,2125
Colorado Case Counts by County,Custer County,Cases,168
Colorado Case Counts by County,Delta County,Cases,2520
Colorado Case Counts by County,Denver County,Cases,63031
Colorado Case Counts by County,Dolores County,Cases,67
Colorado Case Counts by County,Douglas County,Cases,23178
Colorado Case Counts by County,Eagle County,Cases,5585
Colorado Case Counts by County,El Paso County,Cases,55384
Colorado Case Counts by County,Elbert County,Cases,1388
Colorado Case Counts by County,Fremont County,Cases,5610
Colorado Case Counts by County,Garfield County,Cases,5325
Colorado Case Counts by County,Gilpin County,Cases,184
Colorado Case Counts by County,Grand County,Cases,1317
Colorado Case Counts by County,Gunnison County,Cases,1227
Colorado Case Counts by County,Hinsdale County,Cases,17
Colorado Case Counts by County,Huerfano County,Cases,329
Colorado Case Counts by County,International,Cases,55
Colorado Case Counts by County,Jackson County,Cases,52
Colorado Case Counts by County,Jefferson County,Cases,39665
Colorado Case Counts by County,Kiowa County,Cases,91
Colorado Case Counts by County,Kit Carson County,Cases,576
Colorado Case Counts by County,La Plata County,Cases,3250
Colorado Case Counts by County,Lake County,Cases,693
Colorado Case Counts by County,Larimer County,Cases,21636
Colorado Case Counts by County,Las Animas County,Cases,1034
Colorado Case Counts by County,Lincoln County,Cases,1004
Colorado Case Counts by County,Logan County,Cases,3788
Colorado Case Counts by County,Mesa County,Cases,13646
Colorado Case Counts by County,Mineral County,Cases,85
Colorado Case Counts by County,Moffat County,Cases,694
Colorado Case Counts by County,Montezuma County,Cases,1778
Colorado Case Counts by County,Montrose County,Cases,3307
Colorado Case Counts by County,Morgan County,Cases,2517
Colorado Case Counts by County,Otero County,Cases,1876
Colorado Case Counts by County,Ouray County,Cases,271
Colorado Case Counts by County,Park County,Cases,594
Colorado Case Counts by County,Phillips County,Cases,346
Colorado Case Counts by County,Pitkin County,Cases,2310
Colorado Case Counts by County,Prowers County,Cases,1168
Colorado Case Counts by County,Pueblo County,Cases,15552
Colorado Case Counts by County,Rio Blanco County,Cases,505
Colorado Case Counts by County,Rio Grande County,Cases,751
Colorado Case Counts by County,Routt County,Cases,2034
Colorado Case Counts by County,Saguache County,Cases,328
Colorado Case Counts by County,San Juan County,Cases,43
Colorado Case Counts by County,San Miguel County,Cases,847
Colorado Case Counts by County,Sedgwick County,Cases,199
Colorado Case Counts by County,Summit County,Cases,3263
Colorado Case Counts by County,Teller County,Cases,1378
Colorado Case Counts by County,Washington County,Cases,431
Colorado Case Counts by County,Weld County,Cases,26995
Colorado Case Counts by County,Yuma County,Cases,827
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,4.21
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,11.38
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.86
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,18.1
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.14
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.08
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.66
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,4.39
COVID-19 in Colorado by Age Group,80+,Percent of Cases,3.15
COVID-19 in Colorado by Age Group,Unknown,Percent of Cases,0.03
COVID-19 in Colorado by Age Group,0-9,Percent of Deaths,0.03
COVID-19 in Colorado by Age Group,10-19,Percent of Deaths,0.16
COVID-19 in Colorado by Age Group,20-29,Percent of Deaths,0.76
COVID-19 in Colorado by Age Group,30-39,Percent of Deaths,0.95
COVID-19 in Colorado by Age Group,40-49,Percent of Deaths,2.53
COVID-19 in Colorado by Age Group,50-59,Percent of Deaths,5.76
COVID-19 in Colorado by Age Group,60-69,Percent of Deaths,12.44
COVID-19 in Colorado by Age Group,70-79,Percent of Deaths,24.11
COVID-19 in Colorado by Age Group,80+,Percent of Deaths,53.25
COVID-19 in Colorado by Age Group,0-9,Percent of Colorado Population,11.61
COVID-19 in Colorado by Age Group,10-19,Percent of Colorado Population,13.01
COVID-19 in Colorado by Age Group,20-29,Percent of Colorado Population,14.66
COVID-19 in Colorado by Age Group,30-39,Percent of Colorado Population,14.6
COVID-19 in Colorado by Age Group,40-49,Percent of Colorado Population,12.98
COVID-19 in Colorado by Age Group,50-59,Percent of Colorado Population,12.48
COVID-19 in Colorado by Age Group,60-69,Percent of Colorado Population,11.04
COVID-19 in Colorado by Age Group,70-79,Percent of Colorado Population,6.44
COVID-19 in Colorado by Age Group,80+,Percent of Colorado Population,3.2
COVID-19 in Colorado by Age Group,Unknown,Percent of Colorado Population,0
COVID-19 in Colorado by Age Group,Note,Percent of cases and deaths by age group compared to percent of total Colorado (CO) population.,NA
COVID-19 in Colorado by Age Group,Note,"Population Data: Colorado Department of Local Affairs State Demography Office, 2018 Regional Estimates",NA
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Cases,0.57
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Cases,1.48
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Cases,2.89
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Cases,27.06
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Cases,1.54
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Cases,0.28
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Cases,42.25
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Cases,0.77
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Cases,23.15
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Deaths,0.59
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Deaths,1.94
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Deaths,3.29
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Deaths,20.21
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Deaths,3.11
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Deaths,0.16
COVID-19 in Colorado by Race & Ethnicity,White - Non Hispanic,Percent of Deaths,64.85
COVID-19 in Colorado by Race & Ethnicity,Other,Percent of Deaths,0.64
COVID-19 in Colorado by Race & Ethnicity,Unknown/Not Provided,Percent of Deaths,5.2
COVID-19 in Colorado by Race & Ethnicity,AIAN - Non Hispanic,Percent of Colorado Population,0.56
COVID-19 in Colorado by Race & Ethnicity,Asian - Non Hispanic,Percent of Colorado Population,3.12
COVID-19 in Colorado by Race & Ethnicity,Black - Non Hispanic,Percent of Colorado Population,3.92
COVID-19 in Colorado by Race & Ethnicity,"Hispanic, All Races",Percent of Colorado Population,21.69
COVID-19 in Colorado by Race & Ethnicity,Multiple - Non Hispanic,Percent of Colorado Population,2.65
COVID-19 in Colorado by Race & Ethnicity,NHOPI - Non Hispanic,Percent of Colorado Population,0.12
