description,attribute,metric,value
State Data,Statewide,Cases,448362
State Data,Statewide,Hospitalizations,24452
State Data,Statewide,Counties,64
State Data,Statewide,People Tested,2670534
State Data,Statewide,Test Encounters,6685482
State Data,Statewide,Deaths Among Cases,6065
State Data,Statewide,Deaths Due to COVID-19,6149
State Data,Statewide,Outbreaks,4150
State Data,Statewide,Rate Per 100000,7778.69
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,50287
Colorado Case Counts by County,Alamosa County,Cases,1336
Colorado Case Counts by County,Arapahoe County,Cases,50543
Colorado Case Counts by County,Archuleta County,Cases,717
Colorado Case Counts by County,Baca County,Cases,275
Colorado Case Counts by County,Bent County,Cases,1484
Colorado Case Counts by County,Boulder County,Cases,19854
Colorado Case Counts by County,Broomfield County,Cases,4036
Colorado Case Counts by County,Chaffee County,Cases,1481
Colorado Case Counts by County,Cheyenne County,Cases,126
Colorado Case Counts by County,Clear Creek County,Cases,384
Colorado Case Counts by County,Conejos County,Cases,460
Colorado Case Counts by County,Costilla County,Cases,196
Colorado Case Counts by County,Crowley County,Cases,2121
Colorado Case Counts by County,Custer County,Cases,165
Colorado Case Counts by County,Delta County,Cases,2505
Colorado Case Counts by County,Denver County,Cases,62254
Colorado Case Counts by County,Dolores County,Cases,67
Colorado Case Counts by County,Douglas County,Cases,22753
Colorado Case Counts by County,Eagle County,Cases,5489
Colorado Case Counts by County,El Paso County,Cases,54682
Colorado Case Counts by County,Elbert County,Cases,1358
Colorado Case Counts by County,Fremont County,Cases,5547
Colorado Case Counts by County,Garfield County,Cases,5254
Colorado Case Counts by County,Gilpin County,Cases,182
Colorado Case Counts by County,Grand County,Cases,1309
Colorado Case Counts by County,Gunnison County,Cases,1225
Colorado Case Counts by County,Hinsdale County,Cases,17
Colorado Case Counts by County,Huerfano County,Cases,327
Colorado Case Counts by County,International,Cases,55
Colorado Case Counts by County,Jackson County,Cases,52
Colorado Case Counts by County,Jefferson County,Cases,39152
Colorado Case Counts by County,Kiowa County,Cases,91
Colorado Case Counts by County,Kit Carson County,Cases,565
Colorado Case Counts by County,La Plata County,Cases,3210
