description,attribute,metric,value
State Data,Statewide,Cases,62686
State Data,Statewide,Hospitalizations,7288
State Data,Statewide,Counties,63
State Data,Statewide,People Tested,797493
State Data,Statewide,Test Encounters,1153853
State Data,Statewide,Deaths Among Cases,2002
State Data,Statewide,Deaths Due to COVID-19,1905
State Data,Statewide,Outbreaks,681
State Data,Statewide,Rate Per 100000,1087.55
State Data,Note,Data is updated daily by about 4 p.m. and includes cases reported through the previous day.,NA
State Data,Note,The number of cases includes people who have had a test that indicated they were positive for COVID-19. The number of cases also includes epidemiologically-linked cases -- or cases where public health epidemiologists have determined that infection is highly likely because a person exhibited symptoms and had close contact with someone who tested positive. The number of epidemiologically-linked cases represents a very small portion of the reported cases.,NA
State Data,Note,Total people tested may not include all negative results. Testing data excludes serology and only counts PCR.,NA
State Data,Note,A person is counted once in the number of People Tested. A person is counted once each day they are tested in the number of Test Encounters.,NA
State Data,Note,Deaths due to COVID-19: https://www.cdc.gov/nchs/nvss/vsrr/covid19/index.htm (Table 2),NA
Colorado Case Counts by County,Adams County,Cases,8225
Colorado Case Counts by County,Alamosa County,Cases,241
Colorado Case Counts by County,Arapahoe County,Cases,8649
Colorado Case Counts by County,Archuleta County,Cases,48
Colorado Case Counts by County,Baca County,Cases,17
Colorado Case Counts by County,Bent County,Cases,11
Colorado Case Counts by County,Boulder County,Cases,3020
Colorado Case Counts by County,Broomfield County,Cases,578
Colorado Case Counts by County,Chaffee County,Cases,319
Colorado Case Counts by County,Cheyenne County,Cases,11
Colorado Case Counts by County,Clear Creek County,Cases,36
Colorado Case Counts by County,Conejos County,Cases,31
Colorado Case Counts by County,Costilla County,Cases,32
Colorado Case Counts by County,Crowley County,Cases,73
Colorado Case Counts by County,Custer County,Cases,17
Colorado Case Counts by County,Delta County,Cases,177
Colorado Case Counts by County,Denver County,Cases,12055
Colorado Case Counts by County,Dolores County,Cases,3
Colorado Case Counts by County,Douglas County,Cases,2252
Colorado Case Counts by County,Eagle County,Cases,1221
Colorado Case Counts by County,El Paso County,Cases,6508
Colorado Case Counts by County,Elbert County,Cases,144
Colorado Case Counts by County,Fremont County,Cases,167
Colorado Case Counts by County,Garfield County,Cases,906
Colorado Case Counts by County,Gilpin County,Cases,18
Colorado Case Counts by County,Grand County,Cases,71
Colorado Case Counts by County,Gunnison County,Cases,296
Colorado Case Counts by County,Hinsdale County,Cases,3
Colorado Case Counts by County,Huerfano County,Cases,12
Colorado Case Counts by County,International,Cases,20
Colorado Case Counts by County,Jackson County,Cases,9
Colorado Case Counts by County,Jefferson County,Cases,5194
Colorado Case Counts by County,Kiowa County,Cases,0
Colorado Case Counts by County,Kit Carson County,Cases,78
Colorado Case Counts by County,La Plata County,Cases,248
Colorado Case Counts by County,Lake County,Cases,87
Colorado Case Counts by County,Larimer County,Cases,2236
Colorado Case Counts by County,Las Animas County,Cases,21
Colorado Case Counts by County,Lincoln County,Cases,8
Colorado Case Counts by County,Logan County,Cases,800
Colorado Case Counts by County,Mesa County,Cases,503
Colorado Case Counts by County,Mineral County,Cases,20
Colorado Case Counts by County,Moffat County,Cases,37
Colorado Case Counts by County,Montezuma County,Cases,128
Colorado Case Counts by County,Montrose County,Cases,359
Colorado Case Counts by County,Morgan County,Cases,727
Colorado Case Counts by County,Otero County,Cases,86
Colorado Case Counts by County,Ouray County,Cases,25
Colorado Case Counts by County,Park County,Cases,46
Colorado Case Counts by County,Phillips County,Cases,33
Colorado Case Counts by County,Pitkin County,Cases,213
Colorado Case Counts by County,Prowers County,Cases,92
Colorado Case Counts by County,Pueblo County,Cases,1001
Colorado Case Counts by County,Rio Blanco County,Cases,24
Colorado Case Counts by County,Rio Grande County,Cases,95
Colorado Case Counts by County,Routt County,Cases,139
Colorado Case Counts by County,Saguache County,Cases,111
Colorado Case Counts by County,San Juan County,Cases,6
Colorado Case Counts by County,San Miguel County,Cases,94
Colorado Case Counts by County,Sedgwick County,Cases,12
Colorado Case Counts by County,Summit County,Cases,391
Colorado Case Counts by County,Teller County,Cases,169
Colorado Case Counts by County,Washington County,Cases,56
Colorado Case Counts by County,Weld County,Cases,4401
Colorado Case Counts by County,Yuma County,Cases,76
Colorado Case Counts by County,Note,"County rates per 100,000 are calculated using 2018 population estimates from the Demography Section, Colorado Division of Local Government.",NA
COVID-19 in Colorado by Age Group,0-9,Percent of Cases,3.4
COVID-19 in Colorado by Age Group,10-19,Percent of Cases,8.8
COVID-19 in Colorado by Age Group,20-29,Percent of Cases,21.92
COVID-19 in Colorado by Age Group,30-39,Percent of Cases,17.87
COVID-19 in Colorado by Age Group,40-49,Percent of Cases,15.76
COVID-19 in Colorado by Age Group,50-59,Percent of Cases,13.79
COVID-19 in Colorado by Age Group,60-69,Percent of Cases,8.78
COVID-19 in Colorado by Age Group,70-79,Percent of Cases,5.01
COVID-19 in Colorado by Age Group,80+,Percent of Cases,4.59
